dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,49.179091,40.591801,11.399952,7.553492,25.584877,13.870573,5.616715,3.236384,3.068933,25.567334,1.608700
cuda,MobileBertForQuestionAnswering,128,48.835123,40.314549,11.313248,7.597192,25.438721,13.792157,5.562006,3.268276,2.666618,25.163426,0.996011
cuda,OPTForCausalLM,2,15.717037,13.865393,6.297241,2.030389,9.727607,3.911497,1.588331,0.275912,2.527360,3.086980,8.085746
cuda,PLBartForCausalLM,8,9.643445,8.763065,4.646005,1.058267,6.862697,1.601721,0.781221,0.120379,1.349470,1.510684,4.675490
cuda,PLBartForConditionalGeneration,4,20.622917,18.247825,7.785306,2.685050,11.821845,4.625880,1.962833,0.414682,2.482886,2.600805,9.564057
cuda,PegasusForCausalLM,32,15.583486,13.877811,6.278745,2.025620,10.140388,3.318568,1.525454,0.307021,2.723780,2.485832,8.919851
cuda,PegasusForConditionalGeneration,32,36.298110,31.980050,12.244577,5.286345,20.072202,8.431896,3.838147,0.860081,2.318754,0.661383,15.691274
cuda,RobertaForCausalLM,16,15.719594,13.652004,5.784135,2.063221,8.336093,3.633660,1.526345,0.297204,0.722602,0.702776,5.440184
cuda,RobertaForQuestionAnswering,16,15.038859,12.940549,5.055060,2.026367,7.479349,3.532254,1.484886,0.290638,0.304837,4.855309
cuda,Speech2Text2ForCausalLM,256,9.766186,8.834681,5.090757,0.936639,7.589312,1.551591,0.772753,0.121030,1.503462,1.343142,4.989076
cuda,T5ForConditionalGeneration,4,18.787582,16.121825,7.408548,2.424380,11.135857,4.507000,1.590809,0.299827,2.923254,6.306684,9.427583
cuda,T5Small,4,18.800979,16.113970,7.374201,2.651185,11.127578,4.244330,1.586757,0.300593,3.021313,6.379051,9.555391
cuda,TrOCRForCausalLM,32,15.623812,13.997897,6.169458,1.939542,9.665592,3.206169,1.731064,0.288963,1.294548,1.363381,6.828557
cuda,XGLMForCausalLM,8,30.995619,27.528582,11.246023,5.071859,17.942334,7.291845,3.168741,0.845863,4.646630,32.560622,16.632082
cuda,XLNetLMHeadModel,8,43.225586,38.669657,16.872475,7.401393,21.041953,11.457884,3.372041,0.837858,7.953619,12.531455
cuda,YituTechConvBert,16,23.234320,20.293069,8.357220,3.551099,13.905931,5.384902,2.244943,0.494295,6.030783,7.952894,15.293004
