dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_DistilBert,8,1.159508,3.977550,1.587814,5.721639,1.711686,0.777077,0.121048,16.351926,22.356199,19.744692
cuda,hf_GPT2,4,2.450209,15.386835,2.049464,17.943729,3.222621,1.334982,0.228108,10.399858,37.791147,15.102798
cuda,hf_Reformer,4,3.203548,8.650829,0.749783,9.345109,1.203288,0.619391,0.066737,8.833876,14.097751,10.331024
cuda,hf_T5,8,3.136300,9.016917,2.325311,12.117693,4.160885,1.496793,0.278376,13.075183,25.716585,18.632629
cuda,hf_T5_large,2,17.002258,42.965646,8.647261,54.676751,20.820086,5.708805,2.145858,26.684604,106.306039,47.560298
cuda,lennard_jones,1000,0.104871,0.971567,0.074904,1.526716,0.072156,0.045099,0.006646,0.097158,0.732128
cuda,mnasnet1_0,32,1.589354,5.836910,2.269183,8.089865,3.275989,1.440074,0.208785,12.911169,17.533765,12.606682
cuda,mobilenet_v2,96,1.665679,6.543348,2.235463,8.333827,3.866073,1.515930,0.236048,0.387723,4.514023
cuda,mobilenet_v3_large,32,1.734431,6.298217,2.332984,9.618655,3.988875,1.917828,0.237727,25.865797,31.623030,25.524253
cuda,nvidia_deeprecommender,256,0.200989,1.136483,0.119911,2.228269,0.116789,0.063647,0.009536,1.580314,2.798773,1.451652
cuda,pytorch_CycleGAN_and_pix2pix,1,0.635156,2.693846,0.893968,4.481955,1.834231,0.775274,0.078602,0.220990,2.950086
cuda,pytorch_stargan,16,0.637852,2.086436,0.705922,3.452981,0.850232,0.326777,0.053887,100.216757,102.328229,100.027606
cuda,pytorch_struct,200,0.289828,1.274229,0.186338,2.636860,0.234782,0.135414,0.022566,76.984351,78.545720,76.808921
cuda,pytorch_unet,1,0.799545,3.278078,0.925678,4.653544,1.916883,0.685062,0.072997,0.231296,2.573025
cuda,resnet18,16,0.657032,3.348991,0.895825,4.717339,1.706426,0.618196,0.073174,12.502889,14.803999,12.296053
cuda,resnet50,32,1.662598,5.157734,2.059934,7.302140,3.220251,1.252217,0.212301,13.669503,17.973394,13.343704
cuda,resnext50_32x4d,8,1.683251,4.510530,1.963820,7.170126,2.818551,1.265234,0.196856,14.679552,19.402618,14.365721
cuda,shufflenet_v2_x1_0,128,1.850251,6.281871,2.659932,9.011575,4.105038,2.324358,0.290481,0.416443,5.917183
cuda,soft_actor_critic,256,0.141194,1.570305,0.069861,2.550361,0.070142,0.040350,0.006337,0.312734,1.368120
cuda,speech_transformer,32,3.208723,14.448987,3.076247,18.584084,4.226549,1.942836,0.321211,0.000028,124.560540,7.352272
cuda,squeezenet1_1,32,0.313480,2.106458,0.394651,2.918950,0.714896,0.385203,0.040364,0.183521,1.408221
cuda,timm_efficientdet,1,22.968301,21.075314,10.381479,33.226342,18.839998,5.733549,1.268871,344.994493,406.199164,367.977916
cuda,timm_efficientnet,32,2.661671,6.747535,2.660686,10.558175,4.996941,1.854947,0.289062,13.139662,19.737955,12.651518
cuda,timm_nfnet,128,2.882749,7.823632,5.838335,10.873638,5.892729,2.188672,0.248056,0.674256,9.759311
cuda,timm_regnet,32,3.531485,6.163041,3.215078,9.213679,3.746755,2.101986,0.339112,13.508389,19.926878,12.988807
cuda,timm_resnest,32,0.930486,5.196321,1.290054,8.132642,3.129907,1.239608,0.099374,63.317072,119.021404,67.594673
cuda,timm_vision_transformer,8,1.498299,4.831125,2.140548,10.498918,2.720410,1.619227,0.199977,97.299828,131.702569,105.446476
cuda,timm_vision_transformer_large,8,4.981575,11.032968,6.353704,29.813470,11.307507,3.976825,1.123192,66.226990,78.461828,91.678522
cuda,timm_vovnet,32,2.025552,5.141277,1.998307,7.994656,3.568905,1.431876,0.159643,13.494937,18.427174,13.171591
cuda,tts_angular,64,0.147508,0.932429,0.045582,1.425255,0.027128,0.014092,0.001441,0.094809,0.635416
cuda,vgg16,64,0.216518,1.869026,0.284226,2.847355,0.801363,0.280160,0.024501,0.187482,1.461525
cuda,yolov3,16,4.027427,32.971628,4.688799,386.322633,16.680860,5.684577,0.358118,35.483824,393.675905,34.932420
