dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,pytorch_unet,1,0.810308,3.201442,1.204024,4.891786,2.087809,0.788494,0.080173,0.245541,3.185712
cuda,resnet152,32,4.951131,11.973653,11.146427,15.653129,8.865777,3.220374,0.870246,3.995727,19.124224,2.327886
cuda,resnet18,16,0.670511,3.289749,1.195852,4.541214,1.566343,0.641112,0.072321,2.896494,5.381264,2.691451
cuda,resnet50,32,1.721629,5.363953,2.822903,7.716426,3.221368,1.341075,0.211251,2.427275,7.697749,2.131364
cuda,resnext50_32x4d,8,1.696872,4.571086,2.675535,7.068009,3.101751,1.327321,0.193146,3.252727,8.520550,2.893650
cuda,shufflenet_v2_x1_0,128,1.900703,6.324236,3.010451,8.932448,4.291886,2.140855,0.286526,0.395790,6.117425
cuda,soft_actor_critic,256,0.152782,1.536994,0.067853,2.460700,0.068449,0.040308,0.006481,0.263798,1.260575
cuda,speech_transformer,32,3.209336,8.002071,2.795754,11.985966,4.289111,2.073058,0.289817,0.149707,7.061336
cuda,squeezenet1_1,32,0.308182,2.145248,0.488739,2.925080,0.842616,0.392267,0.041826,0.145504,1.428837
cuda,timm_efficientdet,1,23.162511,19.575418,16.044348,32.731636,18.405386,5.980090,1.245044,34.270289,46.348674,63.903699
cuda,timm_efficientnet,32,2.712901,6.911349,3.740420,10.530312,4.652221,1.967485,0.291121,2.953899,10.437122,2.448620
cuda,timm_nfnet,128,2.987130,7.868318,7.406388,10.509123,5.894555,1.858615,0.260758,0.813343,11.054908
cuda,timm_regnet,32,3.556338,6.199481,4.366903,9.354391,4.534119,1.723891,0.338061,2.865309,10.533621,2.240717
cuda,timm_resnest,32,0.927712,5.181097,1.450983,8.165642,3.145240,1.290089,0.096961,13.802044,24.867356,18.285726
cuda,timm_vision_transformer,8,1.553139,4.967536,2.421319,10.850981,3.375811,1.346863,0.209861,11.574807,14.793672,19.973500
cuda,timm_vision_transformer_large,8,5.123364,13.103935,9.217044,27.911942,10.915329,4.073660,1.208328,11.856642,11.548697,36.611718
cuda,timm_vovnet,32,2.080971,5.194125,2.219549,8.287458,3.844388,1.506683,0.157430,3.093515,8.483036,2.812709
cuda,tts_angular,64,0.112846,0.916111,0.045922,1.412657,0.027341,0.014305,0.001536,0.093253,0.637772
cuda,vgg16,64,0.224824,1.929086,0.332125,2.933926,0.675132,0.427609,0.026131,0.217315,1.565199
cuda,yolov3,16,4.377115,35.529701,5.462920,390.321880,15.155092,5.337490,0.344311,0.929872,361.330688
