dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,hf_BigBird,2,10.448088,6.938566,1.900974,10.123258,2.604586,1.281040,0.211687,10.277766,15.489280
cuda,hf_DistilBert,8,1.076692,3.410322,1.535588,5.072205,1.683607,0.772462,0.120212,8.654126,11.910302
cuda,hf_GPT2,4,2.302705,15.082045,2.045638,17.558311,3.194400,1.323984,0.227465,10.511835,15.129676
cuda,hf_Reformer,4,3.128562,8.409810,0.743321,9.060078,1.198539,0.615866,0.063761,9.272751,10.719114
cuda,hf_T5,8,2.978742,8.962444,2.323622,11.959601,4.128253,1.480878,0.276499,12.356521,17.809228
cuda,hf_T5_large,2,16.459382,43.420113,8.494148,54.856990,20.672528,5.644650,2.100992,27.753037,48.201769
cuda,lennard_jones,1000,0.103622,0.927771,0.072867,1.466387,0.071108,0.045070,0.006454,0.095892,0.712534
cuda,mnasnet1_0,32,1.389419,5.628151,2.014029,8.104959,3.228708,1.428153,0.210556,13.326646,17.912737
cuda,mobilenet_v2,96,1.490961,6.486262,2.220989,8.323511,3.654378,1.527770,0.239043,0.581592,4.750892
cuda,mobilenet_v3_large,32,1.516417,6.336140,2.465194,9.279778,3.722403,1.890087,0.243068,12.996623,18.511051
cuda,nvidia_deeprecommender,256,0.185678,1.089226,0.121660,2.151081,0.121804,0.063854,0.009412,1.609057,2.800093
cuda,pytorch_CycleGAN_and_pix2pix,1,0.581498,2.586832,0.863129,4.368973,1.790591,0.770275,0.073521,0.212389,2.907484
cuda,pytorch_stargan,16,0.574277,2.003172,0.696411,3.296675,0.830099,0.326716,0.053444,94.876125,96.905530
cuda,pytorch_struct,200,0.271979,1.267292,0.187593,2.576112,0.261000,0.136745,0.021915,95.636479,97.145291
cuda,pytorch_unet,1,0.713302,3.164063,0.909501,4.511966,1.898347,0.685455,0.071987,0.232652,2.530933
cuda,resnet18,16,0.626980,3.240021,0.873348,4.593060,1.697171,0.620436,0.072012,13.564831,15.829103
cuda,resnet50,32,1.461917,4.919817,2.223387,6.536521,2.902960,1.254082,0.212831,0.379536,4.318622
cuda,resnext50_32x4d,8,1.461998,4.291371,2.121118,6.729738,2.508535,1.563277,0.198262,13.223076,17.885195
cuda,shufflenet_v2_x1_0,128,1.638408,5.992166,2.357099,8.783621,4.282252,2.029793,0.288885,0.409233,5.892457
cuda,soft_actor_critic,256,0.137816,1.469766,0.069481,2.380314,0.070673,0.040019,0.006276,0.261618,1.247219
cuda,speech_transformer,32,3.044552,14.316989,3.121376,18.299858,4.297508,1.957951,0.321423,0.000028,7.244121
cuda,squeezenet1_1,32,0.302074,1.964980,0.358255,2.749728,0.699152,0.383914,0.039961,0.154112,1.313891
cuda,timm_efficientdet,1,22.795663,20.501245,10.090799,34.015782,19.787526,5.707166,1.302979,311.194717,335.278521
cuda,timm_efficientnet,32,2.441492,6.633279,2.593500,10.212272,5.080332,1.872162,0.318433,0.381253,6.680898
cuda,timm_nfnet,128,2.720528,7.688571,5.822568,10.726833,6.247051,1.782571,0.255823,0.709494,9.764149
cuda,timm_regnet,32,3.258250,6.138737,2.700204,8.933595,4.151737,2.095977,0.360112,0.499135,6.453367
cuda,timm_resnest,32,0.823281,5.020958,1.274676,7.807309,3.103304,1.253321,0.101676,52.657929,56.770366
cuda,timm_vision_transformer,8,1.412188,4.485733,2.116617,9.973724,3.058405,1.314657,0.200824,78.897014,86.592278
cuda,timm_vision_transformer_large,8,4.734506,10.803315,6.858912,28.572357,10.417701,3.987022,1.105569,53.844623,78.782355
cuda,timm_vovnet,32,1.878401,5.467009,1.934692,8.276673,4.003402,1.584231,0.169937,0.360421,5.185951
cuda,tts_angular,64,0.145219,0.992962,0.045083,1.483318,0.027151,0.013982,0.001507,0.090178,0.627869
cuda,vgg16,64,0.204938,1.845314,0.266519,2.876654,0.777843,0.277243,0.024407,0.184745,1.493882
cuda,yolov3,16,3.724144,32.741597,4.465797,388.165784,16.381203,5.592528,0.353963,35.399713,395.440577
