dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,jx_nest_base,32,34.652534,29.564491,25.314113,15.708981,3.244324,28.629399,9.135161,3.772987,0.554354,19.176799,16.464203
cuda,lcnet_050,128,19.208463,17.503239,13.157831,9.229170,1.945117,14.351455,2.578218,1.608025,0.120069,66.932255,7.176683
cuda,mixer_b16_224,128,17.628904,15.906499,11.748743,8.121459,1.158214,14.350754,2.176241,1.080502,0.138310,5.159587,7.488212
cuda,mixnet_l,128,35.396014,28.936672,24.757384,14.766309,3.894082,23.542523,5.939849,3.445964,0.496613,95.680191,12.961959
cuda,mnasnet_100,128,22.859971,20.098313,16.737591,10.915874,2.249912,17.061041,3.871620,1.893096,0.201802,85.319362,8.575849
cuda,mobilenetv2_100,128,23.955190,21.146652,17.768417,11.251970,2.385164,17.206715,3.807023,1.926856,0.228785,95.077162,8.774530
cuda,mobilenetv3_large_100,128,26.348344,23.409181,18.991082,12.444783,2.599814,20.558267,4.550145,2.204964,0.239653,111.149879,10.896706
cuda,mobilevit_s,64,37.159527,33.486507,30.166020,22.811987,3.996966,37.232218,12.751188,6.117649,0.337259,123.722989,18.643376
cuda,nfnet_l0,128,23.434406,19.369889,15.902466,8.509540,2.587794,17.101966,4.608302,2.025504,0.263238,36.255213,11.653529
cuda,pit_b_224,64,19.967072,17.700679,14.333934,9.537000,1.506527,16.811897,3.753689,1.778529,0.216147,12.453718,8.920650
cuda,pnasnet5large,16,65.149920,58.031242,54.608783,27.601567,10.703044,42.032709,17.890470,9.638045,1.819974,48.064675,25.923661
cuda,poolformer_m36,64,36.345069,31.300634,27.975600,16.315989,5.579715,30.101655,13.959732,5.941089,0.564052,24.902789,19.701783
cuda,regnety_002,128,22.032658,18.735877,15.471262,9.721702,2.254927,15.804120,3.594995,1.786638,0.227021,72.221470,8.509286
cuda,repvgg_a2,128,22.383457,18.858974,15.572600,9.054103,2.389346,14.187991,3.213302,1.527255,0.204772,28.434251,7.714211
cuda,res2net101_26w_4s,64,54.196443,47.486670,44.133634,21.880908,8.329284,32.671829,12.523554,6.560653,2.229223,57.921894,19.749938
cuda,res2net50_14w_8s,128,51.300840,44.657398,41.270477,20.863983,6.966826,32.109945,12.393429,6.278796,1.236927,36.229900,19.741143
cuda,res2next50,128,31.036028,27.754841,24.268838,13.467486,3.961710,20.985637,6.782232,3.574598,0.466906,36.290722,11.793512
cuda,resmlp_12_224,128,14.689496,12.948264,9.685215,7.016642,0.853750,22.613551,1.998332,1.205635,0.124373,7.226851,16.526786
cuda,resnest101e,64,49.235540,41.372123,37.994800,18.440496,6.846559,29.950595,11.053377,5.587563,1.109629,76.892939,18.915068
cuda,rexnet_100,128,31.520329,27.545947,24.182207,15.889838,3.542387,27.590669,5.518570,3.273782,0.307656,225.812680,15.485946
cuda,sebotnet33ts_256,64,30.236109,26.714182,23.439059,17.088436,3.391806,24.929186,8.079010,3.198748,0.208036,71.842283,11.427371
cuda,selecsls42b,128,19.825202,18.258153,14.951194,10.058511,1.952411,17.197950,4.233775,1.997860,0.162525,60.805660,9.235865
cuda,spnasnet_100,128,25.959615,22.546827,19.091063,12.003147,2.951955,18.495373,4.248395,2.487294,0.267674,92.448367,9.659180
cuda,swin_base_patch4_window7_224,64,39.916217,34.127829,30.764211,18.835872,4.024215,35.945187,12.312278,5.908679,0.629914,36.767208,21.469001
cuda,swsl_resnext101_32x16d,32,30.414902,26.613387,23.225230,11.102317,4.113378,17.467465,5.720249,2.643441,0.448773,10.565500,10.828332
cuda,tf_efficientnet_b0,128,26.593534,23.136383,19.657863,12.473706,3.075389,20.844424,5.077948,2.430660,0.283385,111.145385,11.662272
cuda,tf_mixnet_l,128,34.953553,28.334939,25.011338,15.042711,3.912011,24.436991,6.254994,3.651800,0.493826,99.174052,13.597784
cuda,tinynet_a,128,28.886405,24.828479,21.570178,13.231325,3.821976,21.495399,5.405513,2.730262,0.355745,109.008036,12.339796
cuda,tnt_s_patch16_224,128,29.762745,25.373476,22.106865,11.553922,3.216050,20.972100,6.397421,3.195211,0.635360,12.418923,12.928705
cuda,twins_pcpvt_base,64,39.379726,32.511018,29.159110,15.652989,4.886560,29.197163,9.957641,4.593998,1.022208,58.093468,18.814965
cuda,visformer_small,128,20.452799,18.284681,14.818448,9.952091,2.223949,15.673444,2.908538,1.417022,0.173409,30.294343,8.095374
cuda,vit_base_patch16_224,64,18.453190,16.226556,12.790102,8.479127,1.457743,15.126245,2.392859,1.447258,0.185669,3.738903,8.231061
cuda,volo_d1_224,64,27.556101,23.921191,20.509642,12.483616,3.174667,22.447471,6.619767,3.412930,0.407563,21.528002,13.373835
cuda,xcit_large_24_p8_224,5,48.310048,40.815439,37.430814,18.904116,7.101993,35.798327,14.103832,7.209530,1.697487,32.602592,24.928397
