dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MT5ForConditionalGeneration,16,30.173145,24.961063,10.656576,4.172420,16.394861,7.332283,2.464602,0.515055,4.349779,20.349684,14.470309
cuda,MegatronBertForCausalLM,4,37.168347,29.999985,12.621108,6.119686,18.082046,8.663428,3.506514,0.874862,0.813254,12.638503,0.407887
cuda,MegatronBertForQuestionAnswering,8,36.877655,29.768419,12.432165,5.995284,17.310321,8.518755,3.446866,0.895405,1.447111,12.563650,0.672907
cuda,MobileBertForMaskedLM,64,49.890930,41.238698,11.549255,7.826637,26.135054,14.133725,5.649904,3.317607,3.137937,26.340746,1.728693
cuda,MobileBertForQuestionAnswering,128,50.131494,41.400133,11.475702,7.815347,26.100861,13.955448,5.688976,3.336520,2.681774,25.900264,1.001086
cuda,OPTForCausalLM,2,19.148852,16.046137,7.936634,2.643155,10.811192,4.039650,2.028078,0.308163,2.482982,3.009383,8.114147
cuda,PLBartForCausalLM,8,11.907563,10.209940,5.738384,1.253313,7.864929,2.022382,0.898993,0.139436,1.345335,1.521261,4.785350
cuda,PLBartForConditionalGeneration,4,25.254289,20.979806,9.695010,3.552348,13.244202,5.145678,2.275990,0.452199,2.606660,2.700310,9.863509
cuda,PegasusForCausalLM,32,19.096406,15.778269,7.508068,2.618298,10.997571,3.684026,1.731735,0.335857,2.553957,2.364726,8.783920
cuda,PegasusForConditionalGeneration,32,36.944814,32.562416,12.581338,5.461548,20.300372,8.475736,3.829050,0.866087,1.961147,0.653918,15.394823
cuda,RobertaForCausalLM,16,19.825594,16.212359,7.340756,2.624464,9.884835,4.064761,1.756174,0.316557,0.685881,0.700845,5.976185
cuda,RobertaForQuestionAnswering,16,18.791697,15.268450,6.506044,2.549310,8.905097,3.981764,1.698731,0.309267,0.378943,5.447709
cuda,Speech2Text2ForCausalLM,256,11.827964,10.124056,6.157201,1.104931,8.567744,1.733472,0.876374,0.133903,1.470131,1.339195,5.044766
cuda,T5ForConditionalGeneration,4,21.506078,17.889482,8.380604,3.038121,12.400288,4.817859,1.760539,0.326782,2.885423,6.308386,10.082633
cuda,T5Small,4,21.629265,18.000061,8.447355,3.033225,12.420149,4.788062,1.761964,0.325180,3.046427,6.462930,10.190058
cuda,TrOCRForCausalLM,32,19.229028,15.951990,7.506263,2.342741,10.611413,3.574312,1.681270,0.316382,1.283072,1.331005,6.845267
cuda,XGLMForCausalLM,8,38.417979,31.914145,14.310040,5.930228,21.193540,9.029777,3.667196,0.905468,4.392109,32.582292,17.458260
cuda,XLNetLMHeadModel,8,51.191775,42.775524,19.086600,8.666712,23.568387,12.918950,3.890255,0.864729,8.022463,14.072006
cuda,YituTechConvBert,16,28.467900,23.457978,10.381329,4.622279,15.567225,6.044574,2.557808,0.536113,6.087688,8.156301,16.082819
