dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,hf_Bert_large,4,36.795920,28.817098,26.206553,13.472947,3.335603,21.733170,6.676845,3.096519,0.738338,0.630919,11.824842,12.550065
cuda,hf_BigBird,2,66.756980,57.264366,53.903082,27.681760,8.457534,45.915226,19.557881,9.462677,0.560461,13.086886,7.867150,40.438833
cuda,hf_DistilBert,8,15.452875,13.957619,9.946697,6.540866,0.919805,10.730446,1.553589,0.857376,0.114642,1.936783,5.229791,7.132101
cuda,hf_GPT2,4,21.981388,19.017548,14.991935,8.929441,1.822521,12.258698,3.290050,1.605785,0.236704,0.329381,2.990428,5.633096
cuda,hf_Longformer,2,77.433384,68.510608,65.374832,42.742271,8.222371,56.218989,20.777450,7.338657,0.435290,16.069040,6.753424,38.482188
cuda,hf_Reformer,4,19.563604,17.212735,14.654961,12.426917,0.746660,16.463704,1.178895,0.675389,0.053066,0.427152,5.118012,5.304590
cuda,hf_T5_large,2,83.695978,66.727778,63.906981,31.753302,7.719064,46.055100,14.954196,6.062855,1.675709,5.441577,35.358677,28.305291
cuda,lennard_jones,1000,4.410358,4.170712,1.387116,1.177107,0.027921,2.039312,0.066627,0.036776,0.005973,0.100256,0.995660
cuda,mnasnet1_0,32,20.743876,18.964140,15.737986,9.500219,2.159696,14.471341,3.237092,1.716369,0.192723,40.023419,78.142747,47.506125
cuda,mobilenet_v2,96,23.827646,21.978860,17.668319,10.710702,2.356405,15.870342,3.721816,1.885029,0.220864,39.655750,89.687229,47.371871
cuda,mobilenet_v3_large,32,23.703110,21.691806,17.410516,10.398801,2.457723,17.272894,3.732236,2.149170,0.225218,60.145378,94.377393,69.668894
cuda,nvidia_deeprecommender,256,4.341745,4.034279,1.574557,1.220572,0.106246,3.871052,0.082212,0.057213,0.008748,0.619467,3.385545,0.495789
cuda,phlippe_densenet,128,22.894708,20.957715,18.194106,11.674090,2.537937,17.676404,4.073797,2.388686,0.214508,57.420366,129.239784,66.151396
cuda,phlippe_resnet,128,9.963454,9.132428,6.485083,3.973643,0.857253,6.479050,0.903770,0.621588,0.064638,6.264539,14.029765,9.697710
cuda,pytorch_CycleGAN_and_pix2pix,1,10.364257,9.621527,6.942721,4.201989,0.908457,7.503396,1.796667,0.911158,0.061386,4.959253,14.317738,9.233304
cuda,pytorch_stargan,16,12.663678,11.872468,8.130557,5.129669,0.884807,8.616647,1.123204,0.498761,0.058050,12.238682,25.879707,16.689307
cuda,pytorch_struct,200,6.404149,5.966793,3.517679,2.894918,0.131900,6.155734,0.165710,0.115608,0.019634,0.000007,11.309000,3.409870
cuda,pytorch_unet,1,12.810630,11.782192,9.114330,5.915147,1.055365,10.134852,2.160056,1.057680,0.078858,14.424714,31.470238,19.783707
cuda,resnet152,32,44.611535,39.198534,35.343613,15.153724,6.670567,20.736066,8.281476,4.096778,0.933489,15.146261,31.181148,27.984190
cuda,resnet18,16,13.606782,12.765681,8.650272,6.021158,0.959054,10.054924,1.532451,0.941683,0.066492,11.049215,23.922415,16.112187
cuda,resnet50,32,20.876863,18.972256,15.016206,8.283542,2.303754,12.547664,3.153948,1.634926,0.197622,13.831009,30.883419,20.585033
cuda,resnext50_32x4d,8,20.661773,18.745621,14.417464,7.660090,2.107171,12.617152,2.719737,1.906844,0.186272,9.892709,18.628772,17.142500
cuda,shufflenet_v2_x1_0,128,23.405107,21.330924,16.928644,9.545678,2.724004,15.068127,4.221474,2.756339,0.264998,19.738436,43.461627,28.205147
cuda,soft_actor_critic,256,6.338619,6.038733,2.788328,2.571655,0.055665,4.215934,0.051369,0.040008,0.006343,0.218133,1.924649
cuda,speech_transformer,32,29.351346,25.859648,22.715585,14.122765,2.330188,22.649521,5.213568,2.256481,0.321261,0.000030,27.036331,11.089217
cuda,squeezenet1_1,32,8.492574,7.877035,3.480187,2.607457,0.398207,7.169333,1.210931,0.613631,0.033994,10.594065,15.576008,10.388556
cuda,timm_efficientnet,32,25.564866,22.322448,18.900454,10.771064,2.733833,18.291262,4.121054,2.395155,0.271321,62.681471,97.024528,73.151635
cuda,timm_nfnet,128,24.101269,19.892456,16.438819,7.774927,3.162106,15.458570,4.787060,2.078807,0.262490,22.208084,27.019504,33.282477
cuda,timm_regnet,32,25.701538,21.216445,17.795155,8.790745,3.231386,14.058763,3.994215,1.954139,0.333634,23.613077,28.589289,32.356622
cuda,timm_resnest,32,16.524133,15.359385,11.983942,8.537633,1.236639,14.486851,3.005274,1.466863,0.094545,40.158645,66.812850,47.437630
cuda,timm_vision_transformer,32,17.344281,15.482031,12.099034,7.655214,1.230719,13.195461,2.522819,1.414745,0.186772,9.474421,14.293172,16.365680
cuda,timm_vovnet,32,19.379617,16.867711,13.456144,8.274447,1.761448,14.377039,3.568959,1.743312,0.141734,16.236292,28.992840,24.239582
cuda,tts_angular,64,4.711230,4.450872,1.443410,1.320764,0.045879,2.137307,0.028402,0.017873,0.001905,0.099019,0.964873
cuda,vgg16,64,6.552007,6.140594,2.880585,2.388520,0.225336,5.975264,0.900226,0.349427,0.020224,4.393277,8.219578,4.209365
cuda,yolov3,16,30.834851,27.666362,24.204153,14.006043,3.776897,21.087008,6.317020,2.915009,0.357287,30.412930,66.054301,41.553000
