dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,hf_Bert,4,19.974175,16.606220,13.524503,7.506640,1.746097,12.419976,3.047664,1.815912,0.263796,0.002506,3.524826,6.827582
cuda,hf_Bert_large,4,33.238860,26.189553,23.184142,11.306575,3.578977,18.616046,6.227290,2.999731,0.719091,0.002635,3.053561,11.218381
cuda,hf_BigBird,2,66.194475,56.078995,52.490907,27.957553,8.449862,46.723391,19.568336,9.426895,0.544312,13.444881,7.967481,41.331492
cuda,hf_DistilBert,8,13.581757,12.038228,9.073965,6.038749,0.908973,9.527194,1.524542,0.852274,0.109463,1.950376,5.349717,6.580751
cuda,hf_GPT2,4,22.008814,18.800632,14.592604,8.933202,1.812507,12.299127,3.210976,1.569314,0.225442,0.323093,7.770324,5.656069
cuda,hf_Longformer,2,75.229458,66.502900,62.793096,41.898700,7.793605,57.534378,20.574492,7.544350,0.423968,16.091794,6.257127,40.173462
cuda,hf_Reformer,4,25.974486,22.567215,19.535859,17.569539,0.689947,21.746309,1.178023,0.671493,0.063147,0.469315,5.458608,5.440716
cuda,hf_T5,8,24.428693,20.250361,17.222414,9.520042,2.070861,15.102170,3.609719,1.857969,0.280452,2.261455,6.674285,10.127034
cuda,hf_T5_large,2,85.237727,64.080299,60.757233,29.163697,8.533594,44.241508,18.338519,6.037257,2.484318,4.249285,26.635602,28.743195
cuda,lennard_jones,1000,4.716456,4.460904,1.468148,1.254709,0.027940,2.164685,0.068586,0.037351,0.005946,0.105729,1.049586
cuda,mnasnet1_0,32,21.197263,19.298174,15.826948,9.913199,2.164299,15.256334,3.326724,1.768215,0.190789,39.804981,75.901987,47.677822
cuda,mobilenet_v2,96,23.107766,21.160589,17.641294,11.372078,2.491574,16.486689,3.741842,1.891165,0.211792,41.908015,93.294886,49.706406
cuda,mobilenet_v3_large,32,23.179786,21.074814,17.577724,10.729835,2.438591,17.725890,3.771109,2.194336,0.217550,62.014478,97.780246,71.649366
cuda,nvidia_deeprecommender,256,5.268823,4.942300,1.805516,1.438747,0.110623,4.482173,0.086609,0.058627,0.008662,0.619010,3.782896,0.489305
cuda,phlippe_densenet,128,24.646884,22.598603,18.985024,12.752817,2.332965,19.681473,4.327506,2.231043,0.209180,53.136612,120.491642,62.590042
cuda,phlippe_resnet,128,10.519021,9.662374,6.668779,4.328043,0.841745,7.242997,0.906429,0.620879,0.061440,6.430021,14.073341,10.254390
cuda,pytorch_CycleGAN_and_pix2pix,1,11.162062,10.381250,7.256027,4.710351,1.031660,8.078964,1.787383,0.896491,0.057977,4.671956,14.593488,9.138513
cuda,pytorch_stargan,16,12.994690,12.161117,8.058755,5.250285,0.865517,9.052786,1.122185,0.488408,0.053472,12.642181,26.162366,17.388571
cuda,pytorch_struct,200,7.075979,6.624177,3.784627,3.194696,0.131395,6.757620,0.167164,0.114761,0.018833,0.002491,11.946768,3.714194
cuda,pytorch_unet,1,13.257405,12.191392,9.099371,6.111874,1.031792,10.421530,2.161250,1.046455,0.074958,14.449032,31.824044,19.872633
cuda,resnet152,32,43.523928,37.911652,33.718638,15.235482,6.128193,21.502629,8.670882,4.123126,0.895595,14.426074,30.822112,27.365964
cuda,resnet18,16,13.574364,12.704877,8.312329,5.899859,0.926771,10.077734,1.526691,0.777032,0.062996,10.068638,23.141242,15.243110
cuda,resnet50,32,20.657122,18.682923,14.476918,8.377383,2.403098,12.747050,3.141940,1.638122,0.188435,13.807059,30.701443,20.762904
cuda,resnext50_32x4d,8,19.626068,17.620638,14.071700,7.873255,2.258573,12.700261,2.733287,1.682711,0.181380,11.383401,20.541250,18.653296
cuda,shufflenet_v2_x1_0,128,21.245699,19.118814,16.006416,9.217242,2.382471,14.727707,4.290347,2.501916,0.245165,22.346005,47.766140,30.442859
cuda,soft_actor_critic,256,5.477652,5.164531,2.275600,2.075984,0.054501,3.555457,0.050876,0.039326,0.006246,0.222443,1.762938
cuda,speech_transformer,32,28.244776,24.564991,21.704544,13.826568,2.286603,22.240945,4.966461,2.251001,0.297837,0.002963,28.154405,10.920163
cuda,squeezenet1_1,32,7.008870,6.383951,3.214331,2.414528,0.374309,6.703551,1.181794,0.595182,0.032353,9.975424,14.659939,9.821206
cuda,timm_efficientnet,32,24.399096,21.096323,17.818813,10.688605,2.661516,18.009114,4.093478,2.411036,0.260813,65.110890,103.547180,75.316213
cuda,timm_nfnet,128,23.291534,18.877147,15.454939,7.511229,3.366699,14.807278,4.588101,2.077532,0.249443,24.493531,29.828437,35.383399
cuda,timm_regnet,32,24.933024,20.111493,16.792430,8.632404,3.231928,13.876477,3.828531,1.995273,0.315084,24.956734,29.893623,33.679959
cuda,timm_resnest,32,15.810410,14.612328,11.385836,8.427477,1.197950,14.148566,3.011910,1.472215,0.089902,42.194149,69.845688,49.347957
cuda,timm_vision_transformer,32,16.888033,14.898867,11.560739,7.275703,1.404067,12.458295,2.334803,1.399078,0.176220,10.724041,15.513226,17.434662
cuda,timm_vovnet,32,18.348926,15.765889,12.521566,7.893243,1.707786,13.760709,3.562489,1.746025,0.136704,15.647795,29.700509,23.360320
cuda,tts_angular,64,4.621967,4.344469,1.401018,1.277407,0.047585,2.284455,0.029142,0.018574,0.001876,0.100147,1.158402
cuda,vgg16,64,6.191806,5.770834,2.641351,2.168635,0.221727,5.861668,0.898464,0.350466,0.019308,4.875059,8.804556,4.688720
cuda,yolov3,16,29.581925,26.321363,23.048656,13.956117,3.654265,20.998318,6.411578,2.946143,0.340438,31.020737,67.527213,41.991623
