dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,49.919100,41.354695,11.452394,7.796543,25.798746,13.760429,5.685786,3.327778,3.148571,26.062107,1.712141
cuda,MobileBertForQuestionAnswering,128,50.701388,41.975281,11.466722,8.234134,25.980047,13.822448,5.693788,3.492240,2.727532,25.880055,1.008496
cuda,OPTForCausalLM,2,19.316374,16.182778,7.736391,2.499542,10.521947,4.280734,1.818867,0.316315,2.505254,3.026354,8.088883
cuda,PLBartForCausalLM,8,11.918578,10.212517,5.644349,1.280354,7.702663,2.012777,0.903410,0.141092,1.331698,1.503257,4.732983
cuda,PLBartForConditionalGeneration,4,25.462858,21.179068,9.655176,3.354835,13.092368,5.095626,2.262396,0.465988,2.585149,2.707374,9.750629
cuda,PegasusForCausalLM,32,19.331299,15.963005,7.634371,2.861531,10.955083,3.739350,1.771651,0.354159,2.608135,2.438057,8.911356
cuda,PegasusForConditionalGeneration,32,37.157099,32.765753,12.438649,5.615247,19.937114,8.495964,3.865116,0.904632,1.938771,0.658442,15.318889
cuda,RobertaForCausalLM,16,19.748766,16.188206,7.157735,2.635617,9.629839,4.046682,1.736542,0.325890,0.697161,0.706864,5.929500
cuda,RobertaForQuestionAnswering,16,18.999182,15.451751,6.415888,2.601736,8.742156,3.952686,1.716119,0.324696,0.379352,5.431869
cuda,Speech2Text2ForCausalLM,256,11.594189,9.880600,5.785431,1.119336,8.145142,1.738099,0.884082,0.141140,1.465475,1.343439,5.003790
cuda,T5ForConditionalGeneration,4,21.677963,18.035353,8.238390,3.042686,12.170046,4.806014,1.774636,0.337022,2.780234,6.167351,9.894088
cuda,T5Small,4,21.872013,18.175077,8.309230,3.068177,12.258418,4.834654,1.785799,0.340100,3.000569,6.380682,10.159881
cuda,TrOCRForCausalLM,32,19.494900,16.013506,7.502760,2.396659,10.552765,3.571330,1.697146,0.329891,1.260496,1.336055,6.829197
cuda,XGLMForCausalLM,8,38.822272,32.249806,14.228451,5.897552,21.049214,8.999429,3.664842,0.948802,3.753252,31.559178,16.725806
cuda,XLNetLMHeadModel,8,52.874668,44.279833,18.998044,8.845234,22.923415,12.751608,3.890187,0.895501,7.688895,13.654313
cuda,YituTechConvBert,16,28.990065,23.858415,10.305107,4.707474,15.350462,6.079575,2.588480,0.549549,6.023212,8.114801,15.967107
