dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,ElectraForCausalLM,32,21.989809,18.333917,9.117012,2.291943,15.127956,4.612598,1.963396,0.354665,3.624104,4.055556,12.055501
cuda,ElectraForQuestionAnswering,64,19.980363,16.424782,7.351141,2.241898,12.620513,4.434033,1.863222,0.348543,2.206547,2.431489,9.843918
cuda,GPT2ForSequenceClassification,4,17.858568,14.726506,6.871666,2.702007,9.682205,4.089854,1.725285,0.303725,1.747498,2.499668,7.368611
cuda,LayoutLMForMaskedLM,16,21.680355,17.781194,8.470485,2.328844,11.647575,4.548239,1.896106,0.359725,1.793295,2.613606,7.427039
cuda,LayoutLMForSequenceClassification,16,21.680978,17.830814,8.667990,2.340130,13.415653,5.243074,2.172278,0.353828,6.367520,7.169057,13.579552
cuda,M2M100ForConditionalGeneration,16,46.891419,38.442238,17.118335,6.073072,24.517358,10.019895,4.596939,0.997257,4.427511,11.621794,18.200789
cuda,MBartForCausalLM,4,20.128809,16.805408,8.102092,2.287989,11.704066,4.305193,1.897198,0.374471,2.175936,2.320626,8.187310
cuda,MBartForConditionalGeneration,2,48.579271,39.913239,17.436800,6.344710,25.072745,11.991311,5.505310,1.555485,0.582505,0.636241,14.879616
cuda,MT5ForConditionalGeneration,16,31.508197,26.287381,11.607404,4.039533,17.177104,7.791701,2.902413,0.577143,4.180544,23.988864,14.004712
cuda,MegatronBertForCausalLM,4,38.320219,31.165141,13.309952,5.223356,19.028492,9.483100,3.783468,1.051174,1.045822,1.851511,12.235094
cuda,MegatronBertForQuestionAnswering,8,38.178152,31.041605,13.225086,5.104494,18.980863,9.328545,3.719561,1.033334,1.319785,1.625361,12.427037
cuda,MobileBertForMaskedLM,64,51.771853,43.076791,12.773041,6.344642,29.402024,15.252118,6.203671,4.118742,3.029107,4.420545,26.776953
cuda,MobileBertForQuestionAnswering,128,52.310059,43.493318,12.765348,6.771918,29.764985,15.373311,6.305470,4.185238,2.513282,2.819385,26.687792
cuda,OPTForCausalLM,2,19.343626,16.243816,7.904577,2.229050,11.050788,4.578824,1.950610,0.342721,2.327484,3.088743,8.001699
cuda,PLBartForCausalLM,8,12.278267,10.470856,5.550748,1.146757,7.756595,2.185009,0.976661,0.144001,1.345051,1.526723,4.760633
cuda,PLBartForConditionalGeneration,4,25.744896,21.429894,9.729091,3.189307,13.747028,5.586070,2.478839,0.504418,2.441532,2.601987,9.812660
cuda,PegasusForCausalLM,32,19.687804,16.332915,8.039290,2.551669,11.653491,4.057148,1.885000,0.373589,2.584601,2.440326,8.872602
cuda,PegasusForConditionalGeneration,32,37.526027,33.153643,12.848203,4.705919,21.439937,9.414914,4.142300,0.990239,1.970924,0.655905,15.528888
cuda,RobertaForCausalLM,16,20.010204,16.440775,7.312360,2.267044,10.197845,4.478261,1.902860,0.348003,0.687133,1.472080,5.963220
cuda,RobertaForQuestionAnswering,16,19.749885,16.200869,7.176115,2.247627,9.908390,4.376304,1.863653,0.346552,0.380610,0.710966,5.484020
cuda,Speech2Text2ForCausalLM,256,12.253350,10.513595,6.356853,1.001600,8.835068,1.933699,1.121781,0.144021,1.463843,1.331839,5.003598
cuda,T5ForConditionalGeneration,4,22.919088,19.295084,9.367861,2.909421,13.134154,5.259822,2.333273,0.363663,2.940043,7.808003,9.761813
cuda,T5Small,4,22.841585,19.207935,9.323279,2.865858,13.080616,5.436101,2.079890,0.361679,2.673858,7.551950,9.440571
cuda,TrOCRForCausalLM,32,19.577747,16.092179,7.549105,2.098303,10.945294,4.110648,1.832559,0.344595,1.265851,1.353774,6.878870
cuda,XGLMForCausalLM,8,38.891135,32.285169,14.134791,4.986585,21.438570,9.568424,3.859733,1.073950,4.373055,32.877070,16.919761
cuda,XLNetLMHeadModel,8,52.558839,44.195387,19.956066,7.275379,25.942855,14.429725,4.274210,1.059473,10.573495,13.593454
cuda,YituTechConvBert,16,30.660198,25.432783,11.163212,4.256154,16.839894,6.734319,2.797475,0.594220,6.056672,9.316482,16.180875
