dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,ElectraForQuestionAnswering,64,12.575520,10.771373,4.558076,1.939916,9.543433,3.126919,1.269632,0.243495,2.293431,9.495067,1.739219
cuda,GPT2ForSequenceClassification,4,15.042311,13.167271,7.166760,2.405299,9.828076,3.197188,1.269634,0.207250,1.340646,1.471916,6.498456
cuda,GoogleFnet,16,10.143720,9.175716,5.937256,1.185770,9.617117,1.606063,0.660701,0.108103,4.055725,1.759495,8.990995
cuda,LayoutLMForMaskedLM,16,14.998549,12.963206,6.359588,2.000848,9.503138,3.486840,1.305429,0.244270,1.947783,1.858787,7.183516
cuda,LayoutLMForSequenceClassification,16,14.900895,12.887137,6.435096,1.956732,11.293408,3.959123,1.502905,0.239560,6.427173,6.276219,13.332793
cuda,M2M100ForConditionalGeneration,16,30.904125,27.200848,12.168663,4.251073,19.246986,7.358021,3.211169,0.681038,3.884050,9.110984,15.430341
cuda,MBartForCausalLM,4,14.598989,13.082052,7.282982,1.850963,10.529192,2.937174,1.278032,0.241194,1.381342,1.339657,6.563676
cuda,MBartForConditionalGeneration,2,31.694178,28.034486,12.940385,4.794095,18.372413,8.043908,3.160737,0.909427,1.040518,0.521246,11.816759
cuda,MT5ForConditionalGeneration,16,24.520582,20.829467,8.809849,3.497841,14.024978,5.738807,1.858773,0.458456,4.067661,20.694514,12.947316
cuda,MegatronBertForCausalLM,4,24.277407,20.960846,8.605326,4.068065,13.300621,6.613481,2.524162,0.610728,1.161180,10.101459,0.389034
cuda,MegatronBertForQuestionAnswering,8,24.225437,20.888478,8.508585,3.992755,13.431472,6.453978,2.486836,0.605670,1.766474,10.858683,0.807599
cuda,MobileBertForMaskedLM,64,34.583028,27.557210,7.175256,5.754454,19.193343,9.566100,4.299944,2.434593,3.038095,21.144613,1.697426
cuda,MobileBertForQuestionAnswering,128,34.095053,27.130568,6.976674,5.915367,18.363483,8.885604,4.209448,2.301242,2.661061,20.291154,1.008192
cuda,OPTForCausalLM,2,13.162450,11.795598,6.020817,1.830271,9.021076,3.549711,1.316300,0.233737,1.452935,1.696892,6.365008
cuda,PLBartForCausalLM,8,8.444045,7.733396,4.516522,0.988844,6.715577,1.521380,0.682334,0.108981,1.088998,1.192345,4.322006
cuda,PLBartForConditionalGeneration,4,17.158188,15.219104,7.250268,2.537832,11.478923,4.546032,1.729999,0.357033,1.684153,1.733051,8.567050
cuda,PegasusForCausalLM,32,13.034118,11.660400,6.019479,1.929736,9.466223,3.115225,1.265123,0.236997,1.694544,1.595841,7.157045
cuda,PegasusForConditionalGeneration,32,29.933086,26.428527,11.233903,4.378116,16.748451,7.228417,3.082733,0.666714,2.072454,0.683119,12.182863
cuda,RobertaForCausalLM,16,13.108844,11.373317,5.199040,2.141206,7.710286,3.165132,1.295036,0.239753,0.874238,0.719669,5.616779
cuda,RobertaForQuestionAnswering,16,12.399885,10.657488,4.499666,1.925150,6.980118,3.090815,1.262085,0.235897,0.565485,5.245654
cuda,Speech2Text2ForCausalLM,256,8.305778,7.549456,4.733516,0.852029,7.465403,1.338940,0.642503,0.105742,1.285283,1.100320,4.913732
cuda,T5ForConditionalGeneration,4,17.097693,14.591098,6.747015,2.118875,10.735955,4.160728,1.363649,0.279937,2.404874,5.690384,8.624918
cuda,T5Small,4,17.091594,14.593125,6.718494,2.127110,10.668175,4.156518,1.349664,0.281342,2.490103,5.807791,8.679045
cuda,TrOCRForCausalLM,32,12.745761,11.285571,5.631560,1.761336,8.900085,2.888812,1.241462,0.239291,1.240718,1.104245,6.354408
cuda,XGLMForCausalLM,8,27.402650,24.572861,12.062209,4.420645,17.890600,7.587070,2.702322,0.719983,4.236998,22.217960,14.674099
cuda,XLNetLMHeadModel,8,39.406462,35.314559,16.277638,7.442859,21.057718,11.563784,3.062409,0.737198,7.934469,12.831694
cuda,YituTechConvBert,16,19.078711,16.611464,7.399348,3.425848,12.728470,4.960090,1.878748,0.406355,5.763837,7.866409,14.658666
