dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,hf_Bart,4,31.024069,24.764969,21.595075,13.230280,2.298758,21.466627,3.963593,2.193227,0.275963,3.514751,10.750276
cuda,hf_Bert,4,20.283357,16.977252,13.900183,7.913504,1.749730,13.071150,3.316182,1.560053,0.263436,3.308909,7.069556
cuda,hf_Bert_large,4,33.381402,26.356752,23.247371,11.603856,3.597207,18.874384,6.329706,3.000423,0.730992,3.127151,11.188138
cuda,hf_BigBird,2,68.651512,57.932726,54.584162,28.809927,8.423518,48.464107,20.206270,10.540201,0.556041,8.232326,28.715491
cuda,hf_DistilBert,8,15.047806,13.465261,9.710771,6.369956,0.953264,10.735298,1.996326,0.870064,0.112749,5.141508,5.413642
cuda,hf_GPT2,4,20.849602,17.736041,14.554222,8.993640,1.844214,12.774047,3.503976,1.601172,0.235826,7.705651,5.779637
cuda,hf_GPT2_large,4,50.127684,40.000770,36.848929,20.426147,5.589614,29.213270,11.164844,4.665471,1.178250,14.393610,14.827795
cuda,hf_Longformer,2,76.636967,67.892426,64.430858,42.959835,8.725500,58.525315,22.126143,7.343017,0.439884,6.127658,24.969840
cuda,hf_Reformer,4,26.937072,23.581446,20.374714,18.319342,0.707056,22.850038,1.400516,0.711541,0.065442,5.214950,5.340864
cuda,hf_T5,8,25.709668,21.446349,17.634598,9.523947,2.103144,15.370651,3.954412,1.581659,0.282315,6.763818,8.167570
cuda,hf_T5_large,2,85.197925,65.211007,61.706058,30.721193,8.800718,45.647587,18.112886,6.136049,2.467713,26.043199,24.587351
cuda,lennard_jones,1000,4.542983,4.291226,1.415169,1.210089,0.028713,2.232119,0.067442,0.162932,0.005920,1.055863
cuda,mnasnet1_0,32,20.589698,18.752878,15.397443,9.609254,2.164919,15.076058,3.522453,1.750768,0.195138,69.880550,7.986168
cuda,mobilenet_v2,96,22.250941,20.363777,16.996917,10.870753,2.314158,15.979158,3.686417,1.879115,0.218088,95.742149,7.776020
cuda,mobilenet_v3_large,32,22.525945,20.428284,16.856225,10.194562,2.642824,16.724840,3.723474,1.924622,0.218404,94.695528,9.353944
cuda,nvidia_deeprecommender,256,5.023883,4.705577,1.712569,1.372332,0.108032,4.525039,0.225536,0.058738,0.008723,3.271082,0.494332
cuda,phlippe_densenet,128,23.963620,21.800790,18.525412,12.484558,2.307668,19.201386,4.179460,2.203664,0.210825,124.641833,9.202329
cuda,phlippe_resnet,128,10.811442,9.955201,6.637472,4.292405,1.010435,7.158690,0.903594,0.632727,0.062911,14.618531,3.941351
cuda,pytorch_CycleGAN_and_pix2pix,1,11.557722,10.787568,7.443314,4.836787,0.907610,8.489075,1.775479,0.909051,0.060872,14.405592,4.621253
cuda,pytorch_stargan,16,11.780616,10.989984,7.652174,4.937001,0.854554,8.477821,1.110718,0.490860,0.055440,27.406755,4.469267
cuda,pytorch_struct,200,7.425229,6.972251,3.973575,3.395836,0.132102,7.073413,0.163754,0.118362,0.019254,10.465977,3.825850
cuda,pytorch_unet,1,13.406599,12.367653,9.065009,6.169124,1.214590,10.782269,2.132793,1.037490,0.078867,29.619123,5.907115
cuda,resnet152,32,43.212845,37.811253,34.277676,15.271050,6.719430,21.308394,8.152471,4.124769,0.911284,30.895093,13.285326
cuda,resnet18,16,13.371338,12.491218,8.377793,5.988720,0.972269,9.773397,1.530604,0.791492,0.064703,24.129618,4.961669
cuda,resnet50,32,19.894442,17.922773,14.519408,8.268445,2.522027,12.739017,3.125315,1.643837,0.195658,29.467548,7.346017
cuda,resnext50_32x4d,8,18.923301,17.004366,13.641656,7.734997,2.032425,12.798130,2.902364,1.652993,0.185297,21.972034,7.439217
cuda,shufflenet_v2_x1_0,128,21.390162,19.284407,15.901139,9.247435,2.628674,14.618004,4.020880,2.520878,0.254614,45.904172,8.197819
cuda,soft_actor_critic,256,6.007348,5.686165,2.670249,2.450951,0.059157,4.051314,0.052514,0.041472,0.006313,1.668148
cuda,speech_transformer,32,29.053681,25.071812,21.712056,13.780409,2.477449,21.790677,4.284507,2.467798,0.305116,26.751327,10.705895
cuda,squeezenet1_1,32,7.217033,6.597692,3.245472,2.459578,0.398441,6.870159,1.194366,0.761373,0.034801,4.830131,9.670898
cuda,timm_efficientnet,32,24.021335,20.747424,17.553855,10.435952,2.698893,17.854272,4.422117,2.112284,0.272225,99.827774,10.324273
cuda,timm_nfnet,128,23.426045,18.698232,15.304327,7.581354,3.394795,14.981392,4.598859,2.109100,0.264637,29.481646,11.297745
cuda,timm_regnet,32,24.915567,19.884646,16.646919,8.675310,3.192225,13.848861,4.045507,1.996625,0.323483,28.509080,8.600236
cuda,timm_resnest,32,15.694813,14.499468,11.293837,8.205040,1.227995,14.276173,3.040370,1.495137,0.093959,71.648380,7.384201
cuda,timm_vision_transformer,32,17.136889,14.945104,11.774436,7.577370,1.244395,13.142803,2.734349,1.421805,0.183082,15.577526,6.928397
cuda,timm_vovnet,32,18.268699,15.725271,12.560868,7.956419,1.745688,13.832267,3.586856,1.763489,0.141071,30.735780,8.015410
cuda,tts_angular,64,4.546603,4.270291,1.378296,1.254189,0.047421,2.078652,0.028895,0.019126,0.001838,0.875118
cuda,vgg16,64,6.249873,5.820260,2.725429,2.252660,0.227372,5.762015,0.901524,0.356331,0.020175,3.750757,4.687481
cuda,yolov3,16,29.346091,26.124451,22.866153,13.876119,3.686682,20.899745,6.409403,2.965816,0.354633,66.655977,10.980423
