dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,ese_vovnet19b_dw,128,1.070729,4.851290,1.025370,7.236321,3.135943,1.265480,0.112102,0.501003,3.957026
cuda,fbnetc_100,128,2.647055,6.642805,2.093116,8.857692,3.818173,1.717879,0.288289,0.753066,5.166373
cuda,fbnetv3_b,128,4.221742,10.121809,3.751399,13.879893,7.127542,2.677858,0.666330,1.172461,9.229987
cuda,gernet_l,128,2.521810,4.886450,1.929355,6.384488,2.268540,1.199524,0.219367,0.757325,4.279417
cuda,ghostnet_100,128,3.414198,9.719594,3.218266,14.757370,7.176217,3.024697,0.475361,1.048463,9.450447
cuda,gluon_inception_v3,128,2.346422,10.719709,3.804679,15.546878,7.983476,3.557923,0.558375,1.184419,9.969556
cuda,gluon_xception65,32,3.083684,7.794762,3.283049,10.540102,5.145508,1.989504,0.605004,1.630200,7.855538
cuda,gmixer_24_224,64,1.841245,5.883974,1.787635,11.371083,4.582948,1.876574,0.323751,26.534806,34.167466
cuda,gmlp_s16_224,64,1.643317,10.031234,2.876384,14.889058,7.096776,2.440752,0.315328,37.025550,44.889430
cuda,hrnet_w18,2,9.203748,18.831487,8.556663,29.069053,16.896173,5.383765,2.589952,14.169835,34.401253
cuda,inception_v3,128,2.341095,10.674112,3.814896,15.500677,8.005679,3.566674,0.561166,1.182018,9.976542
cuda,jx_nest_base,32,2.464535,11.678513,4.041762,18.360709,8.747962,3.222444,0.519580,65.728658,76.611412
cuda,lcnet_050,128,1.113966,4.971438,1.332683,6.358317,2.370782,1.266854,0.124652,0.471113,3.409139
cuda,mixer_b16_224,64,0.828678,6.186224,1.640600,8.643297,2.776607,0.956671,0.127370,13.881558,18.044286
cuda,mixnet_l,64,6.198009,7.773889,2.531878,12.571134,5.835301,2.633222,0.505304,1.012801,8.485286
cuda,mnasnet_100,128,2.028974,5.949932,1.668846,7.874874,3.310839,1.437144,0.200720,0.932262,4.612638
cuda,mobilenetv2_100,128,2.122451,6.342127,1.787045,8.079921,3.454098,1.420430,0.226076,0.938673,4.552643
cuda,mobilenetv3_large_100,128,1.957244,6.666234,1.944247,9.048123,3.860832,1.633044,0.244490,0.712542,5.128094
cuda,mobilevit_s,32,2.207995,14.257926,4.036218,22.570779,11.267233,5.331737,0.308800,89.844695,102.309725
cuda,nfnet_l0,64,2.274532,5.066096,2.240883,8.890529,3.230322,1.757573,0.273973,3.049946,9.242366
cuda,pit_b_224,64,1.250043,5.999927,2.310555,8.158036,2.687079,1.254419,0.191281,29.612517,34.174242
cuda,pnasnet5large,16,6.906592,18.959936,7.311170,28.922953,16.783390,6.316911,1.673262,2.466677,20.110690
cuda,poolformer_m36,64,2.658128,15.488518,5.818196,22.257694,13.840997,4.252284,0.653529,1.604203,14.414151
cuda,regnety_002,128,1.950462,5.377419,1.631582,7.452575,3.094450,1.312492,0.233822,0.641126,4.434176
cuda,repvgg_a2,128,2.492693,4.926074,1.738630,6.505736,2.839745,1.023683,0.200430,0.694456,4.099406
cuda,res2net101_26w_4s,64,4.814924,14.886184,5.919357,21.198950,11.837599,4.652103,1.451963,1.839503,14.357205
cuda,res2net50_14w_8s,2,4.271847,10.713747,4.107412,17.411736,9.618380,3.390088,0.783009,1.490664,12.548736
cuda,res2next50,2,2.284430,6.946483,2.649510,11.079597,4.653676,2.998790,0.343661,0.732273,7.655036
cuda,resmlp_12_224,128,0.757171,4.307932,1.044723,9.348413,2.063303,0.860687,0.114852,14.222710,20.354379
cuda,resnest101e,32,4.870533,11.454827,4.536408,18.808302,9.877359,3.791266,1.050011,30.837841,43.001187
cuda,rexnet_100,128,2.453897,8.257425,2.532711,12.448310,5.558726,2.216131,0.282110,0.766572,7.610969
cuda,sebotnet33ts_256,64,2.045458,11.448253,3.287458,16.170297,7.029919,3.025111,0.210699,57.315338,65.416179
cuda,selecsls42b,128,0.995161,5.076161,1.456290,8.678118,3.957067,1.682630,0.164064,0.570335,5.693478
cuda,spnasnet_100,128,2.572627,7.006447,2.024995,8.898263,3.881013,1.649065,0.266474,0.729011,5.039151
cuda,swin_base_patch4_window7_224,64,3.640574,17.262777,5.121329,26.756350,12.789725,4.853807,0.520054,70.946225,86.133610
cuda,swsl_resnext101_32x16d,32,2.589332,6.286729,2.717962,8.608442,4.060715,1.598056,0.389385,1.094268,6.298254
cuda,tf_efficientnet_b0,128,2.273393,7.047986,2.410132,10.433500,4.222703,2.169403,0.291469,0.695878,6.596880
cuda,tf_mixnet_l,64,6.601500,8.421544,2.580899,13.529047,6.418739,2.820631,0.502341,1.388833,9.224640
cuda,tinynet_a,128,2.657872,7.517879,2.764658,11.117963,4.859120,2.548197,0.370319,0.753430,7.245183
cuda,tnt_s_patch16_224,64,2.432526,8.569423,3.644933,13.453420,5.617687,2.939333,0.540401,25.184942,33.890982
cuda,twins_pcpvt_base,32,3.362087,12.231394,5.323380,21.681670,10.225948,4.125810,0.976487,249.782080,264.778804
cuda,visformer_small,128,1.143667,6.420952,2.118378,7.756513,2.680869,1.008781,0.162594,32.068355,35.603077
cuda,vit_base_patch16_224,64,1.058411,4.345460,1.432586,7.175592,2.385139,1.075525,0.169903,10.276123,14.608699
cuda,volo_d1_224,64,1.861645,9.435494,3.442742,13.975643,6.100466,2.918573,0.363198,20.233288,28.347052
cuda,xcit_large_24_p8_224,5,4.392833,18.246148,7.216792,26.297169,15.018052,5.258399,1.393816,54.732014,70.327594
