dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,DistilBertForMaskedLM,128,12.002517,10.381289,5.559354,1.163139,7.556178,2.334764,1.018427,0.146425,1.405015,4.011139,4.630432
cuda,DistilBertForQuestionAnswering,256,11.921127,10.336480,5.564832,1.331819,7.508615,2.183127,1.016494,0.141613,0.796737,3.000902,4.136628
cuda,DistillGPT2,16,10.480408,8.976022,4.818974,1.256602,6.856266,2.197108,0.937072,0.135887,1.715956,2.730300,5.066069
cuda,ElectraForCausalLM,32,21.738056,18.118814,9.004874,2.246143,15.032360,4.539051,1.920523,0.350181,3.630049,4.098889,12.030742
cuda,ElectraForQuestionAnswering,64,19.885494,16.306195,7.241810,2.252795,12.504752,4.456557,1.872932,0.353987,2.153363,2.435814,9.792557
cuda,GPT2ForSequenceClassification,4,17.804426,14.673972,6.817048,2.695296,9.680704,4.060673,1.727926,0.306111,1.736842,2.499081,7.405619
cuda,LayoutLMForMaskedLM,16,21.390346,17.538822,8.383046,2.310044,11.565020,4.514546,1.903021,0.359414,1.794876,2.629668,7.410157
cuda,LayoutLMForSequenceClassification,16,21.993212,18.110728,8.874871,2.354057,13.628792,5.295397,2.183098,0.350849,6.446534,7.203114,13.684967
cuda,M2M100ForConditionalGeneration,16,47.097902,38.583715,17.152472,6.104583,24.773921,10.057625,4.646150,1.009307,4.447525,11.485899,18.476002
cuda,MBartForCausalLM,4,20.230527,16.864936,8.091011,2.296234,11.757691,4.352377,1.916695,0.377033,2.126966,2.251614,8.210387
cuda,MBartForConditionalGeneration,2,48.751737,40.020120,17.517092,6.430400,25.323709,12.134744,5.533231,1.562749,0.554911,0.683008,15.107796
cuda,MT5ForConditionalGeneration,16,31.440898,26.217241,11.624494,4.014200,17.173552,7.760754,2.870119,0.575566,4.368061,24.233088,14.148953
cuda,MegatronBertForCausalLM,4,38.330310,31.201086,13.336437,5.199971,19.271214,9.437956,3.774469,1.039075,1.080969,1.999768,12.465368
cuda,MegatronBertForQuestionAnswering,8,37.907263,30.823117,13.128820,5.065325,19.042844,9.244451,3.701006,1.044646,1.348199,1.646076,12.577489
cuda,MobileBertForMaskedLM,64,52.170768,43.393359,12.816950,6.374230,29.856499,15.233310,6.223900,4.230953,3.027718,4.479408,27.211446
cuda,MobileBertForQuestionAnswering,128,52.288463,43.508315,12.830508,6.759798,29.860550,15.254506,6.298728,4.113242,2.572373,2.981904,26.763847
cuda,OPTForCausalLM,2,19.536967,16.369728,7.959503,2.287507,11.172485,4.589824,1.974021,0.363456,2.480919,3.219894,8.285800
cuda,PLBartForCausalLM,8,11.973338,10.256261,5.636971,1.136439,7.825346,2.186672,0.968388,0.143298,1.347113,1.516683,4.734885
cuda,PLBartForConditionalGeneration,4,25.488299,21.194518,9.548044,3.145193,13.556824,5.504982,2.438440,0.505020,2.551238,2.681499,9.863433
cuda,PegasusForCausalLM,32,19.805961,16.410675,7.994061,2.572375,11.731056,4.108798,1.897827,0.369976,2.597537,2.459198,9.029195
cuda,PegasusForConditionalGeneration,32,37.797497,33.408077,12.963369,4.697527,21.803282,9.425374,4.128837,0.968429,1.937246,0.633690,15.736960
cuda,RobertaForCausalLM,16,20.185380,16.573735,7.431638,2.289313,10.331340,4.507722,1.906755,0.354640,0.694177,1.467270,6.008533
cuda,RobertaForQuestionAnswering,16,19.964538,16.374237,7.227607,2.239857,9.972269,4.378041,1.861329,0.343214,0.381570,0.729387,5.487211
cuda,Speech2Text2ForCausalLM,256,12.362675,10.610298,6.417273,1.019413,8.987680,1.970517,1.135700,0.150919,1.474179,1.346736,5.124681
cuda,T5ForConditionalGeneration,4,22.971778,19.314302,9.388921,2.919563,13.150446,5.231224,2.373186,0.368690,3.088289,8.145782,9.912815
cuda,T5Small,4,23.136437,19.467808,9.447820,2.916922,13.266390,5.560025,2.116509,0.363861,3.098108,7.894291,9.978375
cuda,TrOCRForCausalLM,32,19.668457,16.188231,7.644234,2.094345,11.054540,4.118254,1.841262,0.351430,1.264543,1.360224,6.886121
cuda,XGLMForCausalLM,8,39.340255,32.685480,14.400885,5.019656,22.685991,9.713280,3.897061,1.077494,4.160469,32.556088,17.720964
cuda,XLNetLMHeadModel,8,52.640738,43.783569,19.427095,7.164218,25.156457,14.100175,4.222487,1.066098,10.993560,13.219280
cuda,YituTechConvBert,16,29.953478,24.817369,11.163410,4.249217,17.008205,6.769939,2.816941,0.590712,6.048480,9.382011,16.332925
