dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,ElectraForQuestionAnswering,64,12.632109,10.903840,5.543631,1.976394,8.002606,2.886667,1.248034,0.246668,1.913667,6.438071,1.319756
cuda,GPT2ForSequenceClassification,4,11.345649,9.802474,4.662026,1.924891,7.100908,2.745716,1.454905,0.213006,1.285034,5.731189,1.027218
cuda,GoogleFnet,16,13.625871,12.668585,10.017169,1.083034,13.086843,1.737615,0.647767,0.107142,3.850934,1.783024,8.071456
cuda,LayoutLMForMaskedLM,16,13.276988,11.318320,5.929809,1.996202,8.466185,2.931976,1.250998,0.249347,1.984236,6.605859,1.438225
cuda,LayoutLMForSequenceClassification,16,13.525797,11.442602,5.753441,1.783083,10.069153,3.660866,1.468232,0.242093,6.768632,12.958315,6.157470
cuda,M2M100ForConditionalGeneration,16,28.854402,25.395548,12.517280,3.978795,19.742849,7.342518,3.133094,0.689550,4.027991,9.193033,15.442973
cuda,MBartForCausalLM,4,13.845353,12.578958,7.207613,1.725243,10.282066,2.801238,1.163189,0.219403,1.321785,1.331335,6.207634
cuda,MBartForConditionalGeneration,2,29.762061,26.388036,12.845426,4.813873,17.882151,7.845211,2.908399,0.826683,0.945544,0.545980,11.011919
cuda,MT5ForConditionalGeneration,16,22.509142,18.844266,8.833550,3.449509,13.841460,5.838296,1.918502,0.457146,4.058228,20.608085,12.684474
cuda,MegatronBertForCausalLM,4,21.977248,18.636029,7.986017,3.628847,11.773319,5.951750,2.416595,0.646833,1.191172,9.042907,0.391267
cuda,MegatronBertForQuestionAnswering,8,22.228498,18.783600,7.934971,3.594173,11.710704,5.981261,2.376421,0.647763,1.630376,9.465468,0.567514
cuda,MobileBertForMaskedLM,64,33.347080,25.849618,7.400827,5.778624,17.003455,8.383967,3.739847,1.977685,3.034362,18.733089,1.721537
cuda,MobileBertForQuestionAnswering,128,32.821619,25.491076,7.198818,6.022584,18.339907,8.844762,4.232954,2.314245,2.754706,20.233980,1.028256
cuda,OPTForCausalLM,2,12.800874,11.501200,6.173260,1.756722,9.284435,3.249020,1.315418,0.234959,1.490539,1.680501,6.440717
cuda,PLBartForCausalLM,8,7.952623,7.289394,4.397805,0.950402,6.694526,1.512750,0.685551,0.106301,1.119446,1.211605,4.412378
cuda,PLBartForConditionalGeneration,4,16.211468,14.536355,7.212166,2.398832,11.525631,4.441479,1.709473,0.368106,1.693571,1.763686,8.523870
cuda,PegasusForCausalLM,32,12.640553,11.325071,6.235652,1.698916,9.898107,2.823071,1.232802,0.234194,1.749170,1.602274,7.196267
cuda,PegasusForConditionalGeneration,32,28.227472,24.988582,11.595175,4.163873,17.286892,6.830060,3.621860,0.662584,2.242453,0.677491,12.317986
cuda,RobertaForCausalLM,16,13.159546,11.408527,6.017256,2.005253,8.392020,2.947896,1.281961,0.245362,0.933235,0.719048,5.402326
cuda,RobertaForQuestionAnswering,16,13.126669,11.321558,5.890041,1.943540,8.230283,2.879896,1.239208,0.240237,0.483859,4.855444
cuda,Speech2Text2ForCausalLM,256,8.274345,7.534911,4.958131,0.822994,7.723299,1.302414,0.630136,0.100090,1.403324,1.105618,5.038982
cuda,T5ForConditionalGeneration,4,16.170655,13.685650,6.855791,2.108485,12.872870,4.359270,1.403861,0.286828,2.568204,5.822170,10.809425
cuda,T5Small,4,16.445607,13.870888,6.914660,2.136545,12.943526,4.417920,1.418544,0.285906,2.492573,5.840656,10.772909
cuda,XGLMForCausalLM,8,26.183244,23.516114,12.419786,3.915678,17.917490,7.329712,2.482358,0.662064,4.356496,22.102362,14.223890
cuda,XLNetLMHeadModel,8,113.035904,108.809963,91.513781,6.786952,95.148247,78.909696,2.838081,0.755441,7.946462,10.691638
cuda,YituTechConvBert,16,19.266003,16.772872,8.575007,3.212891,13.737734,4.449427,1.838457,0.417887,5.963994,8.057694,14.474667
