dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,timm_efficientdet,1,13.626072,20.341990,17.042563,36.295772,19.382182,6.131058,1.245252,46.901325,33.420883
cuda,timm_efficientnet,32,2.824138,7.279104,4.031530,10.857841,4.804367,2.317466,0.299069,7.727874,36.770672
cuda,timm_nfnet,128,3.065366,5.570501,3.964599,11.996500,5.452796,1.797761,0.258389,10.529421,0.670850
cuda,timm_regnet,32,3.567278,6.259208,4.362839,9.638823,4.675704,1.748250,0.346384,7.877199,20.413657
cuda,timm_resnest,32,0.947970,5.330033,1.508364,8.672928,3.446274,1.298646,0.101575,40.788814,4.901773
cuda,timm_vision_transformer,8,1.535216,4.294688,1.864636,10.169899,2.852416,1.346093,0.215034,14.085322,7.812905
cuda,timm_vision_transformer_large,8,5.176605,11.588210,7.452235,29.950603,11.214668,3.997943,1.214894,11.640158,26.058009
cuda,timm_vovnet,32,2.034249,5.233718,2.192412,8.637655,4.075970,1.504430,0.156821,5.668359,2.452792
cuda,tts_angular,64,0.112011,0.971812,0.048355,1.504192,0.027680,0.014881,0.001507,0.582587
cuda,vgg16,64,0.203614,1.730507,0.489116,3.070632,0.859591,0.359362,0.026493,1.839932
cuda,yolov3,16,2.985996,9.202338,5.403062,13.617190,6.607907,2.995779,0.343654,9.954747
