dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,DebertaForQuestionAnswering,8,33.472677,26.448010,16.271061,3.114378,19.715553,5.728317,2.677495,0.398034,16.261313,3.130594,23.095989
cuda,DebertaV2ForMaskedLM,1,50.944729,37.470333,19.542732,4.613526,22.722605,7.319530,3.711411,0.694945,34.100273,1.762260,42.363277
cuda,DebertaV2ForQuestionAnswering,2,51.197671,37.763548,19.687045,5.134927,23.741639,8.792326,4.364534,0.706482,34.475930,0.581507,44.133920
cuda,DistilBertForMaskedLM,128,11.626536,10.055807,5.376904,1.161140,7.349042,2.319873,1.011142,0.147272,1.394819,3.994201,4.592354
cuda,DistilBertForQuestionAnswering,256,12.175012,10.557016,5.601916,1.332428,7.485737,2.192873,1.019290,0.141231,0.803257,3.000023,4.082834
cuda,DistillGPT2,16,10.612113,9.077401,4.812269,1.264266,6.839685,2.220732,0.943081,0.130172,1.847138,2.744352,5.199151
cuda,ElectraForCausalLM,32,21.936740,18.256305,9.101836,2.266541,15.330390,4.602700,1.915923,0.346031,3.621351,3.999744,12.243759
cuda,ElectraForQuestionAnswering,64,19.808852,16.245370,7.216867,2.243648,12.439869,4.427840,1.868587,0.350363,2.198915,2.406168,9.789936
cuda,GPT2ForSequenceClassification,4,17.467131,14.397075,6.701545,2.646358,9.549202,4.050425,1.702147,0.300999,1.762263,2.525880,7.364517
cuda,LayoutLMForMaskedLM,16,21.249464,17.420533,8.276881,2.287069,11.438660,4.483609,1.879310,0.354906,1.791125,2.582178,7.364894
cuda,LayoutLMForSequenceClassification,16,21.634917,17.746081,8.536879,2.364320,13.344382,5.271944,2.189137,0.355020,5.907080,6.641571,13.203809
cuda,M2M100ForConditionalGeneration,16,46.584017,38.145723,16.866637,6.105667,24.311762,10.058772,4.616545,1.005257,4.456052,11.579406,18.304008
cuda,MBartForCausalLM,4,19.968110,16.682899,8.067908,2.285419,11.687355,4.320543,1.899369,0.375894,2.150978,2.319042,8.175869
cuda,MBartForConditionalGeneration,2,50.012396,41.059068,17.396553,6.387779,25.105747,11.990477,5.522091,1.554541,0.576008,0.639563,14.986247
cuda,MT5ForConditionalGeneration,16,31.301355,26.084932,11.483878,4.036524,17.055182,7.774688,2.890920,0.574958,4.258885,23.849472,14.079324
cuda,MegatronBertForCausalLM,4,39.711335,32.175823,13.289956,5.222246,19.173505,9.455539,3.757093,1.039174,1.058308,2.004406,12.416154
cuda,MegatronBertForQuestionAnswering,8,37.997586,30.888727,13.092037,5.075584,18.987845,9.278264,3.711191,1.029127,1.318582,1.730727,12.538106
cuda,MobileBertForMaskedLM,64,52.095532,43.319510,12.741889,6.377047,29.771311,15.230603,6.270299,4.185275,3.048901,4.280741,27.242738
cuda,MobileBertForQuestionAnswering,128,52.280352,43.462036,12.660656,6.749747,29.610508,15.272083,6.309996,4.118416,2.566679,2.769400,26.671769
cuda,OPTForCausalLM,2,19.407031,16.271553,7.892060,2.244638,11.012054,4.593027,1.965717,0.339175,2.442317,3.120700,8.118520
cuda,PLBartForCausalLM,8,11.864347,10.135616,5.492181,1.147933,7.676641,2.196462,0.976948,0.145202,1.325677,1.520755,4.719647
cuda,PLBartForConditionalGeneration,4,25.728397,21.401268,9.727029,3.207041,13.752988,5.633589,2.475299,0.514542,2.502975,2.662654,9.894955
cuda,PegasusForCausalLM,32,19.660395,16.278788,7.930937,2.564822,11.615344,4.113300,1.910342,0.372391,2.600628,2.464488,8.971257
cuda,PegasusForConditionalGeneration,32,37.867587,33.443380,12.933317,4.702707,21.746900,9.475595,4.113622,0.968022,1.913683,0.642078,15.692858
cuda,RobertaForCausalLM,16,19.968866,16.369466,7.292004,2.274998,10.180961,4.481482,1.891929,0.352902,0.685899,1.398418,5.976743
cuda,RobertaForQuestionAnswering,16,19.786084,16.248263,7.248092,2.243172,9.984024,4.384588,1.855940,0.346240,0.378026,0.706190,5.479821
cuda,Speech2Text2ForCausalLM,256,12.049687,10.328434,6.212027,0.997913,8.750370,1.918767,1.115712,0.144298,1.457533,1.341245,5.053345
cuda,T5ForConditionalGeneration,4,22.890607,19.246646,9.285624,2.913356,13.047047,5.241666,2.356521,0.364269,2.939201,7.737289,9.759233
cuda,T5Small,4,22.872603,19.229178,9.356856,2.910247,13.137495,5.495028,2.092841,0.365402,2.992022,7.774871,9.824584
cuda,TrOCRForCausalLM,32,19.635067,16.160323,7.639404,2.089776,11.043804,4.115975,1.844038,0.342282,1.277129,1.369197,6.889437
cuda,XGLMForCausalLM,8,39.208170,32.513961,14.305127,5.024889,22.457276,9.678171,3.909544,1.073821,3.929718,32.116324,17.365449
cuda,XLNetLMHeadModel,8,52.126894,43.742739,19.390087,7.096101,25.163835,14.110541,4.170229,1.060612,10.154993,13.645740
cuda,YituTechConvBert,16,30.039585,24.798350,11.155209,4.233383,16.912918,6.706660,2.807558,0.591635,6.001420,9.055532,16.182064
