dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistillGPT2,16,8.823771,7.888926,4.248900,1.192286,6.215262,1.817899,0.775061,0.113501,2.273456,2.337703,5.489365
cuda,ElectraForCausalLM,32,16.563949,14.467905,6.950975,2.076074,10.626615,3.430829,1.906059,0.302258,3.101405,2.510479,8.957546
cuda,ElectraForQuestionAnswering,64,15.313081,13.221288,5.306767,2.051097,8.054196,3.601525,1.497915,0.298133,1.707538,6.606904,1.317692
cuda,GPT2ForSequenceClassification,4,14.211294,12.226123,5.632316,2.461392,8.309198,3.317523,1.435157,0.253589,1.704736,6.963162,1.403290
cuda,LayoutLMForMaskedLM,16,15.669049,13.278004,5.207616,2.080560,8.082586,3.642252,1.510371,0.300772,1.853238,6.913874,1.447744
cuda,LayoutLMForSequenceClassification,16,14.943036,12.737659,5.194963,2.076817,9.297725,4.264327,1.727592,0.296982,6.126302,12.405967,5.709327
cuda,M2M100ForConditionalGeneration,16,36.122957,31.809764,13.289300,4.921230,21.941447,8.748265,3.850795,0.878164,4.770610,12.134574,18.596204
cuda,MBartForCausalLM,4,15.767970,14.231482,6.784900,2.103838,10.505030,3.642791,1.535712,0.309256,2.168491,2.241406,8.091518
cuda,MBartForConditionalGeneration,2,36.390293,32.184790,13.341558,6.046227,20.375012,9.562310,3.872441,1.250791,1.025535,0.652793,14.365878
cuda,MT5ForConditionalGeneration,16,25.710508,21.994300,9.317060,3.617267,15.854742,6.544095,2.221190,0.485196,4.202732,20.202013,14.550941
cuda,MegatronBertForCausalLM,4,28.169041,24.393578,9.754614,4.805563,14.648177,7.368301,3.023958,0.855911,1.092982,10.999800,0.391011
cuda,MegatronBertForQuestionAnswering,8,28.102235,24.327115,9.728817,4.775319,14.542238,7.264210,2.979925,0.863260,1.304752,11.093284,0.504999
cuda,MobileBertForMaskedLM,64,47.269879,39.101732,11.429653,7.507304,25.673974,13.909854,5.586972,3.229635,3.087646,25.613790,1.629820
cuda,MobileBertForQuestionAnswering,128,47.145658,39.026707,11.414793,7.371436,25.465376,13.752788,5.558169,3.245291,2.616825,24.908888,1.009488
cuda,OPTForCausalLM,2,15.198733,13.454076,6.333429,2.035481,9.857276,3.921495,1.590651,0.276901,2.553301,2.993324,8.206370
cuda,PLBartForCausalLM,8,9.673266,8.837939,4.898026,1.067940,7.148463,1.827109,0.788047,0.121148,1.319196,1.490665,4.688566
cuda,PLBartForConditionalGeneration,4,19.895918,17.658247,7.852600,2.928003,11.965969,4.652627,1.976210,0.412595,2.601571,2.747434,9.773456
cuda,PegasusForCausalLM,32,15.128844,13.527910,6.389496,2.027496,10.301397,3.328150,1.517044,0.303826,2.705210,2.449094,8.939851
cuda,PegasusForConditionalGeneration,32,34.845249,30.808495,12.215591,5.314576,20.128538,8.532374,3.863685,0.867362,2.386186,0.650383,15.868792
cuda,RobertaForCausalLM,16,15.351473,13.373782,5.894757,2.077545,8.436539,3.627846,1.532326,0.296574,0.727683,0.708475,5.450033
cuda,RobertaForQuestionAnswering,16,14.582221,12.615307,5.205934,2.038230,7.603068,3.548096,1.484681,0.290743,0.301334,4.836956
cuda,Speech2Text2ForCausalLM,256,9.640269,8.752835,5.253957,0.939259,7.873421,1.560712,0.779258,0.120131,1.493482,1.332355,5.101326
cuda,T5ForConditionalGeneration,4,18.437323,15.835717,7.478008,2.419910,11.239250,4.549581,1.596949,0.299174,2.823482,6.211684,9.360625
cuda,T5Small,4,18.361935,15.766582,7.464185,2.406702,11.169571,4.477538,1.578745,0.297541,3.031572,6.420208,9.500458
cuda,TrOCRForCausalLM,32,15.129262,13.597160,6.217567,1.950126,9.741752,3.194201,1.725258,0.290089,1.307635,1.363054,6.876519
cuda,XGLMForCausalLM,8,30.195697,26.935189,11.489273,5.160674,18.188218,7.325246,3.170745,0.859616,4.299785,32.171584,16.373179
cuda,XLNetLMHeadModel,8,42.623931,38.337136,17.837884,7.986679,21.468272,11.679095,3.373165,0.823045,7.933889,11.914991
cuda,YituTechConvBert,16,22.481258,19.697531,8.418916,3.775249,13.951446,5.403136,2.240476,0.494374,6.686419,8.218925,16.151338
