dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,lcnet_050,128,2.287308,80.900615,1.109096,147.342444,3.634550,1.363364,0.150166,40.782039,108.402423
cuda,mixer_b16_224,64,3.022101,34.046917,1.069767,61.665516,3.124186,1.399606,0.140661,12.212948,40.994897
cuda,mixnet_l,64,14.791230,211.940315,2.283883,380.103156,8.002141,3.398731,0.597754,68.964429,239.600638
cuda,mnasnet_100,128,4.890099,110.212600,1.527412,238.896414,5.587501,2.015685,0.251643,125.810505,256.129326
cuda,mobilenetv2_100,128,4.865031,110.285272,1.578880,218.076442,5.308996,2.390744,0.268784,84.687940,194.170092
cuda,mobilenetv3_large_100,128,5.304934,144.791719,1.695333,287.620145,6.279753,2.230215,0.290034,58.820708,203.463391
cuda,mobilevit_s,32,6.622031,163.025727,4.173417,344.376986,18.641843,7.629376,0.348564,246.081150,431.744815
cuda,nfnet_l0,64,6.723655,99.771944,1.467936,206.378857,4.624267,1.654892,0.264470,79.618721,187.837135
cuda,pit_b_224,64,3.962243,49.120890,1.693193,107.919285,3.523486,1.408571,0.223379,0.265935,61.080647
cuda,pnasnet5large,16,71.642695,334.328462,6.172729,677.556886,24.407490,9.175493,2.513092,237.938465,587.844577
cuda,poolformer_m36,64,13.879706,110.899317,4.135411,205.104034,14.861449,4.861571,0.693923,13.552361,112.161868
cuda,regnety_002,128,5.620387,86.950902,1.411721,210.761896,4.501799,2.190476,0.270509,91.988612,217.324816
cuda,repvgg_a2,128,5.606008,51.090890,1.257957,103.551742,3.712268,1.282789,0.217763,10.366562,64.195024
cuda,res2net101_26w_4s,64,29.999520,105.982247,4.383394,279.862104,14.901419,5.553503,1.650178,51.359027,229.985564
cuda,res2net50_14w_8s,2,22.884125,98.576741,3.188442,296.840771,11.576316,4.022176,0.890852,385.613685,587.926053
cuda,res2next50,2,8.696243,72.378808,1.879155,181.596389,6.725071,2.567526,0.401896,126.463258,237.739477
cuda,resmlp_12_224,128,3.003058,25.087064,0.762011,69.736497,2.043724,0.962260,0.125262,11.501835,56.978112
cuda,resnest101e,32,30.846103,133.701994,4.219001,322.753003,13.205843,5.056476,1.271998,145.173210,338.799470
cuda,rexnet_100,128,7.580170,277.403211,2.818924,544.292617,8.329041,3.447930,0.338156,211.973941,481.840470
cuda,sebotnet33ts_256,64,4.724426,161.253364,2.832804,337.763820,9.115587,3.195294,0.241163,122.125012,301.591795
cuda,selecsls42b,128,2.903682,110.747328,1.499357,204.703789,5.362458,2.401218,0.195900,15.302072,110.842355
cuda,spnasnet_100,128,6.539712,94.589892,1.807268,208.838641,6.456071,2.344312,0.329338,35.827518,152.017985
cuda,swin_base_patch4_window7_224,64,12.955319,118.277338,4.622941,269.318907,14.067519,5.010259,0.593712,98.786767,254.691815
cuda,swsl_resnext101_32x16d,32,12.283091,66.832976,2.243853,158.538939,7.193196,2.699150,0.525388,13.244846,107.407516
cuda,tf_efficientnet_b0,128,6.807687,147.880285,2.128707,307.236213,6.789671,2.524832,0.331188,38.604871,200.226231
cuda,tf_mixnet_l,64,15.209318,185.137402,2.326048,372.367606,8.519919,3.667149,0.599910,63.342878,253.091237
cuda,tinynet_a,128,8.656136,136.976981,2.450937,341.923220,7.231031,3.096106,0.407086,261.607393,469.169988
cuda,tnt_s_patch16_224,64,13.222914,43.019440,3.103568,94.079439,8.014529,2.763703,0.625059,29.397040,84.166677
cuda,twins_pcpvt_base,32,29.255800,164.805583,4.438536,332.163491,13.441045,4.583616,1.199468,266.637750,439.267137
cuda,visformer_small,128,2.835014,139.520847,1.565283,249.217755,3.521217,1.456504,0.208670,60.196364,171.566268
cuda,vit_base_patch16_224,64,3.276918,19.873905,1.261928,51.714767,2.986512,1.555026,0.202890,8.795668,41.994637
cuda,volo_d1_224,64,7.427089,63.893862,3.029518,128.195052,7.313269,2.694713,0.407562,39.583958,107.083934
cuda,xcit_large_24_p8_224,5,40.325621,74.018696,5.161936,154.248058,15.753226,5.309198,1.530071,88.054693,174.441457
