dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,hf_GPT2,4,4.018297,61.299531,1.373465,77.819614,3.167643,1.260206,0.231215,10.300285,28.294451
cuda,hf_Reformer,4,3.697385,43.051685,0.561706,51.682092,1.199969,0.598757,0.063409,10.102005,19.355271
cuda,hf_T5,8,4.656893,67.890345,1.553931,111.249511,4.115079,1.435964,0.273892,12.471179,57.519194
cuda,hf_T5_large,2,39.323787,295.305995,5.655043,1540.662501,20.327862,5.598190,2.067666,24.683296,1277.202144
cuda,lennard_jones,1000,0.154974,4.644003,0.057508,7.706961,0.073635,0.042170,0.006556,0.139040,3.265837
cuda,mnasnet1_0,32,3.937316,118.928596,1.406676,271.083329,4.889373,1.815612,0.226419,358.283641,512.140790
cuda,mobilenet_v2,96,3.952269,125.897282,1.573220,295.092431,5.655579,2.058080,0.261946,223.910276,394.784972
cuda,mobilenet_v3_large,32,4.437761,145.362476,1.576850,302.951843,5.668750,2.032493,0.262785,257.233289,416.511262
cuda,moco,32,12.724855,176.782663,2.676809,317.240643,6.561841,2.582290,0.296962,97.806423,241.106350
cuda,nvidia_deeprecommender,256,0.244370,5.594142,0.082644,13.232778,0.117589,0.057847,0.009378,1.580034,9.308390
cuda,pytorch_CycleGAN_and_pix2pix,1,0.994772,14.421693,0.607304,28.475995,1.722633,0.744163,0.071533,0.239612,14.949905
cuda,pytorch_stargan,16,1.063375,10.114277,0.463080,33.064231,0.817919,0.302470,0.053137,99.818367,123.272621
cuda,pytorch_struct,200,0.389251,8.699960,0.152970,25.412160,0.228817,0.124520,0.021814,94.793625,111.672011
cuda,pytorch_unet,1,1.462021,31.731820,0.562602,55.558590,1.865518,0.647222,0.071916,0.254883,24.686898
cuda,resnet18,16,1.194173,43.981415,0.586010,82.402998,1.786109,0.621622,0.074953,40.255724,79.304019
cuda,resnet50,32,4.171325,57.852269,1.349267,149.063364,4.567325,1.728559,0.233017,4.793399,97.456099
cuda,resnext50_32x4d,8,4.163530,125.138964,1.248559,345.011692,4.331696,1.733778,0.216456,187.598932,408.835276
cuda,shufflenet_v2_x1_0,128,4.619437,97.794275,1.929855,189.555848,5.572673,2.331561,0.306886,78.303501,172.112691
cuda,soft_actor_critic,256,0.183570,6.783826,0.056258,13.501281,0.070188,0.037550,0.006365,0.305525,7.086124
cuda,squeezenet1_1,32,0.699036,57.245100,0.253706,102.703019,0.912536,0.511045,0.045406,158.785610,204.515636
cuda,timm_efficientdet,1,57.076387,335.933896,5.829071,639.173264,20.402942,5.792810,1.395736,412.273012,722.507959
cuda,timm_efficientnet,32,6.681172,149.751016,2.059435,332.713895,6.199081,2.279542,0.312279,118.098565,303.256556
cuda,timm_nfnet,128,7.376135,113.299378,2.525534,228.652053,6.412596,2.154519,0.273401,57.143738,175.226138
cuda,timm_regnet,32,9.340997,84.270205,1.996748,207.406849,5.144082,2.433326,0.382637,41.861818,167.156311
cuda,timm_resnest,32,1.745615,85.802450,1.062875,168.741117,3.660421,1.701982,0.106416,68.887377,152.941140
cuda,timm_vision_transformer,8,3.269490,25.007803,1.331140,61.576881,2.917701,1.519795,0.200603,79.583754,117.576162
cuda,timm_vision_transformer_large,8,24.074979,30.644430,3.768903,86.157405,10.747149,3.764063,1.095401,54.011506,113.608645
cuda,timm_vovnet,32,3.479046,70.299773,1.127393,152.064468,4.059037,1.576405,0.165795,21.416426,104.393098
cuda,tts_angular,64,0.254158,1.815517,0.039284,3.408221,0.028353,0.013729,0.001466,0.106501,1.741188
cuda,vgg16,64,0.409953,14.053717,0.180024,28.373253,0.770144,0.270027,0.024370,0.209618,14.721570
