dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,tacotron2,64,7.100233,16.779399,3.348161,20.009096,5.711423,3.301043,0.459741,3.860615,6.877823
cuda,timm_efficientdet,1,22.733529,18.700786,9.839375,29.026278,15.870529,4.860652,1.302046,39.277337,20.539574
cuda,timm_efficientnet,32,2.427034,6.042777,2.647761,8.804741,3.847678,1.642448,0.272074,5.508384,2.895872
cuda,timm_nfnet,128,2.947064,12.132820,5.080129,14.279693,6.774926,2.287364,0.310863,26.756792,7.374712
cuda,timm_regnet,32,3.309200,5.364069,3.233807,7.262345,3.022130,1.363602,0.317134,5.247220,2.487016
cuda,timm_resnest,32,0.823204,5.012550,1.066674,7.826069,2.893631,1.363685,0.092742,27.689112,4.064311
cuda,timm_vision_transformer,8,1.156262,4.604772,1.515453,7.487647,2.679112,1.411273,0.173989,16.625311,4.469817
cuda,timm_vision_transformer_large,8,3.869131,11.336430,5.471400,16.609754,8.912561,3.373801,0.994884,10.804409,11.608257
cuda,timm_vovnet,32,1.888357,4.703626,1.539907,7.617704,3.494888,1.316406,0.134628,4.513218,2.630969
cuda,tts_angular,64,0.093086,0.890402,0.044707,1.384887,0.027543,0.014510,0.001529,0.540989
cuda,vgg16,64,0.167570,1.544286,0.235715,2.533441,0.664010,0.225162,0.019372,1.232553
cuda,yolov3,16,3.801331,25.568376,3.816158,350.530980,13.529940,5.180829,0.318375,329.271411
