dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,resnet152,32,4.281384,10.692111,5.540972,13.337265,7.052842,2.786849,0.814256,9.235420,2.588542
cuda,resnet18,16,0.569610,3.206366,0.810547,4.804889,1.662637,0.591119,0.063462,2.438160,2.674719
cuda,resnet50,32,1.479172,5.065076,2.196173,6.762865,2.807849,1.171944,0.189290,3.974327,2.502367
cuda,resnet50_quantized_qat,32,2.272863,10.792304,4.978832,13.047128,6.085823,2.628305,1.090759,7.409853,3.360191
cuda,resnext50_32x4d,8,1.503271,4.381040,1.993205,6.237000,2.408487,1.171372,0.173667,3.926597,1.888402
cuda,shufflenet_v2_x1_0,128,1.757141,6.078060,2.105913,8.407790,3.993072,1.973732,0.255492,4.698263
cuda,soft_actor_critic,256,0.139142,1.566825,0.056205,2.531672,0.050443,0.031507,0.005685,1.026159
cuda,speech_transformer,32,2.639113,8.730266,2.401757,12.830332,4.369096,1.758379,0.263907,6.618291
cuda,squeezenet1_1,32,0.233576,2.030166,0.396138,3.685778,1.170030,0.529248,0.033413,2.062693
cuda,timm_efficientdet,1,12.824285,18.558006,10.574641,29.407233,15.823807,4.942051,1.299331,47.172642,21.769648
cuda,timm_efficientnet,32,2.566955,6.158279,2.430388,9.383724,4.197439,1.673311,0.263556,5.752517,40.361368
cuda,timm_nfnet,128,2.855313,4.134502,3.490138,10.067194,3.938404,1.540652,0.257325,9.527441,0.709346
cuda,timm_regnet,32,3.240736,5.288561,3.017813,7.446447,3.002216,1.375912,0.306356,5.288064,21.712550
cuda,timm_resnest,32,0.817189,4.983717,1.253678,7.847458,2.894442,1.191562,0.089802,44.645094,4.158710
cuda,timm_vision_transformer,8,1.162473,4.002309,1.315085,7.279312,2.575062,1.079869,0.171406,17.848771,4.654324
cuda,timm_vision_transformer_large,8,3.941270,9.592947,5.036440,15.931099,8.091432,3.272758,0.979649,12.652297,11.587329
cuda,timm_vovnet,32,1.860907,4.983629,1.716188,7.690744,3.255165,1.584618,0.137411,4.483185,2.872579
cuda,tts_angular,64,0.094854,0.967074,0.045901,1.488364,0.028079,0.014840,0.001551,0.569110
cuda,vgg16,64,0.151227,1.558273,0.262154,2.909752,0.852056,0.303295,0.020528,1.621577
cuda,yolov3,16,2.516283,8.403087,3.135283,11.888182,5.846360,2.173035,0.329418,6.735947
