dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,eca_botnext26ts_256,128,2.015941,12.187059,3.051493,18.440678,7.953994,2.850302,0.192811,23.434125,30.343416,32.821916
cuda,ese_vovnet19b_dw,128,1.353478,7.601662,1.573020,12.438705,4.267047,1.832314,0.144399,17.615511,34.629217,24.078233
cuda,fbnetc_100,128,3.177981,10.485890,3.419153,16.710784,6.365394,2.487474,0.368780,37.137787,61.938871,46.900021
cuda,fbnetv3_b,128,5.459489,14.649831,5.521732,23.316651,10.980874,4.028289,0.809276,44.095814,66.353076,58.503640
cuda,gernet_l,128,3.182523,7.912251,2.810327,12.538601,4.221412,1.980242,0.308192,16.741396,25.212900,24.282205
cuda,ghostnet_100,128,4.480040,14.127650,4.476370,26.378563,11.483545,4.885495,0.542106,107.203216,149.652760,124.362143
cuda,gluon_inception_v3,128,3.127688,14.572649,5.143382,24.770876,10.975082,5.700058,0.632167,37.682359,55.274158,53.205262
cuda,gluon_xception65,32,4.071613,13.776025,5.496743,20.456449,9.306953,3.844519,0.937433,18.299990,28.332722,30.702807
cuda,gmixer_24_224,128,2.719181,7.175788,2.784970,12.695424,5.360646,2.312981,0.381729,4.590099,10.286374,13.026776
cuda,gmlp_s16_224,128,2.387747,11.137520,4.731608,17.067632,8.575614,3.028316,0.442344,5.683539,10.165309,16.509567
cuda,hrnet_w18,128,11.452142,41.266263,22.389888,57.114834,31.919975,10.526766,4.935539,59.798432,72.949260,98.648818
cuda,inception_v3,128,3.036625,14.450414,4.786992,23.972164,11.025295,4.489093,0.644446,37.452568,55.473326,52.249516
cuda,jx_nest_base,32,3.118961,12.515433,5.183197,23.629523,12.710753,4.255574,0.685576,11.704320,23.068928,28.192203
cuda,lcnet_050,128,1.462494,6.705415,1.839095,10.546338,3.574618,1.408647,0.148979,18.933062,33.629542,24.676431
cuda,mixer_b16_224,128,1.331176,6.200412,2.494817,8.916077,3.022452,1.091310,0.145975,3.909686,7.297489,9.205687
cuda,mixnet_l,128,4.865010,13.659292,3.962968,21.428881,8.608685,3.890125,0.603143,30.330333,59.397739,42.226647
cuda,mnasnet_100,128,2.557853,9.031715,2.588109,14.130323,5.439149,2.047765,0.269806,25.848399,47.099781,33.632607
cuda,mobilenetv2_100,128,2.593393,9.541466,2.573790,14.681057,5.505481,2.379758,0.291575,27.360615,47.524920,35.181854
cuda,mobilenetv3_large_100,128,2.664984,10.006468,2.814019,16.600281,6.311141,2.343994,0.295646,32.508230,56.187753,42.020368
cuda,mobilevit_s,64,3.041974,21.569433,5.312890,40.410468,22.431674,10.665678,0.382423,32.169304,60.489486,56.448884
cuda,nfnet_l0,128,2.794702,7.818802,2.918662,13.195055,5.313850,2.051418,0.290082,12.079383,22.702451,20.717751
cuda,pit_b_224,64,1.803098,6.206357,2.520516,10.673783,4.348965,1.735622,0.236068,0.217383,3.340639,7.304564
cuda,pnasnet5large,16,8.673616,30.393629,11.468830,47.300476,23.783046,10.150372,3.237379,56.382059,96.935032,85.175578
cuda,poolformer_m36,64,2.718877,17.331681,8.068993,33.596176,16.990043,5.996217,0.786202,15.285346,26.219792,39.876409
cuda,regnety_002,128,2.508695,8.006642,2.488446,13.800062,5.280631,2.051724,0.281311,28.830106,43.098615,37.213983
cuda,repvgg_a2,128,3.226065,7.814405,2.565155,12.281416,4.041387,1.904841,0.243810,9.095501,11.990937,16.223038
cuda,res2net101_26w_4s,64,6.028600,21.332641,8.369266,33.752679,17.710705,6.713827,1.792978,47.823599,64.153549,68.935868
cuda,res2net50_14w_8s,128,5.309340,19.598886,7.233747,33.755174,16.710122,6.099077,1.368628,95.048605,132.005856,116.723894
cuda,res2next50,128,2.916630,12.510267,4.276031,20.634995,8.728667,3.665323,0.570353,32.604013,43.551744,45.161125
cuda,resmlp_12_224,128,1.040601,4.170789,1.476612,10.722450,2.718735,1.073554,0.134383,3.553423,7.658455,11.640733
cuda,resnest101e,64,6.217674,16.866130,7.045029,30.030498,15.037729,6.423099,1.316049,24.238008,49.538174,44.759232
cuda,rexnet_100,128,3.121065,12.236215,3.673732,20.497310,7.990096,3.305128,0.360901,48.343726,86.961728,60.413438
cuda,sebotnet33ts_256,64,2.558013,13.803037,3.861420,22.410475,10.612671,3.747892,0.265398,30.649357,42.525751,43.223652
cuda,selecsls42b,128,1.319123,7.501741,2.135013,12.832786,5.210072,1.779928,0.193831,18.544003,30.962176,26.085330
cuda,spnasnet_100,128,3.337166,10.214757,3.350327,15.751385,6.282090,2.433951,0.350313,32.030736,55.047823,41.036638
cuda,swin_base_patch4_window7_224,64,5.062897,16.424648,5.888133,29.342026,15.262240,5.856617,0.641848,19.494413,24.309555,38.521607
cuda,swsl_resnext101_32x16d,32,3.372219,12.160326,4.891598,18.168686,7.786505,3.210314,0.661119,20.253780,31.386841,31.342022
cuda,tf_efficientnet_b0,128,2.939039,10.298957,3.398085,17.113566,6.878791,2.709985,0.356771,29.851173,49.173756,40.189235
cuda,tf_mixnet_l,128,5.195315,13.840110,3.984829,21.549557,8.725423,4.370293,0.609318,30.683627,59.851744,42.537903
cuda,tinynet_a,128,3.634848,10.907826,4.052467,18.059612,7.841552,3.084766,0.456873,44.563841,66.735780,55.917982
cuda,tnt_s_patch16_224,128,3.450989,9.968644,4.695237,16.904993,8.464861,3.147711,0.652414,3.625167,2.866401,15.464339
cuda,twins_pcpvt_base,64,5.060154,13.694240,6.828806,25.302121,13.414654,4.726046,1.215409,27.170223,66.180266,45.879662
cuda,visformer_small,128,1.478846,9.228463,3.056154,13.735114,5.151244,2.021447,0.224090,17.241394,33.986783,24.906934
cuda,vit_base_patch16_224,64,1.599687,5.506751,2.030069,11.632675,3.461280,1.392945,0.211243,2.669944,2.735978,10.919092
cuda,volo_d1_224,64,2.470759,10.404705,4.317352,16.966636,8.819558,3.085529,0.431459,5.459110,7.701962,16.503744
cuda,xcit_large_24_p8_224,5,5.827382,17.880012,10.586075,29.087566,16.504501,6.063224,1.707978,8.344739,14.840058,30.524288
