dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,MegatronBertForCausalLM,4,32.541599,26.102760,12.053505,4.398366,16.776604,8.384225,3.268351,0.721735,1.089202,1.668406,10.428210
cuda,MegatronBertForQuestionAnswering,8,32.924547,26.362089,12.068403,4.398729,16.968863,8.366670,3.256827,0.741794,1.609855,1.560646,11.127478
cuda,MobileBertForMaskedLM,64,36.627892,29.535841,8.448020,5.538112,21.248389,10.229108,4.761226,2.538092,3.038557,3.707266,21.710734
cuda,MobileBertForQuestionAnswering,128,36.332403,29.279002,8.288155,5.531512,21.217903,10.166675,4.748073,2.558250,2.769098,2.358974,21.562682
cuda,OPTForCausalLM,2,16.778129,14.000115,7.404057,2.000638,10.369679,4.216323,1.696583,0.275963,1.470787,1.877571,6.539508
cuda,PLBartForCausalLM,8,10.290634,8.757674,5.084447,1.092538,7.288826,1.873316,0.890059,0.129614,1.131244,1.198480,4.485854
cuda,PLBartForConditionalGeneration,4,21.794600,17.931962,8.797328,2.987356,12.706342,5.057317,2.215888,0.424231,1.690631,1.709306,8.731764
cuda,PegasusForCausalLM,32,17.002371,13.966384,7.420637,1.985644,10.883091,3.706332,1.644606,0.278023,1.743240,1.566534,7.303659
cuda,PegasusForConditionalGeneration,32,30.583975,27.068158,11.674801,3.870537,18.080329,7.986775,3.418966,0.713568,1.990380,0.649976,12.495338
cuda,RobertaForCausalLM,16,16.979079,13.766058,6.780726,2.296720,9.293440,3.946270,1.674857,0.291535,0.816564,1.356398,5.737766
cuda,RobertaForQuestionAnswering,16,16.764100,13.579138,6.574560,2.269401,8.996568,3.840927,1.649956,0.287169,0.556489,0.617064,5.359317
cuda,Speech2Text2ForCausalLM,256,10.674041,9.065992,5.786209,0.947549,8.513159,1.711761,1.005006,0.125866,1.292531,1.078017,5.022703
cuda,T5ForConditionalGeneration,4,20.620096,17.159390,8.513107,2.264961,11.897694,4.776155,1.847547,0.337293,2.248324,6.863471,8.027275
cuda,T5Small,4,20.604365,17.160222,8.508013,2.256431,11.940194,4.787483,1.848119,0.333654,2.401519,7.066386,8.224622
cuda,XGLMForCausalLM,8,34.691244,28.777975,14.858743,4.864801,20.486413,9.142329,3.434687,0.800695,3.931637,22.181004,14.652424
cuda,XLNetLMHeadModel,8,47.204234,40.205616,19.474528,7.298180,24.723645,14.137694,3.862720,0.956971,10.300343,12.865644
cuda,YituTechConvBert,16,24.921396,20.354236,9.855919,3.855641,15.152102,6.142223,2.437249,0.494367,6.104214,9.211148,15.431220
