dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,mobilenet_v3_large,32,3.803334,6.587625,1.550726,10.944847,4.840967,1.819109,0.224938,254.903544,260.899406
cuda,moco,32,11.880129,13.193191,2.343617,16.595949,5.682253,2.365857,0.260215,89.157353,95.041454
cuda,nvidia_deeprecommender,256,0.212060,0.871041,0.065903,1.743963,0.086596,0.039914,0.008012,1.284920,2.229974
cuda,pytorch_CycleGAN_and_pix2pix,1,0.798982,2.143903,0.516681,3.761580,1.400025,0.831721,0.063089,0.208722,2.385257
cuda,pytorch_stargan,16,0.846429,1.670414,0.384182,2.998347,0.707878,0.260312,0.046080,96.471264,98.217768
cuda,pytorch_struct,200,0.340880,1.120163,0.127407,1.877028,0.152382,0.081869,0.017906,98.289843,99.184752
cuda,pytorch_unet,1,1.205907,2.965574,0.493323,4.079781,1.401147,0.679453,0.061368,0.220424,1.862225
cuda,resnet18,16,0.990229,3.327476,0.500417,5.148204,1.348165,0.555809,0.068867,41.882810,44.237530
cuda,resnet50,32,3.510776,4.189621,1.337013,7.433612,3.417773,1.522275,0.197089,2.991852,7.656301
cuda,resnet50_quantized_qat,32,2.533535
cuda,resnext50_32x4d,8,3.552274,5.241182,1.261290,8.910566,3.022369,1.652497,0.182791,173.975087,178.989687
cuda,shufflenet_v2_x1_0,128,3.950681,6.827930,1.526663,11.109626,4.984999,2.017748,0.271538,60.417397,66.318681
cuda,soft_actor_critic,256,0.161251,1.350049,0.046677,2.322642,0.047259,0.026001,0.005572,0.259803,1.285693
cuda,speech_transformer,32,7.827775,13.402680,1.686307,17.567130,4.321569,1.524681,0.269543,0.000028,5.974010
cuda,squeezenet1_1,32,0.621682,2.742244,0.301314,3.967953,0.745498,0.426184,0.033245,155.209707,156.752067
cuda,timm_efficientdet,1,53.597158,19.442249,4.707336,30.418985,16.687207,5.590420,1.272711,428.558886,444.617527
cuda,timm_efficientnet,32,6.077143,6.060413,1.515727,10.921157,5.248991,1.984949,0.268811,106.055501,112.538567
cuda,timm_nfnet,128,7.018074,7.563949,2.225204,9.558578,5.140615,1.568397,0.259889,2.549124,6.921746
cuda,timm_regnet,32,8.556689,5.317034,1.369936,10.226031,3.861642,2.152801,0.332490,37.632920,44.037198
cuda,timm_resnest,32,1.427605,4.583289,0.828034,8.606052,3.647631,1.668881,0.096867,77.071202,81.964562
cuda,timm_vision_transformer,8,3.028337,3.594641,1.248244,5.535456,2.084631,0.971743,0.157772,93.076445,96.336887
cuda,timm_vision_transformer_large,8,23.812396,8.554268,3.391136,13.596643,7.383708,2.949253,0.827804,54.875482,63.549068
cuda,timm_vovnet,32,3.050235,5.589127,1.013467,8.849921,3.318627,1.478794,0.142457,19.969226,24.310773
cuda,tts_angular,64,0.224345,0.876315,0.038949,1.242564,0.026089,0.012931,0.001371,0.091886,0.500256
cuda,vgg16,64,0.357638,1.393712,0.141408,2.110586,0.496041,0.202653,0.017664,0.212092,1.079629
