dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,fbnetc_100,128,27.177063,23.615214,20.112852,12.341088,3.108165,18.704732,4.214308,2.307050,0.275444,42.660721,89.402689,52.362115
cuda,fbnetv3_b,128,41.207546,35.251952,31.240746,16.407761,5.344872,25.457623,7.567144,3.752780,0.625726,53.624210,100.298021,68.414130
cuda,gernet_l,128,23.502230,19.890670,16.344019,9.249763,2.600741,14.173389,2.687768,1.722472,0.218873,21.234172,44.363521,28.961672
cuda,ghostnet_100,128,38.456249,33.195238,29.744177,16.935655,4.251662,28.798369,7.647422,3.867637,0.457455,100.024618,178.444457,116.467828
cuda,gluon_inception_v3,128,37.191598,33.337660,29.853973,17.043522,4.614600,26.673901,8.972320,4.769265,0.561296,44.827906,101.260619,59.422067
cuda,gluon_xception65,32,38.903173,33.929932,30.667266,13.932869,5.046778,19.987314,7.035281,3.272605,0.684049,15.541661,32.478790,27.122566
cuda,gmixer_24_224,128,24.407856,20.983203,17.571652,9.784218,1.994928,18.711214,5.284618,2.595634,0.391053,0.192561,6.127014,11.319196
cuda,gmlp_s16_224,128,24.647787,21.201648,17.767790,10.124961,2.244530,20.277848,5.283167,2.687793,0.383744,0.202856,12.567891,12.816237
cuda,hrnet_w18,128,96.933530,89.021252,85.567827,39.202595,16.696494,55.559409,24.271299,12.969090,4.866161,43.767347,91.835080,78.079255
cuda,inception_v3,128,36.666868,32.758307,29.449378,17.189502,4.584843,26.680156,9.015091,4.802650,0.558197,46.497138,105.466496,60.925899
cuda,jx_nest_base,32,32.455099,27.997388,24.604053,14.631065,3.240600,26.925142,9.017645,3.772418,0.555397,10.777514,18.877084,26.601647
cuda,lcnet_050,128,18.543611,16.867013,13.353912,9.006752,1.751173,14.122902,2.785778,1.409515,0.118093,38.916603,69.203765,45.899070
cuda,mixer_b16_224,128,16.417290,14.476812,11.197756,7.417444,1.317981,13.424111,1.844285,1.089495,0.137361,0.151800,5.156413,7.580966
cuda,mixnet_l,128,34.893714,28.864655,25.548562,14.781403,3.696175,23.730904,5.936022,3.424738,0.493335,64.463977,101.699734,77.666361
cuda,mnasnet_100,128,23.791998,21.043591,17.562235,11.259990,2.311218,16.958266,3.682727,1.922477,0.205616,40.995808,84.659159,49.384958
cuda,mobilenetv2_100,128,24.629180,21.841998,18.343149,11.415631,2.412047,17.367070,3.865049,1.928718,0.219607,39.249409,89.458674,47.809251
cuda,mobilenetv3_large_100,128,25.370427,22.552651,19.076297,12.221046,2.616367,20.139664,4.234250,2.227849,0.235946,66.061847,120.750751,76.790007
cuda,mobilevit_s,64,38.175033,34.554811,31.189100,23.238344,3.788756,38.135021,12.991023,6.238120,0.333459,51.676942,122.589089,70.594406
cuda,nfnet_l0,128,23.520083,19.719449,16.359248,8.436197,2.627852,16.877971,4.714833,2.070742,0.259644,28.074698,36.758324,39.350898
cuda,pit_b_224,64,20.705686,18.445300,14.996660,9.784703,1.538856,17.138632,3.797882,1.826841,0.217750,8.641637,11.821876,17.677470
cuda,pnasnet5large,16,68.741467,61.559016,58.099019,28.238219,10.256033,43.414130,18.730461,10.192363,1.844163,27.496201,48.382717,53.772372
cuda,poolformer_m36,64,36.716060,31.624761,28.236486,16.402491,5.592329,30.313103,14.195163,6.065942,0.561403,10.174484,26.874912,30.021683
cuda,regnety_002,128,22.644072,19.366101,16.015095,9.760404,2.293572,15.580234,3.403743,1.814109,0.226207,39.726294,69.290271,48.018161
cuda,repvgg_a2,128,23.225551,19.786831,16.472776,9.363863,2.448348,14.549260,3.269432,1.536230,0.202629,13.782988,26.329113,21.617162
cuda,res2net101_26w_4s,64,56.737092,50.095781,46.778661,22.519568,7.517645,32.821844,13.506428,6.599737,1.477590,27.849266,57.885504,46.708916
cuda,res2net50_14w_8s,128,51.970961,46.274294,42.949091,20.671910,7.071188,31.635600,12.336312,6.229642,1.201980,20.387280,37.878749,39.422872
cuda,res2next50,128,32.211439,28.944355,25.440922,13.472857,4.071137,21.265574,6.868089,3.645925,0.470552,15.974847,35.374057,28.169319
cuda,resmlp_12_224,128,15.521918,13.613697,10.306720,7.467598,0.856869,23.315576,1.813271,1.223145,0.124844,0.138486,7.215538,16.920907
cuda,resnest101e,64,51.110389,43.910172,40.520477,19.050423,6.901718,30.573154,10.832420,5.633285,1.135662,41.555630,75.079795,60.594796
cuda,rexnet_100,128,32.379050,28.462885,25.071577,15.970292,3.366305,27.624109,5.985916,2.991785,0.307837,134.275006,220.745139,149.555485
cuda,sebotnet33ts_256,64,30.510126,27.509622,24.008468,17.039719,3.236252,25.152124,8.124619,3.549247,0.208778,35.620546,68.031116,47.177050
cuda,selecsls42b,128,20.546392,18.976104,15.671027,10.278342,2.008333,17.064761,4.064304,2.015618,0.161465,27.271281,58.586311,36.218106
cuda,spnasnet_100,128,26.630410,23.297626,19.807552,12.094312,3.000974,18.400028,3.995492,2.500283,0.265390,44.971161,93.244434,54.508641
cuda,swin_base_patch4_window7_224,64,41.267001,35.483459,32.012308,19.265907,4.104435,36.611558,12.594157,6.310639,0.628653,19.837660,36.664288,41.634725
cuda,swsl_resnext101_32x16d,32,32.227520,28.405330,24.964718,11.707430,4.488498,17.024500,5.441974,2.658210,0.453104,7.155259,10.741679,17.350754
cuda,tf_efficientnet_b0,128,27.100098,23.730810,20.268745,12.581755,3.119642,20.997511,4.836301,2.688155,0.283110,65.999988,112.153404,77.758401
cuda,tf_mixnet_l,128,36.167532,29.587830,26.205878,15.191522,3.726094,24.525568,6.361136,3.711726,0.492580,63.538746,99.618548,77.166586
cuda,tinynet_a,128,29.945188,25.921751,22.544060,13.207975,3.340922,22.027533,5.815750,2.754965,0.358434,62.163938,105.297147,74.585345
cuda,tnt_s_patch16_224,128,30.626011,26.237086,22.894254,11.674389,3.277358,21.175719,6.456673,3.224105,0.623851,8.061542,12.916797,21.142467
cuda,twins_pcpvt_base,64,39.227026,33.077804,29.738764,15.595381,4.494738,29.753619,9.997046,5.156178,1.055697,35.016851,58.306551,54.058058
cuda,visformer_small,128,20.570302,18.700347,15.207321,9.921105,2.015067,15.318958,2.930779,1.431038,0.173098,16.474120,29.988292,24.046062
cuda,vit_base_patch16_224,64,18.334225,16.381900,12.889701,8.246068,1.248195,15.046504,2.448400,1.460746,0.187447,2.629260,3.729328,10.805728
cuda,volo_d1_224,64,27.997540,24.809678,21.317493,12.921983,3.153475,22.889487,6.823498,3.154612,0.412570,12.899328,22.151724,26.255917
cuda,xcit_large_24_p8_224,5,49.759132,42.217766,38.783094,18.781348,7.270456,35.554178,14.422862,6.996387,1.770161,0.371238,35.114256,24.970535
