dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,inception_v3,128,38.273525,34.315307,29.812130,17.422450,5.103209,27.160137,8.634045,5.472524,0.578612,95.944340,15.200953
cuda,jx_nest_base,32,34.487411,29.398783,24.879701,14.857141,3.249416,27.705797,9.240922,3.747936,0.548830,18.783521,16.391727
cuda,lcnet_050,128,20.178829,18.468107,13.786323,9.502062,1.721380,14.871741,2.761616,1.411449,0.116179,67.250036,7.551130
cuda,mixer_b16_224,128,18.033967,16.299659,12.030940,8.247775,1.321712,14.462173,2.046401,1.091418,0.137794,5.159162,7.638681
cuda,mixnet_l,128,36.699615,30.614188,26.026498,15.124219,3.707645,24.117152,5.956216,3.437522,0.480775,92.839213,13.258706
cuda,mnasnet_100,128,23.537772,20.801868,17.376804,11.119850,2.554678,16.690369,3.660360,1.895769,0.204001,87.862885,8.500269
cuda,mobilenetv2_100,128,24.635831,21.684468,18.282074,11.548090,2.596904,17.489438,3.805476,1.895620,0.216983,90.395783,8.728906
cuda,mobilenetv3_large_100,128,25.159371,22.126942,18.772094,12.062419,2.582836,20.008486,4.411744,2.165139,0.232533,120.350256,10.714931
cuda,mobilevit_s,64,37.881778,34.315697,30.997815,23.210173,4.013811,37.607854,12.774977,6.125644,0.328620,127.704338,18.637595
cuda,nfnet_l0,128,23.731344,19.586475,16.259595,8.443021,2.582479,16.869405,4.641047,2.029178,0.257724,36.965990,11.468623
cuda,pit_b_224,64,20.309166,18.056491,14.640154,9.480631,1.538531,16.810723,3.799803,1.830492,0.215044,12.157775,9.007725
cuda,pnasnet5large,16,67.911187,60.799513,57.376503,27.806480,10.978829,42.154216,17.980734,9.565897,1.788075,49.533500,26.153964
cuda,poolformer_m36,64,36.416996,31.411295,28.051191,16.341397,5.575689,29.894707,14.036186,5.962455,0.549025,25.286475,19.909313
cuda,regnety_002,128,22.755468,19.485212,16.122471,9.911269,2.299032,15.951977,3.634034,1.797412,0.224912,67.718771,8.517513
cuda,repvgg_a2,128,23.124454,19.634275,16.319592,9.294433,2.424217,14.354497,3.222081,1.545048,0.201459,25.618141,7.679320
cuda,res2net101_26w_4s,64,58.049502,50.416686,47.069544,22.591084,7.542516,32.866947,13.554358,6.586972,1.468788,59.168988,19.493701
cuda,res2net50_14w_8s,128,52.768416,46.280045,42.950148,20.695817,7.056266,31.820122,12.345320,6.187614,1.207425,37.844332,19.733045
cuda,res2next50,128,31.947596,28.241059,24.847946,13.135690,4.046831,20.777976,6.842705,3.591032,0.463885,34.900970,12.014548
cuda,resmlp_12_224,128,14.508375,12.823730,9.586920,6.822250,0.852169,22.611100,1.993070,1.200460,0.121936,7.217502,16.716057
cuda,resnest101e,64,50.439766,42.910217,39.588332,18.505135,6.800844,29.892911,10.708721,5.587014,1.108451,74.515879,18.792706
cuda,rexnet_100,128,32.501554,28.305779,24.964032,15.971456,3.310061,27.892823,5.861859,2.930262,0.302468,232.383896,15.480688
cuda,sebotnet33ts_256,64,30.553376,27.552379,24.089715,17.128965,3.198028,25.181992,8.017808,3.494830,0.205348,71.856133,11.742390
cuda,selecsls42b,128,19.911129,18.362798,15.089625,9.749790,2.011014,16.755436,4.244532,1.987247,0.159890,58.127511,9.167227
cuda,spnasnet_100,128,26.909949,23.532552,20.054199,12.285120,3.014034,18.789952,4.272379,2.489342,0.269157,97.304257,9.746597
cuda,swin_base_patch4_window7_224,64,40.520489,34.850935,31.503937,18.888448,4.075213,36.167504,12.495049,6.213010,0.621449,36.012213,21.700505
cuda,swsl_resnext101_32x16d,32,31.904095,28.106601,24.727055,11.596680,4.451665,17.549504,5.469091,2.640105,0.443010,10.478138,10.780190
cuda,tf_efficientnet_b0,128,27.521229,23.846230,20.363224,12.587965,3.130406,21.107368,4.873199,2.689480,0.282010,103.240702,11.868539
cuda,tf_mixnet_l,128,36.428779,29.807087,26.423346,15.425237,4.072973,24.402526,6.058791,3.721398,0.501491,98.135024,13.617308
cuda,tinynet_a,128,29.644337,25.678580,22.364417,13.127115,3.634868,21.569653,5.495561,2.732337,0.355263,109.195355,12.336862
cuda,tnt_s_patch16_224,128,30.434848,26.045959,22.767921,11.600161,3.252424,21.434391,6.802302,3.227963,0.619446,12.708650,13.379412
cuda,twins_pcpvt_base,64,40.057931,33.260049,29.922463,15.744678,4.900143,29.279135,10.018870,4.637135,1.044144,57.493829,18.819670
cuda,visformer_small,128,20.893953,19.004011,15.520591,10.200924,2.249732,15.663559,2.931361,1.430257,0.171903,29.571808,7.866362
cuda,vit_base_patch16_224,64,18.427294,16.221742,12.788714,8.231696,1.233912,14.996955,2.427362,1.460269,0.185331,3.749571,8.355936
cuda,volo_d1_224,64,28.509573,24.863193,21.371962,12.853741,3.180990,22.633137,6.877341,3.170471,0.406430,21.993134,13.199557
cuda,xcit_large_24_p8_224,5,50.613445,42.219782,38.815172,18.831058,7.578286,35.069684,13.812469,6.831619,1.798874,35.218717,24.369695
