dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,mnasnet1_0,32,16.012539,15.126232,8.025110,2.770629,9.580112,4.093129,1.970460,0.266945,3.116148,7.546269,2.882023
cuda,mobilenet_v2,96,17.346568,16.409770,8.674816,3.010996,9.577188,4.555708,1.861583,0.312736,0.405296,4.434693
cuda,mobilenet_v3_large,32,16.998441,16.015533,8.151529,3.072866,10.614653,4.558884,2.160631,0.286928,29.839195,35.490513,29.388650
cuda,nvidia_deeprecommender,256,1.743853,1.619939,1.165355,0.120435,2.239663,0.119041,0.064723,0.010005,0.571327,1.772927,0.441589
cuda,pytorch_CycleGAN_and_pix2pix,1,6.352192,5.955287,2.915585,1.198043,4.860604,1.897641,0.728107,0.077244,0.200486,3.389649
cuda,pytorch_stargan,16,6.568695,6.180479,3.232618,1.096895,4.336223,1.199245,0.423908,0.064079,19.324576,38.367176,21.569435
cuda,pytorch_struct,200,2.210889,2.016442,1.202189,0.188852,2.601146,0.237259,0.136053,0.023165,14.463653,16.064009,14.326907
cuda,pytorch_unet,1,7.942305,7.460680,4.036665,1.352964,5.735386,2.492766,0.928925,0.100711,0.256231,3.358624
cuda,resnet152,32,42.193729,39.440529,16.740366,8.567956,18.582254,10.923602,3.748886,1.114214,3.656958,14.398632,2.510579
cuda,resnet18,16,7.343830,6.949396,4.223516,1.271641,5.216652,1.833650,0.908178,0.090563,2.808708,5.115455,2.601434
cuda,resnet50,32,15.408605,14.454938,7.033410,2.676657,8.518033,3.827065,1.787854,0.263308,3.116421,7.387374,2.861659
cuda,resnext50_32x4d,8,14.400996,13.446020,5.991384,2.562825,7.963630,3.314836,1.812416,0.231656,3.009472,7.656425,2.774842
cuda,shufflenet_v2_x1_0,128,17.401174,16.317332,8.327751,3.147231,10.390896,5.172382,2.454509,0.388903,0.415645,5.747553
cuda,soft_actor_critic,256,1.967138,1.826886,1.544106,0.071390,2.486216,0.070386,0.042803,0.006649,0.320110,1.339269
cuda,speech_transformer,32,20.355248,18.270204,8.958106,3.135393,12.708932,4.785498,2.375489,0.304294,0.145241,7.172964
cuda,squeezenet1_1,32,3.455225,3.259885,2.296060,0.513729,3.852871,1.506717,0.628033,0.046523,0.161482,2.247790
cuda,timm_efficientdet,1,66.963401,56.765213,25.331959,12.758808,38.525209,21.404999,6.103761,1.549006,34.110973,46.357828,60.555710
cuda,timm_efficientnet,32,19.427510,17.521841,8.693034,3.474365,11.631296,5.585789,2.133674,0.337084,38.103966,44.654404,37.776014
cuda,timm_nfnet,128,17.400520,15.307880,5.980119,3.849029,11.972543,5.414711,1.856920,0.283417,1.160098,11.147466,0.663519
cuda,timm_regnet,32,20.934189,18.457537,7.761801,3.623967,10.491320,5.199006,1.910786,0.385723,20.584481,27.101684,19.958152
cuda,timm_resnest,32,10.693868,10.115771,6.393854,1.509491,9.127894,3.466491,1.393441,0.117265,31.041460,41.176228,35.340159
cuda,timm_vision_transformer,8,10.951034,9.976091,4.493786,1.880399,9.960829,2.862382,1.333161,0.214723,10.742553,13.908878,18.167686
cuda,timm_vision_transformer_large,8,32.923040,29.808367,11.462732,5.846078,29.607192,10.266642,4.008021,1.266442,9.683289,10.323219,34.263354
cuda,timm_vovnet,32,13.472858,12.025149,6.408689,2.225743,9.018529,4.286493,1.638187,0.190452,3.035566,7.955670,2.781564
cuda,tts_angular,64,1.168882,1.048553,0.938445,0.047577,1.439464,0.027523,0.015125,0.001572,0.097703,0.648690
cuda,vgg16,64,2.579275,2.446729,1.781355,0.335874,2.896070,0.896240,0.371741,0.028355,0.188071,1.649429
cuda,yolov3,16,24.915620,23.079212,11.356845,4.545886,14.174355,7.558531,2.664314,0.434081,0.613915,8.141674
