dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PegasusForConditionalGeneration,32,35.147237,31.174833,12.141168,5.241157,19.743661,8.241496,3.727151,0.856045,2.274043,0.644344,15.374998
cuda,RobertaForCausalLM,16,15.682988,13.892419,5.935388,2.081381,8.511280,3.667717,1.521032,0.298589,0.623882,0.702239,5.383578
cuda,RobertaForQuestionAnswering,16,15.190624,13.363633,5.206661,2.086984,7.502030,3.544008,1.488075,0.293546,0.405422,4.888665
cuda,Speech2Text2ForCausalLM,256,9.934594,9.027128,5.222139,0.930089,7.752403,1.498959,0.734335,0.116194,1.513729,1.344377,5.024199
cuda,T5ForConditionalGeneration,4,18.481998,15.885504,7.215903,2.676967,10.921597,4.208289,1.580966,0.296432,2.855027,6.222743,9.366814
cuda,T5Small,4,18.515540,15.913876,7.208429,2.419221,11.106359,4.466921,1.576768,0.293908,3.095225,6.467185,9.540942
cuda,TrOCRForCausalLM,32,15.485732,13.952895,6.392488,1.943893,9.927924,3.326300,1.493767,0.302653,1.637473,1.348207,7.407491
cuda,XGLMForCausalLM,8,30.950052,27.709490,11.806406,5.001473,18.156982,7.161438,2.970688,0.809225,4.848761,32.338470,16.418066
cuda,XLNetLMHeadModel,8,43.380497,38.996295,17.153393,7.392374,21.155233,11.830095,3.356622,0.840567,7.938607,12.335970
cuda,YituTechConvBert,16,23.376153,20.587126,8.663569,3.880401,14.073673,5.521968,2.269511,0.494603,6.347641,7.941904,15.803058
