dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,resnet50,32,1.740309,5.445913,2.861792,7.739551,3.254572,1.304084,0.211373,2.605503,7.856156,2.307628
cuda,resnext50_32x4d,8,1.576373,4.624841,2.698640,7.092984,3.095684,1.297801,0.196922,2.847345,8.113009,2.473531
cuda,shufflenet_v2_x1_0,128,1.785181,6.455996,3.048652,9.159349,4.398997,2.113087,0.291328,0.537834,6.403538
cuda,soft_actor_critic,256,0.143693,1.526821,0.069046,2.461566,0.069507,0.041260,0.006497,0.267607,1.276533
cuda,speech_transformer,32,3.237259,8.196073,3.315196,13.324482,5.107212,2.019882,0.354630,0.000027,8.574069,6.563253
cuda,squeezenet1_1,32,0.297181,2.120134,0.495461,2.947483,0.724762,0.389507,0.041230,0.151219,1.489060
cuda,timm_efficientdet,1,23.076755,19.957936,16.879850,33.526190,19.067183,5.936056,1.298198,34.061421,44.923649,64.987832
cuda,timm_efficientnet,32,2.626005,6.949906,3.806185,10.566556,4.653675,1.934208,0.293713,2.881094,10.431792,2.341990
cuda,timm_nfnet,128,2.859665,7.787112,7.371985,10.426237,5.866873,1.794801,0.255851,0.783043,10.984361
cuda,timm_regnet,32,3.406107,6.199782,4.361299,9.212342,4.486545,1.652655,0.343046,3.141268,10.662316,2.499940
cuda,timm_resnest,32,0.902093,5.207490,1.475516,8.177274,3.157727,1.295138,0.099409,13.995204,25.199255,18.490016
cuda,timm_vision_transformer,8,1.556969,4.890974,2.540416,10.702920,3.420030,1.338805,0.229189,11.783306,14.891062,20.223012
cuda,timm_vision_transformer_large,8,4.803933,14.116940,10.610200,23.411821,12.555691,4.120950,1.355593,11.795844,11.113917,32.432548
cuda,timm_vovnet,32,2.002312,5.136437,2.210601,8.198658,3.800026,1.473041,0.156262,3.072247,8.420240,2.784120
cuda,tts_angular,64,0.150566,0.955979,0.046270,1.469681,0.027239,0.014405,0.001499,0.096189,0.658421
cuda,vgg16,64,0.210274,1.874120,0.340470,2.909978,0.677078,0.411570,0.027137,0.185896,1.572872
cuda,yolov3,16,3.941289,35.637246,5.492985,388.362992,15.014052,5.200131,0.354357,0.801568,359.171266
