dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,hf_T5_large,2,102.166790,75.344050,71.513908,34.763725,10.523893,53.326216,22.079271,7.547052,2.687005,26.464130,30.045500
cuda,lennard_jones,1000,5.442330,5.047730,1.905075,1.614851,0.067867,2.817289,0.084246,0.184673,0.006594,1.276856
cuda,mnasnet1_0,32,23.467263,20.258285,16.808286,10.022749,2.467744,15.485134,3.996158,1.976400,0.215641,70.726129,8.125430
cuda,mobilenet_v2,96,25.324949,22.268697,18.674458,11.386118,2.662902,16.832400,4.458352,2.335294,0.239379,90.724213,8.314817
cuda,mobilenet_v3_large,32,25.867946,22.340637,18.766877,11.294635,2.959563,18.303406,4.562912,2.220035,0.243552,94.023840,10.176296
cuda,nvidia_deeprecommender,256,6.234364,5.748701,2.294970,1.818744,0.134858,5.220753,0.276406,0.092476,0.009846,3.548914,0.549482
cuda,phlippe_densenet,128,27.837910,24.475395,20.720298,13.972372,2.992157,21.152434,4.364556,2.385605,0.232142,129.668789,10.371735
cuda,phlippe_resnet,128,12.077083,10.734723,7.131603,4.502222,0.940537,7.546717,1.052524,0.707327,0.071353,16.416948,4.057675
cuda,pytorch_CycleGAN_and_pix2pix,1,13.071822,11.881338,8.246753,5.158655,1.052798,9.074568,2.169142,1.034983,0.078331,18.408969,5.043116
cuda,pytorch_stargan,16,13.469234,12.235311,8.559048,5.552902,0.956349,9.491407,1.249074,0.718828,0.061743,28.991181,4.978250
cuda,pytorch_struct,200,6.731562,5.988961,2.765061,2.016248,0.153938,6.188079,0.413616,0.176226,0.021195,4.345803,8.383737
cuda,pytorch_unet,1,15.558148,13.722046,10.114214,6.828862,1.144325,12.125345,2.538486,1.172837,0.089260,38.887776,6.528043
cuda,resnet152,32,50.441435,41.068976,37.247384,16.597603,7.186247,23.804250,9.387971,4.641995,0.971144,33.612927,15.507275
cuda,resnet18,16,14.273607,12.921637,9.139599,6.451775,1.043422,10.999249,1.876844,1.074633,0.073225,23.584408,5.663970
cuda,resnet50,32,22.801102,19.696582,15.943283,9.014741,2.503351,14.551087,3.783231,1.854551,0.215919,30.955208,8.233097
cuda,resnext50_32x4d,8,21.903564,18.826068,15.076818,8.109946,2.573832,13.588352,3.077514,1.904482,0.204692,20.234539,8.246606
cuda,shufflenet_v2_x1_0,128,25.618064,21.926190,18.213435,10.733832,2.882593,16.599311,4.591648,2.801381,0.285877,47.591205,8.960658
cuda,soft_actor_critic,256,6.010260,5.581425,2.263625,2.004872,0.065904,3.628105,0.078309,0.058209,0.006853,1.696453
cuda,speech_transformer,32,34.320992,28.151925,24.795189,15.098155,3.033648,23.661773,5.270710,2.783131,0.352941,28.592583,11.845232
cuda,squeezenet1_1,32,8.807265,7.763686,4.094832,3.064163,0.422174,8.047888,1.592896,0.749629,0.046710,5.431693,11.018673
cuda,timm_efficientnet,32,30.276149,25.439889,21.514416,12.941348,3.300838,21.374199,5.150499,2.501717,0.295188,103.738013,11.976875
cuda,timm_nfnet,128,27.655886,21.777976,17.927576,8.757494,3.732769,17.277989,5.221297,2.312072,0.285815,28.860315,12.493374
cuda,timm_regnet,32,30.148482,23.337097,19.505400,9.977988,3.661454,15.961191,4.524296,2.396009,0.353341,28.273859,9.910867
cuda,timm_resnest,32,18.793548,16.972998,13.212262,9.688577,1.388217,16.451278,3.541674,1.615464,0.104435,72.355011,8.245206
cuda,timm_vision_transformer,32,21.174630,18.019774,14.244083,8.938874,1.613919,22.702950,3.323226,1.798265,0.233700,15.619374,15.688986
cuda,timm_vovnet,32,21.654211,17.888609,14.069344,8.893197,1.990658,16.097562,4.315274,1.931482,0.158957,31.565520,9.342689
cuda,tts_angular,64,5.644210,5.059532,1.556394,1.415310,0.049911,2.352616,0.027762,0.019809,0.001951,0.991082
cuda,vgg16,64,7.798029,7.069501,3.417022,2.658356,0.245185,6.592072,0.938072,0.447458,0.027543,4.196866,4.583678
cuda,yolov3,16,35.786316,30.468202,26.710365,15.877335,4.443936,24.242944,7.102660,3.299087,0.355494,68.535444,13.114860
