dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistilBertForMaskedLM,128,8.594564,6.957692,3.282534,1.086947,5.218999,1.605715,0.790481,0.123059,1.403603,4.479874,1.139777
cuda,DistilBertForQuestionAnswering,256,8.623092,6.958744,3.273417,1.078548,5.185771,1.621958,0.794576,0.119218,0.829990,3.873053,0.549325
cuda,DistillGPT2,16,9.217120,7.482194,4.187748,1.198023,6.128546,1.790803,0.773156,0.110575,2.146769,2.326906,5.335276
cuda,ElectraForCausalLM,32,18.023561,14.197223,7.060039,2.111541,10.632152,3.705446,1.571989,0.293002,3.216422,2.563908,9.005294
cuda,ElectraForQuestionAnswering,64,15.992800,12.254587,5.260324,2.084881,7.978085,3.624137,1.514217,0.298538,1.701812,6.607645,1.331877
cuda,GPT2ForSequenceClassification,4,14.916096,11.403294,5.197946,2.322072,7.894493,3.474729,1.373842,0.250077,1.663080,6.778264,1.403251
cuda,LayoutLMForMaskedLM,16,16.394574,12.323616,5.180553,2.096228,8.094368,3.660135,1.493194,0.298733,1.660763,6.772640,1.414901
cuda,LayoutLMForSequenceClassification,16,16.393148,12.339440,5.235534,2.105332,9.349725,4.284175,1.722590,0.296362,6.429832,12.751521,6.023968
cuda,M2M100ForConditionalGeneration,16,38.848162,30.365570,13.344201,4.887658,21.602103,8.183623,3.707694,0.818924,4.815239,11.489673,18.205927
cuda,MBartForCausalLM,4,16.799145,13.407976,6.532732,2.074265,9.927072,3.490173,1.419372,0.294377,2.221499,2.298261,7.792090
cuda,MBartForConditionalGeneration,2,40.785809,31.809161,13.384523,6.051280,19.749645,9.263170,3.653940,1.153873,1.084569,0.593070,13.761540
cuda,MT5ForConditionalGeneration,16,28.526791,21.727906,9.651616,3.936471,15.780715,6.170218,2.193844,0.475821,4.379207,20.365817,14.635170
cuda,MegatronBertForCausalLM,4,31.494486,23.995257,9.865725,4.569643,14.696389,7.440546,3.025000,0.876375,1.085002,11.016623,0.398512
cuda,MegatronBertForQuestionAnswering,8,31.239393,23.801258,9.424235,4.501148,14.413251,7.288719,2.913074,0.862714,1.215933,10.913839,0.488306
cuda,MobileBertForMaskedLM,64,55.349416,37.504579,11.175900,6.613169,25.042133,14.085561,5.058998,2.904432,3.074194,23.950191,1.713701
cuda,MobileBertForQuestionAnswering,128,55.454183,37.744239,11.213635,7.883975,25.623863,13.825333,5.556745,3.257018,2.590072,25.282624,0.995766
cuda,OPTForCausalLM,2,16.890184,13.336075,6.334688,2.125456,9.725373,4.001319,1.589151,0.276733,2.463418,2.922611,8.078417
cuda,PLBartForCausalLM,8,9.979373,8.247743,4.520676,1.079525,6.767105,1.822113,0.778436,0.118703,1.314543,1.495436,4.691659
cuda,PLBartForConditionalGeneration,4,21.511387,16.828058,7.350875,2.740983,11.684204,4.658924,1.956908,0.406965,2.578233,2.600640,9.785825
cuda,PegasusForCausalLM,32,16.662574,13.375398,6.581286,2.092351,10.608062,3.541955,1.500397,0.297414,2.718752,2.470767,8.938901
cuda,PegasusForConditionalGeneration,32,38.860946,30.367436,12.584658,5.119331,20.289891,8.505049,3.711512,0.841806,2.299383,0.657827,15.380955
cuda,RobertaForCausalLM,16,16.892058,13.050961,5.911251,2.104173,8.496857,3.712653,1.525708,0.295618,0.606199,0.714155,5.396873
cuda,RobertaForQuestionAnswering,16,16.034925,12.245728,5.184983,2.070378,7.620676,3.659428,1.490891,0.291706,0.283317,4.892124
cuda,Speech2Text2ForCausalLM,256,10.690284,8.917223,5.506620,0.960510,7.921623,1.826427,0.741717,0.113933,1.708733,1.353411,5.144277
cuda,T5ForConditionalGeneration,4,19.757020,15.405701,7.278680,2.439467,11.193914,4.470287,1.562173,0.294304,2.948878,6.334879,9.434004
cuda,T5Small,4,20.071679,15.544457,7.216053,2.444556,11.099010,4.479236,1.576990,0.296374,2.986520,6.321830,9.443099
cuda,TrOCRForCausalLM,32,16.832458,13.272917,6.106368,1.998611,9.526344,3.476730,1.476739,0.285630,1.342478,1.295262,6.862396
cuda,XGLMForCausalLM,8,33.677434,26.580707,12.033638,5.103573,18.187000,7.515979,2.959072,0.812621,5.051930,32.458905,16.519784
cuda,XLNetLMHeadModel,8,127.968446,119.396702,99.190238,7.733661,103.027772,93.750052,3.350730,0.814958,7.956210,11.879447
cuda,YituTechConvBert,16,24.956117,19.476531,8.766906,3.816763,14.082658,5.711109,2.244680,0.498718,6.158070,8.210872,15.448003
