dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,squeezenet1_1,32,0.293031,2.316421,0.496226,3.918357,1.495011,0.617343,0.044222,0.161822,2.275621
cuda,timm_efficientdet,1,13.731237,20.507882,11.133087,34.690985,19.533097,5.753103,1.325077,34.909434,46.430511,60.664412
cuda,timm_efficientnet,32,2.769234,7.170807,3.102012,10.718539,4.668205,2.203810,0.285750,38.986537,45.760151,38.690038
cuda,timm_nfnet,128,2.995476,4.729912,3.376661,10.984398,4.657507,1.707870,0.264609,1.138376,10.890938,0.660566
cuda,timm_regnet,32,3.619127,6.154854,3.258431,9.524572,4.536355,1.728783,0.342635,20.816448,27.590039,20.311004
cuda,timm_resnest,32,0.932209,5.358585,1.325608,8.331428,3.134999,1.273460,0.099734,31.494339,43.180477,35.842909
cuda,timm_vision_transformer,8,1.504852,4.197754,1.645151,10.184700,2.809543,1.300472,0.208065,11.974776,15.276332,19.687449
cuda,timm_vision_transformer_large,8,5.142838,11.388586,6.267273,27.969741,9.715376,5.266179,1.221309,10.756165,11.430465,33.864251
cuda,timm_vovnet,32,1.981820,5.188343,1.908569,8.550295,3.765794,1.727318,0.157216,2.852440,8.198363,2.605105
cuda,tts_angular,64,0.109296,0.949201,0.046813,1.460203,0.027684,0.014654,0.001472,0.096768,0.656751
cuda,vgg16,64,0.198888,1.923412,0.327394,3.061219,0.856924,0.364405,0.030878,0.198806,1.674276
cuda,yolov3,16,2.798635,8.772808,3.664889,12.847752,6.522260,2.366266,0.348459,0.494230,8.380009
