dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,resmlp_12_224,128,2.913921,2.667442,0.744500,8.339187,2.033505,0.855359,0.121545,11.623423,18.101804
cuda,resnest101e,32,29.354735,13.016203,4.227079,23.235859,11.815316,5.490910,1.135957,139.410761,154.197829
cuda,rexnet_100,128,6.832210,9.592423,2.464250,17.311500,7.969717,2.846991,0.325832,213.487460,223.816996
cuda,sebotnet33ts_256,64,4.162956,11.003793,2.721640,16.978073,8.920142,3.098603,0.227422,119.832837,128.639598
cuda,selecsls42b,128,2.540403,5.585716,1.282388,10.795151,5.089491,2.334629,0.188354,15.389616,21.963877
cuda,spnasnet_100,128,5.849292,6.427505,1.761317,11.973570,6.316256,2.343782,0.319865,35.438545,42.870891
cuda,swin_base_patch4_window7_224,64,12.859445,13.901870,4.108359,25.064860,13.422558,4.899276,0.559960,97.888501,113.819324
cuda,swsl_resnext101_32x16d,32,11.019999,6.942780,2.197003,13.116291,6.862802,2.656947,0.495332,12.306851,20.878236
cuda,tf_efficientnet_b0,128,6.262012,6.947360,1.827511,12.879458,6.392522,2.398803,0.317107,43.362382,51.252402
cuda,tf_mixnet_l,64,14.396315,9.609280,2.302618,16.509574,8.231732,3.624872,0.564563,65.237979,74.624893
cuda,tinynet_a,128,8.158448,7.942620,2.413468,14.445757,7.252712,2.638313,0.387306,262.422979,271.503819
cuda,tnt_s_patch16_224,64,12.770145,7.881997,2.867529,13.443557,7.290717,2.650935,0.575232,29.470338,38.497083
cuda,twins_pcpvt_base,32,27.440312,11.327859,4.743094,21.217884,11.643538,4.280128,1.070884,261.366369,276.284574
cuda,visformer_small,128,2.626922,6.059098,1.511069,9.048002,3.644947,1.449567,0.200756,60.304595,64.906435
cuda,vit_base_patch16_224,64,3.192271,3.593197,1.263693,8.483114,2.975428,1.543815,0.192965,8.642103,14.885407
cuda,volo_d1_224,64,7.247856,7.332104,2.610836,12.882002,6.876016,2.620406,0.385731,40.120280,48.444876
cuda,xcit_large_24_p8_224,5,39.945861,14.389683,4.933934,24.701614,14.489919,5.123818,1.444844,87.133126,103.360424
