dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,OPTForCausalLM,2,15.332515,13.765012,6.337981,2.260757,9.546897,3.697824,1.593125,0.273773,2.370119,2.866324,7.936239
cuda,PLBartForCausalLM,8,9.601528,8.785017,4.716155,1.073953,6.944672,1.831135,0.782293,0.122262,1.351159,1.558682,4.705296
cuda,PLBartForConditionalGeneration,4,20.293629,18.263844,7.906998,2.953085,11.927964,4.648326,1.973776,0.412276,2.621598,2.680872,9.728866
cuda,PegasusForCausalLM,32,15.469206,13.861638,6.233699,2.052002,10.193112,3.318690,1.505124,0.310249,2.680980,2.475500,8.792257
cuda,PegasusForConditionalGeneration,32,35.362971,31.409476,12.226181,5.085405,19.853256,8.325775,3.754107,0.864014,2.377166,0.650938,15.538356
cuda,RobertaForCausalLM,16,15.593698,13.807362,5.853437,2.096613,8.416111,3.690572,1.535275,0.296916,0.625650,0.707164,5.386349
cuda,RobertaForQuestionAnswering,16,15.008033,13.196697,5.165209,2.069402,7.517851,3.559930,1.496680,0.292644,0.387158,4.911412
cuda,Speech2Text2ForCausalLM,256,9.791203,8.907633,5.086216,0.946993,7.534748,1.512804,0.740468,0.116421,1.601293,1.321488,5.048569
cuda,T5ForConditionalGeneration,4,18.419604,15.850786,7.143835,2.682659,10.813665,4.232311,1.591681,0.299314,3.101513,6.457771,9.581314
cuda,T5Small,4,18.530999,15.958929,7.222067,2.440583,11.120918,4.494162,1.596379,0.297986,3.146590,6.439919,9.613944
cuda,TrOCRForCausalLM,32,15.542737,13.993938,6.391548,1.973712,9.644222,3.180728,1.454003,0.288406,1.301432,1.361609,6.814155
cuda,XGLMForCausalLM,8,30.833463,27.634137,11.698442,5.005131,17.997297,7.139135,2.990889,0.813101,4.772834,32.192786,16.294661
cuda,YituTechConvBert,16,23.162583,20.374291,8.514008,3.842516,13.921254,5.552694,2.277880,0.501659,6.217738,7.891815,15.629897
