dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_DistilBert,8,0.851901,3.138575,1.223436,5.104517,1.493676,0.652952,0.111778,3.063776,6.301746,2.707267
cuda,hf_GPT2,4,1.995644,4.393156,1.932717,6.508036,2.663780,1.148869,0.212368,2.152937,6.282163,1.733039
cuda,hf_Reformer,4,2.134269,7.703756,0.669154,8.427505,1.061045,0.512789,0.049703,2.416419,3.537909,3.855097
cuda,hf_T5_large,2,16.597315,25.859752,18.451544,37.187314,21.769442,5.139405,2.411727,7.875630,24.314206,38.160079
cuda,lennard_jones,1000,0.066674,1.644160,0.056087,2.158049,0.041163,0.028575,0.005402,0.096531,0.670290
cuda,mnasnet1_0,32,1.301034,5.453924,2.444649,6.887124,2.725922,1.279352,0.181720,3.491139,7.451720,3.163792
cuda,mobilenet_v2,96,1.383022,6.690474,2.423497,7.778212,3.321055,1.391194,0.211202,0.422399,4.205524
cuda,mobilenet_v2_quantized_qat,96,2.308759,9.752484,5.075080,12.849857,5.972768,2.480231,0.543940,8.324311
cuda,mobilenet_v3_large,32,1.425192,5.934695,2.738223,7.833909,3.307729,1.391685,0.215722,6.886431,11.610043,6.598406
cuda,nvidia_deeprecommender,256,0.140041,0.992753,0.102078,2.023044,0.086422,0.044600,0.008096,0.528236,1.666207,0.395680
cuda,pytorch_CycleGAN_and_pix2pix,1,0.510551,2.251740,0.920718,4.141156,1.563375,0.598273,0.062445,0.200925,3.049409
cuda,pytorch_stargan,16,0.539981,2.050474,0.714093,3.431395,0.838537,0.283684,0.042068,20.047899,22.174472,19.862587
cuda,pytorch_struct,200,0.200572,1.114068,0.136336,3.152024,0.167865,0.095676,0.019139,19.681769,21.865800,19.547141
cuda,pytorch_unet,1,0.548259,2.684942,0.787335,3.868541,1.540970,0.546129,0.063532,0.215452,2.215243
cuda,resnet152,32,4.022629,10.959797,8.605335,13.319015,7.437923,2.590169,0.816880,4.218601,15.430639,2.796066
cuda,resnet18,16,0.551692,3.056855,0.872545,4.418810,1.468908,0.555587,0.063605,2.986784,5.250503,2.798877
cuda,resnet50,32,1.364498,4.676229,2.394428,6.070283,2.450167,1.106125,0.186486,3.428823,7.296516,3.038442
cuda,resnet50_quantized_qat,32,2.154902,7.752398,4.991338,10.454007,5.109914,2.061377,0.494591,7.838396,3.072058
cuda,resnext50_32x4d,8,1.385274,4.158839,2.290240,5.671319,2.087187,1.094702,0.171847,3.714245,7.595833,3.413575
cuda,shufflenet_v2_x1_0,128,1.532598,7.211673,2.291011,9.657167,3.711459,2.206300,0.266435,0.346780,5.169965
cuda,soft_actor_critic,256,0.115223,1.440403,0.054513,2.330650,0.048660,0.029259,0.005680,0.261145,1.210138
cuda,speech_transformer,32,2.370591,10.764905,2.501757,15.164670,3.964986,1.670123,0.306471,0.000027,7.019989,7.295105
cuda,squeezenet1_1,32,0.235547,1.846245,0.378586,2.531530,0.552032,0.415504,0.029703,0.139207,1.214024
cuda,timm_efficientdet,1,22.014477,18.640657,13.471029,29.303535,15.845804,4.900154,1.284504,34.635108,45.764337,59.144485
cuda,timm_efficientnet,32,2.377399,6.151658,3.166934,9.566525,3.894347,2.341192,0.272516,2.873260,9.561183,2.314213
cuda,timm_nfnet,128,2.638110,10.483623,5.704663,10.364609,5.526785,1.790881,0.298116,1.428511,7.164137,0.720733
cuda,timm_regnet,32,3.120528,5.453755,3.611386,7.164229,3.008090,1.364641,0.316961,3.682524,9.129515,3.225298
cuda,timm_resnest,32,0.775699,5.092065,1.326725,7.646710,2.661955,1.181879,0.088766,15.711038,28.306030,19.633163
cuda,timm_vision_transformer,8,1.088968,5.439181,1.785909,7.814234,2.563484,1.079238,0.177882,14.625454,18.386157,18.855480
cuda,timm_vision_transformer_large,8,3.673766,12.749768,7.063357,17.284609,9.415071,3.358181,1.070322,12.775823,12.543432,24.613226
cuda,timm_vovnet,32,1.832999,4.686011,1.715000,7.262160,3.248941,1.307507,0.137147,3.293226,7.647235,2.955860
cuda,tts_angular,64,0.121141,0.907081,0.044391,1.394645,0.026228,0.014027,0.001477,0.095074,0.629118
cuda,vgg16,64,0.152688,1.719063,0.251538,2.566905,0.534478,0.218632,0.019189,0.208082,1.315833
cuda,yolov3,16,3.644125,23.738689,4.622085,348.352849,13.049831,4.963943,0.331433,0.724983,330.078540
