dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,squeezenet1_1,32,0.245864,2.033270,0.393832,2.721541,0.566785,0.511729,0.029760,1.093576
cuda,tacotron2,64,19.097177,16.877728,3.084736,26.305494,6.732245,3.376254,0.541633,3.968178,12.720908
cuda,timm_efficientdet,1,21.895138,18.605690,14.526236,29.245953,16.262401,4.937755,1.279020,43.742445,25.536988
cuda,timm_efficientnet,32,2.384149,6.182714,3.399299,8.849269,3.901962,1.668290,0.271125,6.169387,2.678980
cuda,timm_nfnet,128,2.662363,10.571442,5.753037,10.918064,6.030047,1.791032,0.303319,6.242111,0.729018
cuda,timm_regnet,32,3.090571,5.417917,3.910595,7.153306,3.001446,1.369701,0.323110,5.763350,2.766717
cuda,timm_resnest,32,0.766970,4.931771,1.330558,7.746414,2.915482,1.365325,0.089912,27.647258,4.185556
cuda,timm_vision_transformer,8,1.087216,4.721533,1.787905,7.164208,2.554818,1.084226,0.185343,18.416852,4.299823
cuda,timm_vision_transformer_large,8,3.670034,12.458030,7.027275,16.944065,9.292300,3.276818,1.038059,12.445372,12.487536
cuda,timm_vovnet,32,1.855084,4.657510,1.733978,7.788944,3.558993,1.328039,0.136684,4.926055,2.866359
cuda,tts_angular,64,0.130876,0.904973,0.045159,1.408361,0.027832,0.014668,0.001480,0.550354
cuda,vgg16,64,0.155711,1.477108,0.258146,2.481987,0.659275,0.222881,0.019208,1.271132
cuda,yolov3,16,3.671050,23.791684,5.013025,355.848763,13.113081,4.971900,0.327707,337.181027
