dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,LayoutLMForSequenceClassification,16,17.560846,15.260252,7.065469,2.277390,11.999988,4.462300,1.751236,0.284802,6.274382,6.272827,13.587543
cuda,M2M100ForConditionalGeneration,16,38.384886,33.702345,13.386730,5.242185,21.931973,8.296777,3.768915,0.824934,4.303547,11.510129,18.339056
cuda,MBartForCausalLM,4,16.363706,14.570176,6.920886,2.204614,10.647408,3.647142,1.531780,0.310494,1.960961,2.069175,7.992062
cuda,MBartForConditionalGeneration,2,38.237811,33.760864,13.588837,6.228882,21.408644,10.304505,3.917826,1.249973,0.963685,0.586365,15.276007
cuda,MT5ForConditionalGeneration,16,27.071004,23.251543,9.524189,3.905835,15.620838,6.964491,2.262125,0.481759,3.589119,19.633841,13.783243
cuda,MegatronBertForCausalLM,4,29.691658,25.657154,9.478196,5.154992,15.289127,7.403081,3.047069,0.828184,1.167397,12.339288,0.400613
cuda,MegatronBertForQuestionAnswering,8,29.522541,25.490577,9.341966,5.113294,15.112173,7.356690,3.021927,0.840892,1.455724,12.545012,0.669016
cuda,MobileBertForMaskedLM,64,49.719954,41.102663,11.565309,7.844523,26.259177,14.166364,5.698091,3.300737,3.127927,26.458551,1.710201
cuda,MobileBertForQuestionAnswering,128,50.327857,41.569207,11.535503,7.859052,26.208970,14.054468,5.671538,3.355357,2.664331,25.990097,1.020982
cuda,OPTForCausalLM,2,16.010790,14.152573,6.611941,2.161401,10.072559,3.974451,1.605795,0.274915,2.449966,2.953984,8.168266
cuda,PLBartForCausalLM,8,9.818402,8.938332,4.792510,1.118337,7.095443,1.850554,0.792153,0.122161,1.340271,1.538696,4.811988
cuda,PLBartForConditionalGeneration,4,20.979247,18.581981,8.074121,3.099327,12.174912,4.706846,2.004719,0.417134,2.590098,2.761452,9.921928
cuda,PegasusForCausalLM,32,15.909520,14.184803,6.605363,2.504748,10.390685,3.381592,1.554782,0.305971,2.553220,2.327897,8.942691
cuda,PegasusForConditionalGeneration,32,36.753036,32.386361,12.552486,5.499626,20.346682,8.444844,3.849103,0.868967,1.982208,0.645554,15.528792
cuda,RobertaForCausalLM,16,16.235263,14.125267,5.864617,2.277206,8.803013,3.686428,1.527032,0.287062,0.699637,0.701188,6.016339
cuda,RobertaForQuestionAnswering,16,15.553144,13.425439,5.104666,2.225009,7.823522,3.596849,1.492671,0.280151,0.375479,5.422351
cuda,Speech2Text2ForCausalLM,256,10.083878,9.150770,5.438654,0.972460,8.044169,1.568140,0.773618,0.119948,1.477227,1.339217,5.105281
cuda,T5ForConditionalGeneration,4,19.267907,16.564433,7.481999,2.810676,11.717249,4.551060,1.603144,0.301007,2.975585,6.406078,10.146852
cuda,T5Small,4,19.553567,16.858770,7.772247,2.554947,12.078508,4.796624,1.614172,0.303045,3.037347,6.455964,10.261990
cuda,TrOCRForCausalLM,32,15.786128,13.977262,6.265258,2.029629,9.728210,3.469766,1.474026,0.286985,1.291198,1.336417,6.880313
cuda,XGLMForCausalLM,8,31.498030,27.996476,11.495805,5.051843,19.351124,7.871616,3.240783,0.869536,4.073971,32.329157,17.196095
cuda,XLNetLMHeadModel,8,44.159075,39.556748,17.001543,7.899131,22.386267,12.325649,3.512646,0.805124,8.026533,14.175076
cuda,YituTechConvBert,16,23.744434,20.753158,8.462894,4.053869,14.394965,5.493805,2.267553,0.478169,6.068569,8.288424,16.212614
