dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PegasusForConditionalGeneration,32,29.843323,26.332735,11.244178,4.442274,16.884404,7.396391,3.162753,0.692836,2.047030,0.676322,12.352207
cuda,RobertaForCausalLM,16,13.215285,11.457910,5.228580,2.153793,7.781182,3.216946,1.312890,0.244804,0.878521,0.727182,5.675148
cuda,RobertaForQuestionAnswering,16,12.581861,10.818168,4.556064,1.965555,7.078523,3.171502,1.289911,0.237599,0.570892,5.335254
cuda,Speech2Text2ForCausalLM,256,8.458556,7.678275,4.808180,0.873530,7.552918,1.375845,0.667125,0.107754,1.321422,1.102507,4.984357
cuda,T5ForConditionalGeneration,4,17.306288,14.739137,6.782779,2.140665,10.764675,4.232666,1.372987,0.287480,2.425534,5.805906,8.661536
cuda,T5Small,4,17.362622,14.801429,6.808423,2.143371,10.772413,4.203051,1.366538,0.283651,2.452167,5.817176,8.674722
cuda,TrOCRForCausalLM,32,13.061495,11.574148,5.779046,1.775251,9.064262,2.940170,1.259796,0.240060,1.196797,1.083869,6.341973
cuda,XGLMForCausalLM,8,27.418284,24.532283,11.917909,4.458005,17.735109,7.573736,2.745272,0.730908,4.109177,22.075784,14.573729
cuda,XLNetLMHeadModel,8,39.349855,35.238576,16.163556,7.320553,21.039813,11.507082,3.096391,0.752722,7.943001,12.761718
cuda,YituTechConvBert,16,19.211916,16.730112,7.429378,3.431963,12.847634,4.990749,1.899580,0.421772,6.433453,8.571551,15.423525
