dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,pit_b_224,64,21.965968,18.350250,14.931854,9.010990,2.090503,15.561946,4.273535,2.160360,0.262526,12.231966,8.803693
cuda,pnasnet5large,16,71.778912,64.055498,60.626223,30.419192,11.268462,46.950737,20.837222,11.391704,1.971429,47.543110,29.590774
cuda,poolformer_m36,64,41.730942,33.673243,30.321568,17.853644,6.439596,32.411618,14.698899,7.164808,0.631373,32.770792,21.385552
cuda,regnety_002,128,24.988121,20.087540,16.738201,10.141155,2.827315,16.253126,3.936339,2.120391,0.249313,68.844238,9.134862
cuda,repvgg_a2,128,24.017951,19.335155,16.006870,8.860705,2.964535,13.535255,3.658895,1.729447,0.219279,26.607147,7.852037
cuda,res2net101_26w_4s,64,61.461881,50.755274,47.358364,23.470170,9.340618,34.638479,14.399114,8.176591,1.531404,56.564813,21.576961
cuda,res2net50_14w_8s,128,55.844962,46.530650,43.168750,21.000901,8.011637,33.073027,13.770704,6.808696,1.316993,37.760158,20.683264
cuda,res2next50,128,33.956780,28.958093,25.512701,13.758194,4.533491,21.312836,7.540452,3.909492,0.500090,36.023009,12.421971
cuda,resmlp_12_224,128,16.548883,13.773833,10.457387,7.122524,1.035458,21.235478,2.388028,1.595127,0.135245,7.814623,15.235740
cuda,resnest101e,64,57.189133,46.099867,42.725963,20.667424,7.396212,32.302175,12.692836,6.280011,1.216967,78.634511,20.620832
cuda,rexnet_100,128,35.708197,30.278962,26.956331,17.589026,4.322246,29.282339,6.200447,3.286520,0.335376,235.120322,16.301057
cuda,sebotnet33ts_256,64,30.963728,26.825357,23.532483,16.340258,3.704873,25.121751,8.442000,3.347104,0.227008,62.715783,12.703330
cuda,selecsls42b,128,21.291484,18.835147,15.492118,10.127955,2.263083,16.963316,4.740133,2.185283,0.179870,56.135654,9.258539
cuda,spnasnet_100,128,28.738663,23.753815,20.228541,12.404694,3.627408,18.481324,4.677870,2.510006,0.291720,92.830121,9.942361
cuda,swin_base_patch4_window7_224,64,45.122861,36.292664,32.871330,19.067546,5.026355,39.159749,14.298136,6.639634,0.751918,30.408231,25.496970
cuda,swsl_resnext101_32x16d,32,34.744084,28.214380,24.722744,11.595466,4.946940,16.957587,6.193076,2.993434,0.485715,9.936465,10.699705
cuda,tf_efficientnet_b0,128,29.965772,25.117367,21.625981,13.384106,3.539555,21.726191,5.749762,2.821606,0.310512,103.801936,12.125664
cuda,tf_mixnet_l,128,40.825624,31.912524,28.505698,16.703920,4.227091,27.290361,7.725836,4.297244,0.547833,103.309301,15.152594
cuda,tinynet_a,128,33.315164,27.567255,24.214260,14.272372,4.053246,22.864660,6.530476,3.137136,0.384767,112.798896,12.936275
cuda,tnt_s_patch16_224,128,36.631072,29.316717,25.988003,13.226052,3.850513,23.778610,8.407165,3.936194,0.754466,13.072327,15.084344
cuda,twins_pcpvt_base,64,48.420452,37.915007,34.598849,17.752093,5.876705,33.077871,13.100871,5.645702,1.379304,69.307209,21.663080
cuda,visformer_small,128,22.395633,19.341249,15.915414,10.383149,2.500669,15.928386,3.590360,1.708840,0.209699,34.750950,8.215765
cuda,vit_base_patch16_224,64,20.037725,16.616020,13.205516,8.035374,1.622016,24.391650,3.559453,1.809203,0.233454,3.920043,18.123956
cuda,volo_d1_224,64,31.605925,26.290910,22.829682,13.426815,3.367664,23.913590,7.924781,3.600882,0.455661,24.969959,14.456234
cuda,xcit_large_24_p8_224,5,59.280514,46.543959,43.171745,21.260663,8.960799,38.218968,16.866909,7.705374,2.068844,36.358060,26.532038
