dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,pytorch_CycleGAN_and_pix2pix,1,12.512953,11.332917,8.183188,5.205288,1.047043,9.076582,2.195170,1.026262,0.073214,18.926402,4.992869
cuda,pytorch_stargan,16,12.762172,11.536377,8.317335,5.387728,0.962003,8.964487,1.261722,0.563878,0.062469,29.554743,4.621162
cuda,pytorch_struct,200,6.290124,5.537616,2.685466,1.941871,0.157984,5.922749,0.417842,0.176435,0.022122,4.158456,8.724101
cuda,pytorch_unet,1,14.789065,12.945200,9.832872,6.674532,1.153812,11.770339,2.563089,1.173345,0.089592,36.378511,6.337117
cuda,resnet152,32,49.771500,40.359576,36.983823,16.676978,7.256286,23.515219,9.587386,4.732461,1.013717,34.239358,15.241272
cuda,resnet18,16,13.388417,12.044986,8.785156,6.172054,1.048761,10.236563,2.072210,0.877758,0.074031,23.130587,5.186308
cuda,resnet50,32,22.155390,18.800946,15.518512,8.771420,2.492126,13.964568,3.779462,1.857083,0.217421,31.626837,7.879785
cuda,resnext50_32x4d,8,20.781845,17.734704,14.494510,7.790734,2.564687,13.086506,3.053312,1.868478,0.205741,21.187467,8.054418
cuda,shufflenet_v2_x1_0,128,24.670858,21.334820,18.005087,10.595369,3.205044,16.008863,4.227417,3.027038,0.281112,42.823725,8.838012
cuda,soft_actor_critic,256,5.454199,5.025989,2.103907,1.846241,0.065580,3.403479,0.078935,0.058224,0.007082,1.630037
cuda,speech_transformer,32,33.065554,27.061090,24.175658,14.616786,3.051945,23.200704,5.290247,2.832515,0.359025,28.476360,11.890863
cuda,squeezenet1_1,32,8.178666,7.137909,3.925609,2.929602,0.417125,7.593060,1.591767,0.752198,0.047333,5.105669,9.020276
cuda,timm_efficientnet,32,29.130580,24.060182,20.650613,12.183052,3.328249,20.127581,4.916891,2.888438,0.297719,100.200052,11.845653
cuda,timm_nfnet,128,26.580991,20.731042,17.415846,8.499435,3.788564,16.767408,5.265909,2.339721,0.291962,30.355254,12.310256
cuda,timm_regnet,32,29.149753,22.629104,19.267159,9.850312,3.716141,15.625196,4.606908,2.433116,0.359307,28.796682,9.763071
cuda,timm_resnest,32,17.841110,16.035169,12.781042,9.367067,1.401906,16.004726,3.599624,1.644751,0.103840,72.880721,8.137789
cuda,timm_vision_transformer,32,19.813524,16.665549,13.372053,8.210144,1.818712,21.863098,3.114260,2.078465,0.236834,13.955701,15.850718
cuda,timm_vovnet,32,20.447746,16.723408,13.448720,8.383419,1.993081,15.103981,4.349181,1.944553,0.160165,31.004998,8.859964
cuda,tts_angular,64,4.923537,4.352804,1.419156,1.288783,0.050682,2.191257,0.027755,0.019108,0.001908,0.957023
cuda,vgg16,64,6.991516,6.275270,3.157995,2.544057,0.378546,6.028451,0.951316,0.455400,0.027502,3.879993,4.761338
cuda,yolov3,16,34.113345,28.768581,25.443130,14.922590,4.522348,22.835777,7.161140,3.312061,0.357209,68.431260,12.747809
