dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_Reformer,4,2.300963,8.473887,0.757802,9.201210,1.412701,0.759883,0.056982,3.141830,1.529603
cuda,hf_T5,8,3.374796,7.595632,3.671198,11.247027,4.372047,1.561469,0.310787,6.111298,7.447387
cuda,hf_T5_large,2,17.798674,30.884219,26.628122,43.219070,25.848505,6.298764,2.618642,24.945209,39.473820
cuda,lennard_jones,1000,0.105649,1.007418,0.077251,1.575511,0.073030,0.045744,0.006562,0.649856
cuda,mnasnet1_0,32,1.526743,6.129083,2.789919,8.768690,3.779449,1.481127,0.212398,5.519050,2.426995
cuda,mobilenet_v2,96,1.590756,6.864751,3.083619,8.476049,3.651262,1.581008,0.240914,5.072336
cuda,mobilenet_v3_large,32,1.672922,6.826585,3.650083,9.579867,4.011567,1.646481,0.241139,6.515357,5.043489
cuda,nvidia_deeprecommender,256,0.197810,1.379546,0.126390,2.515829,0.117343,0.063627,0.009542,1.270226,0.437883
cuda,pytorch_CycleGAN_and_pix2pix,1,0.630432,2.853162,1.136172,4.898262,1.785411,0.858161,0.072817,3.223499
cuda,pytorch_stargan,16,0.621551,2.328746,1.015196,3.924146,1.135298,0.333355,0.048529,2.646943,19.395777
cuda,pytorch_struct,200,0.284772,1.295145,0.192639,2.900924,0.244105,0.141397,0.024264,1.809811,18.923042
cuda,pytorch_unet,1,0.695143,3.066922,1.148138,4.663064,1.905071,0.645141,0.076036,2.781574
cuda,resnet152,32,4.661981,12.930292,11.353326,16.392402,9.404491,3.158357,0.968697,15.107890,2.434691
cuda,resnet18,16,0.636836,3.393378,1.364479,4.726420,1.562063,0.627384,0.072844,2.733498,2.644736
cuda,resnet50,32,1.574740,5.412495,3.109830,7.438607,3.191606,1.291708,0.215299,5.232661,2.377913
cuda,resnext50_32x4d,8,1.627855,4.876412,2.770937,7.321409,3.101818,1.345513,0.197654,5.336253,2.653583
cuda,shufflenet_v2_x1_0,128,1.769873,6.379162,3.055098,9.179207,4.400043,2.146371,0.310922,6.241618
cuda,soft_actor_critic,256,0.140104,1.610901,0.068585,2.546103,0.069291,0.040082,0.006398,1.008005
cuda,speech_transformer,32,3.169711,8.534171,4.019366,13.090873,4.607862,2.024781,0.359017,8.703898,6.952712
cuda,squeezenet1_1,32,0.305002,2.274886,0.500100,3.113314,0.851410,0.395413,0.042170,1.353309
cuda,tacotron2,64,20.491453,16.685497,3.863368,26.720891,6.304283,3.516985,0.557139,3.395973,14.118062
cuda,timm_efficientdet,1,23.420585,20.274750,16.868043,33.383524,18.530612,5.946636,1.297564,43.604056,30.415107
cuda,timm_efficientnet,32,2.644366,7.121047,3.857159,10.888577,4.269581,2.427068,0.302835,8.083907,2.422239
cuda,timm_nfnet,128,2.924199,7.982944,7.559165,10.639390,5.903328,1.811815,0.257500,10.850221
cuda,timm_regnet,32,3.378262,6.368471,4.851968,8.948242,4.063139,1.670485,0.346646,7.572383,2.310748
cuda,timm_resnest,32,0.897344,5.323527,1.837771,8.451628,3.201743,1.303428,0.100516,23.681854,5.013853
cuda,timm_vision_transformer,8,1.487309,5.086921,2.886266,10.693042,3.135164,1.344991,0.228162,15.434206,8.579406
cuda,timm_vision_transformer_large,8,4.909156,14.625499,11.748397,23.946015,12.755010,4.201592,1.398270,10.798667,21.782815
cuda,timm_vovnet,32,2.015303,5.315477,2.493450,8.493675,3.835534,1.481147,0.158276,5.743792,2.451306
cuda,tts_angular,64,0.154473,0.994213,0.045968,1.514067,0.027309,0.014640,0.001439,0.567748
cuda,vgg16,64,0.206810,1.927651,0.330858,2.945039,0.679029,0.403617,0.026199,1.359387
cuda,yolov3,16,3.980058,35.677516,5.558952,396.184061,15.176564,5.235352,0.357611,366.205337
