dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,resnest101e,64,49.059786,42.093401,39.237968,18.029541,6.761317,29.038808,10.700268,5.546963,1.116630,40.318458,73.136244,58.684335
cuda,rexnet_100,128,30.929500,27.114070,24.262540,15.424658,3.310824,26.487331,5.833411,2.908098,0.310380,136.517446,223.063327,151.144360
cuda,sebotnet33ts_256,64,29.863999,26.945641,23.883124,17.002411,3.413292,24.747355,7.794970,3.504608,0.211524,36.782814,69.790842,48.140334
cuda,selecsls42b,128,19.335807,17.825511,15.002219,9.779854,1.977631,16.505221,3.974002,1.971283,0.162799,26.738759,58.306632,35.591946
cuda,spnasnet_100,128,26.177816,22.891707,19.837543,12.070653,3.017338,18.327769,4.001416,2.469399,0.272968,43.084527,92.120173,52.582664
cuda,swin_base_patch4_window7_224,64,40.301904,34.723295,31.802697,19.201040,4.112488,35.569919,12.488541,5.546273,0.647367,19.469581,36.281939,40.552891
cuda,swsl_resnext101_32x16d,32,31.880919,28.107860,25.039107,11.712125,4.504504,16.732153,5.420691,2.659554,0.463896,7.560521,11.140532,17.472036
cuda,tf_efficientnet_b0,128,26.440364,23.151201,20.101877,12.356727,3.119983,20.529782,5.032146,2.424790,0.287318,60.377700,101.950869,71.888209
cuda,tf_mixnet_l,128,34.877416,28.521903,25.594097,14.849232,3.683443,24.155135,6.260779,3.665893,0.494723,63.313574,100.553092,76.866696
cuda,tinynet_a,128,29.468792,25.670024,22.596989,13.549424,3.368136,21.965960,5.741073,2.735008,0.358569,65.166188,110.819706,77.449282
cuda,tnt_s_patch16_224,128,30.357996,26.224725,23.094731,12.004740,3.221913,21.761249,6.384320,3.451761,0.636069,7.928399,12.777989,21.207395
cuda,twins_pcpvt_base,64,38.547502,32.508543,29.514718,15.568219,4.496594,29.834007,9.951274,5.155251,1.065140,33.548894,56.348034,52.699563
cuda,visformer_small,128,19.978586,18.161240,15.075814,9.833016,2.003197,15.663658,2.906905,1.416221,0.174537,16.780128,29.993508,24.771553
cuda,volo_d1_224,64,27.392222,24.253699,21.120225,12.607837,2.943890,22.940472,6.820546,3.175058,0.421585,13.587208,22.915931,27.097706
cuda,xcit_large_24_p8_224,5,48.664017,41.401275,38.408462,18.986853,7.094820,34.858181,14.325753,6.882949,1.835882,0.366662,33.835637,24.260997
