dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,dm_nfnet_f0,128,25.676778,20.895120,17.290348,8.896229,3.438674,17.630533,4.616979,2.062745,0.267807,28.319415,12.664053
cuda,dpn107,32,43.785106,36.949082,33.196724,17.151098,5.278318,26.862902,7.242889,4.007092,0.534095,27.166796,15.908504
cuda,eca_botnext26ts_256,128,27.785424,25.486069,20.969975,15.581591,3.056406,22.470089,5.757762,2.632240,0.158572,60.067467,10.099841
cuda,ese_vovnet19b_dw,128,18.548257,16.631812,12.132954,8.897359,1.506558,15.210486,3.131637,1.453006,0.110217,48.278486,7.915294
cuda,fbnetc_100,128,28.844240,25.527503,20.887339,13.038122,3.053279,20.038788,4.224764,2.510548,0.280764,92.633688,10.275614
cuda,fbnetv3_b,128,41.513826,35.604709,31.277964,17.189966,5.286399,26.637538,7.491278,3.714225,0.626064,96.854039,15.121843
cuda,gernet_l,128,24.797424,21.284754,16.821926,9.778303,2.337236,15.636512,3.136638,1.710626,0.224501,45.427721,8.392489
cuda,ghostnet_100,128,40.057716,34.850969,30.294338,18.159547,4.485150,30.948618,7.209750,4.557398,0.468403,171.807156,17.600246
cuda,gluon_inception_v3,128,38.633229,34.894629,30.318328,18.004110,4.533148,28.114854,8.966970,4.782097,0.581166,95.780533,14.981186
cuda,gluon_xception65,32,39.819217,34.967561,30.957778,14.478364,5.782077,20.621423,6.233929,3.212155,0.706287,30.627696,12.387946
cuda,gmixer_24_224,128,26.387645,22.740299,18.212441,10.509201,1.993436,19.810136,5.223763,2.552422,0.392556,6.127386,11.497084
cuda,gmlp_s16_224,128,26.952490,23.573909,19.105442,11.532219,2.481736,22.378072,4.981397,2.652597,0.383034,12.714179,13.540685
cuda,hrnet_w18,128,97.163838,89.257104,85.690638,39.546302,16.806832,55.371549,25.207040,11.214355,4.903176,86.201961,33.849581
cuda,inception_v3,128,38.570422,34.489163,29.993523,17.754776,4.919813,27.449018,8.557483,4.725434,0.580045,95.575845,14.960839
cuda,jx_nest_base,32,33.853750,29.559013,25.004518,15.121251,3.445055,27.965974,8.955585,3.754312,0.554517,19.417587,16.573759
cuda,lcnet_050,128,18.610619,16.987826,13.523777,9.097701,1.939793,14.451769,2.533051,1.572654,0.119402,68.340674,7.409863
cuda,mixer_b16_224,128,16.493825,14.832879,11.480880,7.781698,1.139211,13.933630,2.154182,1.071085,0.139631,5.153796,7.391313
cuda,mixnet_l,128,36.180880,30.005682,26.553571,15.261642,3.989749,24.914348,5.886416,3.413299,0.495123,91.593620,13.934359
cuda,mnasnet_100,128,23.780699,21.112942,17.617958,11.281632,2.508406,17.457129,3.638426,1.874925,0.202845,86.066427,8.863439
cuda,mobilenetv2_100,128,24.788105,21.899772,18.383441,11.682447,2.350747,18.021394,3.770009,1.889246,0.217717,92.417960,8.876259
cuda,mobilenetv3_large_100,128,25.799312,23.040128,19.512034,12.909194,2.613829,21.000080,4.175963,2.171883,0.238789,116.049831,11.328476
cuda,mobilevit_s,64,36.367044,32.876915,30.118183,22.228905,3.985352,36.199597,12.750265,6.120423,0.333752,128.038470,18.179489
cuda,nfnet_l0,128,22.579801,19.071845,16.040446,8.282737,2.817320,16.681216,4.587902,2.024153,0.262038,35.910313,11.421052
cuda,pit_b_224,64,19.395507,17.192076,14.122716,8.967760,1.508449,16.345992,3.755833,1.776530,0.218583,12.030876,9.025609
cuda,pnasnet5large,16,67.240394,60.276426,57.171319,27.772129,10.248443,41.735636,18.348035,8.942465,1.827565,48.740087,25.897063
cuda,poolformer_m36,64,35.977673,31.104307,28.018523,16.606955,5.499976,30.480560,14.238818,5.926205,0.563068,24.811114,19.972073
cuda,regnety_002,128,22.200735,19.038216,16.015249,9.884297,2.247609,16.129521,3.600194,1.775087,0.233230,68.068250,8.665681
cuda,repvgg_a2,128,22.844159,19.419788,16.323820,9.208245,2.445048,14.198494,3.229789,1.528468,0.205341,25.195023,7.634084
cuda,res2net101_26w_4s,64,57.584683,50.083372,47.041037,22.774765,8.482138,33.133357,13.516553,6.535097,1.474435,58.635025,19.495734
cuda,res2net50_14w_8s,128,51.861462,46.249498,43.177839,20.485815,7.311733,32.058419,12.654686,6.128940,1.204005,36.720304,19.448373
cuda,res2next50,128,31.977122,28.752336,25.565243,13.700826,4.066806,21.699709,6.849644,3.584307,0.479806,37.326176,12.390292
cuda,resmlp_12_224,128,14.402288,12.718256,9.700228,6.872717,0.860844,22.563700,2.006134,1.208745,0.128416,7.211779,16.628254
cuda,resnest101e,64,49.576108,42.679220,39.609900,18.513344,6.736954,30.079931,10.591702,5.570059,1.107265,75.040041,19.419533
cuda,rexnet_100,128,32.471821,28.666012,25.578610,16.563386,3.643958,28.718508,5.619713,2.959003,0.309201,224.952681,16.051114
cuda,sebotnet33ts_256,64,30.765595,27.517152,24.298991,17.467396,3.393677,25.691473,8.071432,3.202932,0.211046,71.725154,11.810371
cuda,selecsls42b,128,20.099665,18.560285,15.471978,10.175909,1.978900,17.362325,4.204566,1.979753,0.166346,60.441327,9.315239
cuda,spnasnet_100,128,26.656590,23.368898,20.129867,12.406362,3.029404,19.169163,4.269496,2.446209,0.274004,92.448488,10.020434
cuda,swin_base_patch4_window7_224,64,40.487210,34.974796,31.849637,19.515630,4.124118,37.033785,12.514105,6.015398,0.631955,36.768302,22.238279
cuda,swsl_resnext101_32x16d,32,32.434517,28.602756,25.348996,11.881392,4.508977,17.727289,5.507689,2.667153,0.456167,10.746672,10.733406
cuda,tf_efficientnet_b0,128,27.254276,23.935732,20.698758,13.141416,3.088908,22.044683,4.813875,2.630134,0.288770,102.344792,12.207917
cuda,tf_mixnet_l,128,35.900325,29.516442,26.359265,15.489701,3.734656,25.438812,6.316773,3.682980,0.501626,91.071006,14.238617
cuda,tinynet_a,128,30.089153,26.272594,23.008843,13.900823,3.617055,22.273963,5.423804,2.717952,0.365543,110.522269,12.492407
cuda,tnt_s_patch16_224,128,30.953312,26.354933,23.057858,11.885341,3.236118,21.459453,6.456606,3.464580,0.631406,12.861538,13.105029
cuda,twins_pcpvt_base,64,39.851392,33.131993,29.971262,15.817816,4.954072,29.594678,9.952546,4.632122,1.053541,57.772790,19.115434
cuda,visformer_small,128,20.355397,18.264079,14.947839,9.693395,2.226167,15.717045,2.883644,1.410756,0.177701,27.964240,8.404819
cuda,volo_d1_224,64,28.474838,24.918291,21.683996,13.171525,2.942843,23.727789,6.871034,3.170801,0.421452,22.687008,13.728859
cuda,xcit_large_24_p8_224,5,50.221717,41.961441,38.748310,19.449914,7.744110,35.680847,14.031013,6.915564,1.802076,33.785847,24.896679
