dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,pytorch_CycleGAN_and_pix2pix,1,1.000543,16.834949,0.609491,32.791965,1.747118,0.742527,0.072511,0.247400,16.864031
cuda,pytorch_stargan,16,1.066611,11.267755,0.471134,37.194490,0.831867,0.300782,0.053534,88.133382,114.572194
cuda,pytorch_struct,200,0.410279,9.702422,0.156159,28.157045,0.230896,0.123519,0.022095,94.020632,112.644741
cuda,pytorch_unet,1,1.488578,34.976624,0.572065,61.454215,1.897845,0.645189,0.072035,0.263875,27.358504
cuda,resnet18,16,1.224943,63.762324,0.610460,110.839539,1.923573,0.682112,0.072148,39.798907,87.530825
cuda,resnet50,32,4.158183,53.356602,1.346508,133.308870,4.642201,1.716897,0.238945,3.847161,85.248981
cuda,resnext50_32x4d,8,4.130825,86.243069,1.233358,238.970384,4.191975,1.719786,0.217255,192.500342,346.570285
cuda,shufflenet_v2_x1_0,128,4.584563,121.763683,1.928431,236.534843,5.523526,2.324049,0.310642,78.199972,195.017251
cuda,soft_actor_critic,256,0.184248,6.750814,0.055923,13.662995,0.069620,0.036684,0.006496,0.306165,7.281048
cuda,speech_transformer,32,8.014129,79.140519,2.165425,107.180340,4.618300,1.842569,0.321463,0.000043,30.357533
cuda,squeezenet1_1,32,0.710038,63.565540,0.249327,112.073603,0.922814,0.510985,0.045912,130.051075,178.826989
cuda,timm_efficientdet,1,56.179554,333.839960,5.780126,640.930897,20.205528,5.717521,1.394157,411.774384,725.792328
cuda,timm_efficientnet,32,6.727241,142.880704,2.098818,323.269349,6.257190,2.287323,0.316662,115.282846,297.908012
cuda,timm_nfnet,128,7.333521,140.712819,2.528785,283.974098,6.373754,2.108318,0.269427,56.401696,202.394258
cuda,timm_regnet,32,9.487884,95.281821,2.015357,233.375680,5.052967,2.401829,0.382634,40.193974,180.468771
cuda,timm_resnest,32,1.758288,93.661837,1.085046,182.874935,3.755009,1.762296,0.106714,71.120046,161.471189
cuda,timm_vision_transformer,8,3.257603,27.037952,1.334407,66.978645,2.943036,1.526396,0.200729,83.373422,124.742163
cuda,timm_vision_transformer_large,8,23.816230,32.971475,3.826981,93.657877,10.826424,3.720216,1.126075,53.254419,118.088850
cuda,timm_vovnet,32,3.599316,77.753202,1.143260,168.665208,4.185272,1.920268,0.168720,22.496827,114.637158
cuda,tts_angular,64,0.256771,1.741153,0.039150,3.434216,0.028141,0.013561,0.001461,0.108894,1.843707
cuda,vgg16,64,0.425837,17.741075,0.185686,35.760538,0.829689,0.270122,0.024865,0.222635,18.440505
