dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,rexnet_100,128,7.835825,321.672343,2.538688,627.700020,8.138790,3.285110,0.336572,211.813543,520.535151
cuda,sebotnet33ts_256,64,4.628196,141.651496,2.795191,296.668194,9.186162,3.187076,0.245502,117.763132,275.697843
cuda,selecsls42b,128,2.895802,109.370882,1.507747,199.305800,5.284001,2.368927,0.195502,15.425216,106.957643
cuda,spnasnet_100,128,6.546216,103.389127,1.777304,207.979113,6.529183,2.255186,0.328506,25.287127,131.797646
cuda,swin_base_patch4_window7_224,64,13.087847,116.660015,4.611547,265.881106,14.090985,4.996696,0.602043,95.745574,249.817068
cuda,swsl_resnext101_32x16d,32,12.080027,65.421868,2.278758,157.606125,7.210834,2.695357,0.538083,12.216532,106.894424
cuda,tf_efficientnet_b0,128,7.095515,164.052243,2.103742,348.106697,6.600152,2.418689,0.336768,53.988164,240.286080
cuda,tf_mixnet_l,64,15.199022,186.976049,2.324413,365.575576,8.414056,3.611326,0.588983,59.546847,240.657543
cuda,tinynet_a,128,8.627912,132.644679,2.464696,329.376223,7.158248,3.075007,0.412967,259.303170,458.662199
cuda,tnt_s_patch16_224,64,13.452045,42.489553,3.123539,92.755166,7.974022,2.730187,0.625968,29.122660,83.123657
cuda,twins_pcpvt_base,32,28.028423,147.929464,4.373986,326.636807,13.098466,4.526993,1.198843,265.909372,449.791415
cuda,visformer_small,128,2.840639,137.983163,1.565617,248.874099,3.974876,1.481625,0.205817,59.903957,172.470501
cuda,vit_base_patch16_224,64,3.300875,19.981681,1.266461,50.438661,3.015089,1.571482,0.200907,8.767057,40.584512
cuda,volo_d1_224,64,7.553379,63.362268,3.066628,126.825602,7.372552,2.689034,0.408731,39.717596,106.418040
cuda,xcit_large_24_p8_224,5,40.951528,78.560165,5.269091,165.636474,16.004594,5.307311,1.542650,87.590833,180.946406
