dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,repvgg_a2,128,5.223711,44.578180,1.131767,93.470436,3.550579,1.220068,0.201577,9.217186,59.333402
cuda,res2net101_26w_4s,64,28.941169,104.084492,4.308875,271.373966,12.841704,4.949156,1.512248,48.042585,219.936792
cuda,res2net50_14w_8s,2,22.581517,84.780216,2.729743,256.434490,10.030913,3.491066,0.808494,381.752124,556.398117
cuda,res2next50,2,8.092612,82.232308,1.932155,207.882583,5.569775,2.289381,0.356844,138.653743,266.383745
cuda,resmlp_12_224,128,2.780286,22.967721,0.769758,69.240443,1.861217,0.797236,0.113390,12.365301,59.458378
cuda,resnest101e,32,29.814272,133.391797,3.117965,322.769588,11.345564,4.396328,1.123765,110.042615,302.829310
cuda,rexnet_100,128,7.123475,253.174060,1.931118,484.104828,7.466570,2.639028,0.294885,174.457531,407.451070
cuda,sebotnet33ts_256,64,4.258513,130.352564,2.517747,261.195845,8.102097,2.812012,0.211491,73.613933,207.073672
cuda,selecsls42b,128,2.679549,100.320800,1.142854,179.247874,4.759887,1.917406,0.173156,14.220175,94.360022
cuda,spnasnet_100,128,6.061051,80.971400,1.583417,178.127251,5.201733,2.503222,0.294705,25.504957,124.354514
cuda,tf_efficientnet_b0,128,6.362237,136.728872,1.860377,276.097090,5.967089,2.286867,0.298813,35.713695,177.054549
cuda,tf_mixnet_l,64,14.387121,161.397216,1.962393,311.384856,6.940533,3.563699,0.533448,55.595874,207.699710
cuda,tinynet_a,128,8.160829,121.460036,1.822966,298.974838,6.719940,2.451603,0.368101,221.672783,401.145198
cuda,tnt_s_patch16_224,64,12.869011,35.951902,2.536138,80.068886,6.514992,2.218703,0.529177,25.211859,72.042890
cuda,twins_pcpvt_base,32,27.080683,92.876366,3.574556,217.117935,10.158786,3.508941,0.930091,217.009524,345.057006
cuda,visformer_small,128,2.632828,104.078002,1.321012,195.239430,3.306003,1.270609,0.180599,53.446943,146.016389
cuda,vit_base_patch16_224,64,3.136801,19.606233,1.019615,48.315854,2.187227,1.011937,0.168805,10.366663,40.173002
cuda,volo_d1_224,64,7.233400,71.721806,2.373049,130.402035,6.033332,3.004026,0.367367,21.372082,82.569340
cuda,xcit_large_24_p8_224,5,39.511085,64.950758,5.228600,140.717049,14.649565,4.947634,1.365997,83.605727,164.935772
