dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,mnasnet1_0,32,3.674368,134.619131,1.221570,308.462540,4.084407,1.899976,0.201701,351.206944,526.355052
cuda,mobilenet_v2,96,3.672295,138.749946,1.582147,320.593237,4.410263,2.139658,0.237272,195.058021,378.569080
cuda,mobilenet_v2_quantized_qat,96,2.431668
cuda,mobilenet_v3_large,32,4.062459,161.425054,1.556740,331.365258,5.119370,1.826682,0.238293,260.356311,431.944562
cuda,moco,32,12.416087,196.595023,2.430681,346.723301,5.897881,2.350700,0.271009,89.929299,242.636093
cuda,nvidia_deeprecommender,256,0.210240,2.763707,0.066805,9.604594,0.087309,0.040106,0.008044,1.315936,8.229692
cuda,pytorch_CycleGAN_and_pix2pix,1,0.878457,15.522904,0.513064,27.530738,1.402674,0.671735,0.061897,0.233722,12.796687
cuda,pytorch_stargan,16,0.946823,9.631426,0.388571,37.074799,0.714121,0.257265,0.045681,104.229114,132.096260
cuda,pytorch_struct,200,0.349901,7.837667,0.126397,24.845138,0.153682,0.083988,0.022115,77.755956,94.900336
cuda,pytorch_unet,1,1.318412,32.270135,0.494551,51.333611,1.484417,0.723279,0.061549,0.242208,19.836077
cuda,resnet18,16,1.065643,45.906529,0.516508,87.552106,1.531856,0.617819,0.062734,41.744459,83.939533
cuda,resnet50,32,3.854496,47.366583,1.377885,127.898899,3.603240,1.554117,0.209430,6.074907,88.071932
cuda,resnet50_quantized_qat,32,2.600842
cuda,resnext50_32x4d,8,3.794045,87.431352,1.256180,248.098599,3.198989,1.811315,0.188577,171.129419,333.139433
cuda,shufflenet_v2_x1_0,128,4.278984,144.052476,1.529121,272.285434,5.355105,2.166665,0.278359,60.693222,190.558349
cuda,soft_actor_critic,256,0.169800,3.447488,0.049488,9.338215,0.048645,0.027604,0.005875,0.329803,6.276263
cuda,speech_transformer,32,7.936414,84.306336,1.971570,113.443076,4.116904,1.540333,0.281595,0.000044,31.235907
cuda,squeezenet1_1,32,0.627515,63.482807,0.274293,104.624229,0.749653,0.428323,0.033656,137.022053,178.451494
cuda,timm_efficientdet,1,54.212589,320.397485,4.734500,613.947335,17.646969,4.890450,1.381155,419.414929,718.095809
cuda,timm_efficientnet,32,6.287175,136.218309,1.528905,297.072253,5.378777,2.011178,0.285820,117.314147,279.806367
cuda,timm_nfnet,128,7.492304,56.383883,2.299691,112.630596,5.460489,1.689041,0.268717,2.460469,61.170800
cuda,timm_regnet,32,8.872127,90.497302,1.369582,226.062814,4.078208,1.668170,0.336474,36.053006,173.115143
cuda,timm_resnest,32,1.562071,94.015635,0.818201,175.383974,3.646448,1.404024,0.093068,76.930494,159.160800
cuda,timm_vision_transformer,8,3.093231,29.818858,1.254437,66.356462,2.097771,0.979457,0.170881,89.240624,127.109612
cuda,timm_vision_transformer_large,8,23.967020,28.640370,3.453377,60.208826,7.567642,2.996519,0.895967,57.999497,93.268338
cuda,timm_vovnet,32,3.234837,92.311332,0.994647,201.907371,3.712655,1.499044,0.147287,19.939282,130.598596
cuda,tts_angular,64,0.236257,1.823412,0.038924,3.607166,0.026661,0.013292,0.001449,0.108963,1.934313
cuda,vgg16,64,0.364934,9.777212,0.142051,18.513355,0.527954,0.212676,0.017760,0.242122,9.130025
