dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,soft_actor_critic,256,2.615642,2.427647,2.129910,0.069204,3.080150,0.092300,0.051379,0.008422,0.215693,1.240958
cuda,speech_transformer,32,26.371634,22.103686,10.836327,3.287339,14.650589,6.027399,2.587603,0.345638,0.135953,7.400186
cuda,squeezenet1_1,32,4.739361,4.171152,2.976455,0.539966,4.609412,1.700752,0.718790,0.061128,0.149547,2.343809
cuda,timm_efficientdet,1,79.490005,63.989698,28.547247,15.183275,38.718431,22.128837,6.859900,1.684440,34.145013,45.811051,60.040975
cuda,timm_efficientnet,32,23.757540,20.192085,9.842630,3.510251,12.982584,5.959586,2.370313,0.358597,36.203966,43.019141,35.902842
cuda,timm_nfnet,128,22.196332,18.271136,7.624789,4.162724,11.332006,5.867745,2.151226,0.338001,0.491688,8.534869
cuda,timm_regnet,32,25.811582,21.319198,9.115318,3.943182,11.558531,5.698958,2.195255,0.426362,20.446871,27.022275,19.962269
cuda,timm_resnest,32,12.377447,11.162431,6.845633,1.553777,9.604987,3.663728,1.491785,0.123376,30.310974,40.699049,34.688766
cuda,timm_vision_transformer,8,14.120376,12.024190,5.960817,1.851962,11.943412,3.630646,1.620950,0.265260,11.678480,17.274351,19.605376
cuda,timm_vision_transformer_large,8,43.922253,36.535840,15.964601,6.169814,32.123376,13.708666,4.871151,1.569414,10.010588,11.416541,32.924472
cuda,timm_vovnet,32,15.685668,13.345039,6.937638,2.224949,9.928735,4.496072,1.711167,0.194557,2.736952,8.051979,2.516858
cuda,tts_angular,64,2.014099,1.788542,1.621974,0.066924,2.104218,0.063463,0.033067,0.004406,0.099046,0.652458
cuda,vgg16,64,3.545446,3.174973,2.350291,0.316546,3.481128,1.038447,0.428123,0.036759,0.189202,1.651914
cuda,yolov3,16,28.879682,25.336177,12.475706,4.615411,15.517911,7.853539,2.881432,0.426424,0.552397,4.442640,8.401246
