dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForCausalLM,4,16.139711,14.595121,6.955787,2.074270,10.259860,3.287235,1.427560,0.294545,2.217093,2.307576,7.886020
cuda,MBartForConditionalGeneration,2,37.893409,33.659803,13.446179,5.973486,20.003473,9.338666,3.641591,1.159234,1.078027,0.616793,13.873130
cuda,MT5ForConditionalGeneration,16,26.279950,22.405997,9.238246,3.635055,15.758652,6.516173,2.206880,0.480487,4.325419,20.408361,14.672545
cuda,MegatronBertForCausalLM,4,29.163026,25.215861,9.752403,4.798340,14.560443,7.268194,2.993554,0.859701,1.084556,10.899835,0.401825
cuda,MegatronBertForQuestionAnswering,8,29.058185,25.139142,9.634240,4.716323,14.352119,7.136456,2.907016,0.867698,1.195142,10.834397,0.488943
cuda,MobileBertForMaskedLM,64,49.158318,40.760764,11.776600,7.790061,24.436321,13.377295,5.116740,2.946981,3.071233,23.915552,1.692506
cuda,MobileBertForQuestionAnswering,128,49.410382,40.816746,11.579998,8.588626,26.095206,14.153198,5.609265,3.343409,3.440834,26.965443,1.015625
cuda,OPTForCausalLM,2,15.570264,14.006455,6.560699,2.252564,9.841141,3.698771,1.591702,0.280413,2.511073,3.023436,8.141314
cuda,PLBartForCausalLM,8,10.135379,9.262609,4.861443,1.109319,7.130072,1.844079,0.800645,0.123228,1.551190,1.524163,4.981054
cuda,PLBartForConditionalGeneration,4,20.487207,18.412930,7.913626,2.937266,12.080072,4.388836,1.958895,0.407946,2.609320,2.774913,9.845022
cuda,PegasusForCausalLM,32,15.897420,14.307500,6.646735,2.047800,10.725868,3.312594,1.754361,0.305052,2.539333,2.335810,8.768744
cuda,PegasusForConditionalGeneration,32,35.858087,31.869049,12.385988,5.070834,19.931135,8.289421,3.723093,0.844876,2.229980,0.651812,15.291465
cuda,RobertaForCausalLM,16,15.937629,14.081728,5.992494,2.102239,8.461565,3.607168,1.516190,0.295417,0.706892,0.719104,5.379871
cuda,RobertaForQuestionAnswering,16,15.142398,13.297384,5.235755,2.052706,7.555837,3.478273,1.481866,0.290455,0.388437,4.862723
cuda,Speech2Text2ForCausalLM,256,10.138280,9.262007,5.591316,0.947033,8.073213,1.821600,0.732793,0.115217,1.612086,1.337413,5.094305
cuda,T5ForConditionalGeneration,4,18.893746,16.172524,7.338136,2.689472,11.099491,4.254860,1.595613,0.297801,3.023612,6.363036,9.603693
cuda,T5Small,4,18.832511,16.122869,7.260432,2.691677,11.132778,4.357213,1.576731,0.301239,3.220068,6.468081,9.922029
cuda,TrOCRForCausalLM,32,15.846079,14.318408,6.447098,1.993344,9.944063,3.230021,1.476730,0.295903,1.315420,1.344934,6.903623
cuda,XGLMForCausalLM,8,31.107036,27.891693,11.900996,5.028237,18.242475,7.091406,2.946119,0.801364,4.832608,32.221246,16.416601
cuda,XLNetLMHeadModel,8,118.400414,113.870229,91.844454,7.494088,95.764335,86.486784,3.284396,0.826883,7.957438,12.437317
cuda,YituTechConvBert,16,23.316981,20.444547,8.631522,3.849647,14.014231,5.449815,2.239860,0.501909,5.953607,8.084317,15.345300
