dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,resnet152,32,4.834764,12.348518,10.778605,15.861209,9.159214,3.134934,0.936875,14.583417,2.450488
cuda,resnet18,16,0.700468,3.406271,1.504258,4.549959,1.565600,0.627205,0.072075,2.686476,2.304785
cuda,resnet50,32,1.684581,5.206808,3.058623,7.199657,3.182539,1.291257,0.212938,5.148132,2.542316
cuda,resnext50_32x4d,8,1.690695,4.575129,2.645451,7.006303,3.057222,1.305957,0.198307,5.169610,2.795042
cuda,shufflenet_v2_x1_0,128,1.855277,6.269024,2.991996,8.944364,4.289276,2.128183,0.307047,6.063014
cuda,soft_actor_critic,256,0.136611,1.481383,0.068448,2.366182,0.068393,0.040455,0.006592,0.958493
cuda,speech_transformer,32,3.179901,8.412052,3.161121,13.363226,4.890630,2.137798,0.318077,8.243167,7.318041
cuda,squeezenet1_1,32,0.305727,2.216712,0.487288,3.007030,0.841660,0.388293,0.041411,1.292563
cuda,tacotron2,64,8.053615,16.323102,3.972618,19.981407,5.847553,3.353071,0.470553,3.410829,7.787588
cuda,timm_efficientdet,1,22.851914,19.472442,15.889168,32.493518,18.286390,5.848035,1.274084,46.672919,30.360776
cuda,timm_efficientnet,32,2.729247,7.055687,3.763149,10.793975,4.282148,2.405326,0.297144,7.953123,2.424061
cuda,timm_nfnet,128,2.992995,7.851808,7.360493,10.454950,5.895388,1.811359,0.258565,10.590186
cuda,timm_regnet,32,3.568202,6.137609,4.740831,8.724062,4.064948,1.673311,0.348818,7.467278,2.457753
cuda,timm_resnest,32,0.924710,5.095212,1.714636,8.090384,3.160421,1.282163,0.104956,25.233535,4.759138
cuda,timm_vision_transformer,8,1.506986,4.751069,2.437860,10.341341,3.388193,1.328405,0.232947,16.197610,8.112494
cuda,timm_vision_transformer_large,8,5.150824,13.663488,10.722700,23.650833,12.324049,4.129981,1.383574,11.127195,21.431542
cuda,timm_vovnet,32,2.089981,5.150141,2.467663,8.227805,3.825828,1.482071,0.158883,5.617360,2.494537
cuda,tts_angular,64,0.112208,0.897332,0.046504,1.383918,0.027383,0.014438,0.001454,0.534935
cuda,vgg16,64,0.213672,1.854091,0.329615,2.858983,0.677425,0.401380,0.026042,1.345414
cuda,yolov3,16,4.062833,35.400185,5.414765,387.532606,15.128389,5.231702,0.355361,357.686921
