dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_Reformer,4,2.163728,7.460907,0.686203,8.257897,1.092780,0.524242,0.050171,2.388886,3.511750,3.918384
cuda,hf_T5_large,2,16.405833,26.111521,18.462555,37.151623,21.459931,5.134977,2.473366,7.738295,24.470914,37.744836
cuda,lennard_jones,1000,0.072108,0.935040,0.056736,1.462782,0.041317,0.028800,0.005448,0.095321,0.683645
cuda,mnasnet1_0,32,1.352223,5.495757,2.424260,7.035147,2.741867,1.308815,0.184660,3.455823,7.509100,3.110277
cuda,mobilenet_v2,96,1.377456,6.363442,2.440173,7.487078,3.354439,1.402508,0.215271,0.395338,4.216652
cuda,mobilenet_v2_quantized_qat,96,2.314850,9.933503,5.149978,13.110476,6.017740,2.500515,0.550763,8.480116
cuda,mobilenet_v3_large,32,1.433279,5.993061,2.762624,7.968154,3.378449,1.417607,0.216884,6.197530,11.020918,5.917634
cuda,nvidia_deeprecommender,256,0.144361,1.025373,0.105972,2.089373,0.090380,0.046635,0.008405,0.518986,1.694701,0.395053
cuda,pytorch_CycleGAN_and_pix2pix,1,0.508394,2.306601,0.931880,4.216288,1.583879,0.602083,0.063876,0.202940,3.083481
cuda,pytorch_stargan,16,0.550729,2.111307,0.713084,3.485262,0.855340,0.286282,0.042903,19.690363,21.810129,19.480263
cuda,pytorch_struct,200,0.202570,1.151067,0.139917,2.422605,0.170248,0.097327,0.019803,13.750875,15.171606,13.604533
cuda,pytorch_unet,1,0.558386,2.737564,0.802286,3.923923,1.575306,0.553518,0.064650,0.218194,2.236409
cuda,resnet152,32,4.095902,11.294570,8.720622,13.603414,7.499166,2.649002,0.839964,3.793357,15.095051,2.672093
cuda,resnet18,16,0.555144,3.184019,0.878119,4.624876,1.473916,0.554918,0.063338,3.083271,5.431966,2.899723
cuda,resnet50,32,1.441563,4.850099,2.498667,6.250232,2.518667,1.131247,0.189034,2.557737,6.538260,2.201877
cuda,resnet50_quantized_qat,32,2.210759,7.979744,5.159777,10.784050,5.267735,2.130459,0.506609,8.111830,2.609496
cuda,resnext50_32x4d,8,1.385361,4.141538,2.292286,5.694187,2.105033,1.114660,0.173311,3.205282,7.129662,2.955957
cuda,shufflenet_v2_x1_0,128,1.563260,5.912718,2.341632,8.399825,3.764852,2.268806,0.267285,0.263115,5.180693
cuda,soft_actor_critic,256,0.116781,1.518073,0.055465,2.443068,0.049007,0.029586,0.005730,0.263273,1.248194
cuda,speech_transformer,32,2.437560,10.931424,2.541047,15.384406,4.056637,1.675634,0.310965,0.000035,7.113975,7.450062
cuda,squeezenet1_1,32,0.237855,1.887971,0.382707,2.580988,0.555964,0.415230,0.029530,0.138168,1.225043
cuda,timm_efficientdet,1,22.157589,18.757354,13.459652,29.124739,15.825035,5.005565,1.325870,34.292368,45.546701,58.489482
cuda,timm_efficientnet,32,2.384478,6.256246,3.073609,9.417916,3.886498,2.125930,0.272811,3.232754,9.572045,2.883713
cuda,timm_nfnet,128,2.872403,10.813889,5.957106,10.507224,5.629754,1.819376,0.303715,1.377329,7.180940,0.711455
cuda,timm_regnet,32,3.086149,5.471835,3.642792,7.286584,3.049854,1.415893,0.322036,3.673060,9.249255,3.214884
cuda,timm_resnest,32,0.776984,4.957367,1.332104,7.577731,2.691673,1.375741,0.094891,15.484139,28.057148,19.477907
cuda,timm_vision_transformer,8,1.109576,4.893187,1.844674,7.311180,2.604033,1.105635,0.183761,14.853553,17.758020,19.191971
cuda,timm_vision_transformer_large,8,3.734627,12.755442,7.211423,17.324924,9.465692,3.378220,1.057576,11.668695,11.350675,23.693267
cuda,timm_vovnet,32,1.875528,4.791394,1.721157,7.412949,3.302398,1.320032,0.136967,3.225449,7.631795,2.870056
cuda,tts_angular,64,0.123844,0.939030,0.045188,1.447698,0.027313,0.014393,0.001490,0.095526,0.651544
cuda,vgg16,64,0.156377,1.565749,0.256257,2.438910,0.542990,0.229243,0.019387,0.219429,1.357563
cuda,yolov3,16,3.720916,23.814140,4.628739,353.328717,13.133903,4.984965,0.334311,0.722939,334.989284
