dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_T5,8,18.570610,16.091036,7.296893,2.388557,11.267539,4.533334,1.601273,0.303964,2.592921,5.739838,9.087679
cuda,hf_T5_large,2,70.003604,58.314844,23.320078,9.865460,39.191368,20.386421,5.982827,2.302166,4.306352,23.499380,30.576045
cuda,lennard_jones,1000,1.402216,1.324832,1.004056,0.074829,1.557289,0.073562,0.046758,0.006914,0.101684,0.734512
cuda,mnasnet1_0,32,16.069119,15.190640,8.074438,2.792751,9.623219,4.143816,1.729260,0.263409,3.030071,7.480516,2.789953
cuda,mobilenet_v2,96,17.893032,16.945134,8.929288,3.073736,9.789160,4.660595,1.858002,0.307742,0.554510,4.611419
cuda,mobilenet_v3_large,32,17.162750,16.181494,8.249631,3.076573,10.838492,4.601198,2.170249,0.292782,30.145540,35.927044,29.702974
cuda,nvidia_deeprecommender,256,1.776765,1.655064,1.199940,0.119735,2.285860,0.116931,0.064492,0.009804,0.565783,1.778203,0.437179
cuda,phlippe_resnet,128,6.378017,5.990733,3.307631,1.069451,3.784458,1.193255,0.619056,0.092274,0.189100,1.896442
cuda,pytorch_CycleGAN_and_pix2pix,1,6.198389,5.807503,2.796280,1.207114,4.780073,1.899670,0.736582,0.079785,0.201534,3.437570
cuda,pytorch_stargan,16,6.569250,6.185581,3.269705,0.973257,4.349346,1.194479,0.427876,0.063997,20.272412,39.691709,22.491765
cuda,pytorch_struct,200,2.234971,2.043152,1.244870,0.184395,2.622209,0.233844,0.135723,0.022612,15.643328,17.217155,15.512122
cuda,pytorch_unet,1,7.858533,7.384884,3.983323,1.331486,5.708133,2.458744,0.925218,0.100487,0.266087,3.373281
cuda,resnet152,32,42.812366,39.998627,17.156357,8.580516,18.611221,10.861923,3.744523,1.134351,3.603680,14.287472,2.408668
cuda,resnet18,16,7.325232,6.937703,4.225290,1.263726,5.224219,1.999432,0.757655,0.089637,2.833233,5.137369,2.631018
cuda,resnet50,32,15.439175,14.499101,7.143443,2.679204,8.605333,3.825443,1.782671,0.258418,3.099902,7.350357,2.851667
cuda,resnext50_32x4d,8,14.406337,13.447717,5.986540,2.540674,7.958339,3.305728,1.478433,0.228042,3.014579,7.636130,2.771899
cuda,shufflenet_v2_x1_0,128,17.534374,16.450600,8.414814,3.171037,10.510176,5.222655,2.470361,0.389562,0.422287,5.808457
cuda,soft_actor_critic,256,1.971271,1.833253,1.546844,0.070943,2.502993,0.071527,0.042178,0.006684,0.318316,1.350924
cuda,speech_transformer,32,20.398168,18.291126,9.109426,3.143116,12.869879,4.794143,2.169142,0.306876,0.145980,7.189089
cuda,squeezenet1_1,32,3.477248,3.284353,2.311767,0.516448,3.873532,1.516409,0.624779,0.046508,0.161014,2.255435
cuda,timm_efficientdet,1,65.706872,55.608113,24.895532,12.483056,37.616833,20.800629,6.065166,1.510133,34.020944,46.926199,59.701564
cuda,timm_efficientnet,32,19.529722,17.642194,8.804852,3.510382,11.815943,5.616431,2.158186,0.351428,38.465373,45.122815,38.143345
cuda,timm_nfnet,128,17.360426,15.286499,6.000712,3.798875,11.846613,5.426497,1.849467,0.283540,1.179798,10.970491,0.668659
cuda,timm_regnet,32,20.521489,18.083626,7.634014,3.585221,10.286570,5.125650,1.871104,0.379942,21.711403,28.108396,21.117080
cuda,timm_resnest,32,10.674127,10.094181,6.371058,1.508203,9.079579,3.456345,1.396430,0.114877,31.519297,41.968305,35.791283
cuda,timm_vision_transformer,8,10.620817,9.688895,4.420032,1.844197,10.128652,2.841806,1.298313,0.214481,11.981355,15.151506,19.611220
cuda,timm_vision_transformer_large,8,32.136135,29.063854,11.366871,5.804611,28.601744,10.119882,3.954179,1.236003,11.827395,12.485283,35.458345
cuda,timm_vovnet,32,13.198485,11.784955,6.302536,2.188555,8.919218,4.199928,1.604142,0.186675,3.083719,7.972723,2.814622
cuda,tts_angular,64,1.162353,1.050869,0.937239,0.047783,1.435679,0.027750,0.014665,0.001528,0.097905,0.646424
cuda,vgg16,64,2.650686,2.515356,1.839144,0.340814,2.952759,0.905379,0.376378,0.028323,0.213604,1.678977
cuda,yolov3,16,23.972296,22.258223,11.240906,4.420444,14.177835,7.523323,2.645998,0.434448,0.614471,8.138179
