dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,LayoutLMForMaskedLM,16,21.415850,17.620183,8.516948,2.284034,11.754203,4.532096,1.941705,0.355993,1.797823,2.624557,7.444868
cuda,LayoutLMForSequenceClassification,16,21.743242,17.900207,8.682909,2.368898,13.539629,5.377420,2.249495,0.351506,6.060395,6.832560,13.409823
cuda,M2M100ForConditionalGeneration,16,47.049608,38.570214,17.426747,6.285380,24.872818,10.219845,4.766698,1.034664,4.417803,11.557622,18.447327
cuda,MBartForCausalLM,4,20.424037,17.088143,8.494233,2.281125,11.989924,4.380505,1.954640,0.382481,2.141491,2.280463,8.227654
cuda,MBartForConditionalGeneration,2,48.841405,40.135089,17.667299,6.396188,25.435131,12.203433,5.611799,1.535232,0.553217,0.677090,15.033214
cuda,MT5ForConditionalGeneration,16,31.899781,26.655645,11.868657,4.058931,17.618317,8.054666,3.000353,0.579430,3.630327,23.186195,13.653950
cuda,MegatronBertForCausalLM,4,38.475158,31.335671,13.383001,5.166147,19.277253,9.619946,3.870547,1.038131,1.042077,1.874924,12.355720
cuda,MegatronBertForQuestionAnswering,8,38.355471,31.223095,13.430414,4.851816,19.559178,9.551710,3.830262,1.042772,1.297763,1.603725,12.528148
cuda,MobileBertForMaskedLM,64,51.353077,42.645001,12.560549,6.179086,29.806143,15.498667,6.379755,4.035046,3.013728,3.739590,26.829762
cuda,MobileBertForQuestionAnswering,128,51.583879,42.878429,12.578093,6.233965,30.133713,15.641326,6.437915,4.117307,2.617498,2.851256,26.798831
cuda,OPTForCausalLM,2,19.248578,16.134133,7.756950,2.415347,10.961880,4.456120,2.012918,0.335873,2.468794,3.175017,8.205909
cuda,PLBartForCausalLM,8,12.401400,10.609012,5.771465,1.141757,8.030250,2.215928,0.999730,0.144677,1.337765,1.533168,4.800991
cuda,PLBartForConditionalGeneration,4,25.721252,21.607339,9.863814,3.162718,13.955966,5.677496,2.541810,0.516044,2.627441,2.737953,10.044024
cuda,PegasusForCausalLM,32,19.653578,16.294861,7.998728,2.377165,11.881222,4.097850,1.935004,0.372967,2.606858,2.471878,8.986465
cuda,PegasusForConditionalGeneration,32,37.866122,33.440608,13.144148,4.868894,21.879171,9.628004,4.302897,0.978866,1.958585,0.647177,15.826468
cuda,RobertaForCausalLM,16,20.034303,16.475271,7.380934,2.272940,10.310741,4.548431,1.947950,0.349544,0.689862,1.470460,6.016750
cuda,RobertaForQuestionAnswering,16,19.904822,16.377684,7.351842,2.241701,10.104086,4.473958,1.904137,0.343120,0.380884,0.769358,5.496499
cuda,Speech2Text2ForCausalLM,256,12.215072,10.427871,6.293192,0.995387,8.873936,1.951197,0.994987,0.142931,1.467379,1.340674,5.104624
cuda,T5ForConditionalGeneration,4,23.450516,19.655411,9.454880,2.674152,13.484717,5.674843,2.170651,0.357305,3.083164,7.976148,9.929832
cuda,T5Small,4,22.624930,18.997487,9.212512,2.891171,13.095517,5.353551,2.152313,0.356941,2.988394,7.742702,9.904247
cuda,TrOCRForCausalLM,32,20.221859,16.764997,7.785908,2.108374,11.032990,4.162037,1.875946,0.350026,1.268829,1.352036,6.937421
cuda,XGLMForCausalLM,8,39.189620,32.562327,14.495066,5.042845,21.997402,9.928713,4.007818,1.084702,4.511328,33.005549,17.317103
cuda,XLNetLMHeadModel,8,52.259651,44.710675,20.695765,8.007795,25.499756,14.408511,4.334126,1.078035,10.439484,13.994327
cuda,YituTechConvBert,16,29.529232,24.457442,10.933742,3.990019,16.939453,7.107808,2.881552,0.592271,6.106464,9.160808,16.292523
