dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,nvidia_deeprecommender,256,0.172767,1.183989,0.130712,2.261108,0.124467,0.072546,0.010101,0.573062,1.787509,0.443068
cuda,pytorch_CycleGAN_and_pix2pix,1,0.660298,2.757833,1.060861,4.733841,1.876965,0.719588,0.075989,0.201614,3.403557
cuda,pytorch_stargan,16,0.651392,2.279829,0.817246,3.717134,0.978395,0.335388,0.048351,20.622868,22.914191,20.467850
cuda,pytorch_struct,200,0.292791,1.225250,0.178333,2.603516,0.234362,0.133743,0.022972,18.731874,20.300083,18.585065
cuda,pytorch_unet,1,0.802913,3.391052,1.193121,5.510440,2.100592,1.197038,0.083152,0.206874,3.565564
cuda,resnet152,32,4.816779,11.555644,7.133110,15.463393,8.654997,3.147160,0.871525,3.287508,14.615131,2.523097
cuda,resnet18,16,0.657369,3.322750,1.094440,4.596755,1.571469,0.641243,0.071485,2.844349,5.249591,2.655381
cuda,resnet50,32,1.660280,5.196394,2.271916,7.592274,3.442042,1.302105,0.207734,2.853937,7.617971,2.539229
cuda,resnext50_32x4d,8,1.652516,4.551693,2.144694,7.099171,3.023301,1.293584,0.189645,3.211566,7.998183,2.938017
cuda,shufflenet_v2_x1_0,128,1.870545,6.071085,2.515790,9.062524,4.399782,2.108316,0.278797,0.332364,5.943951
cuda,soft_actor_critic,256,0.154439,1.530740,0.067376,2.448492,0.069952,0.040014,0.006307,0.213474,1.203377
cuda,speech_transformer,32,3.262297,9.157873,2.565198,13.307351,5.356162,2.128817,0.295386,0.186667,7.504144
cuda,squeezenet1_1,32,0.297839,2.318026,0.505796,3.925643,1.496963,0.620208,0.043993,0.161017,2.289480
cuda,timm_efficientdet,1,13.824058,20.101458,11.241302,34.366462,20.005488,5.711532,1.281601,35.321007,46.834779,61.255619
cuda,timm_efficientnet,32,2.800697,7.152185,3.149417,10.740349,4.721468,2.220723,0.295188,38.474035,45.334137,38.155383
cuda,timm_nfnet,128,3.050709,5.572006,3.532275,11.754046,5.383848,1.813760,0.273098,1.159638,11.017568,0.674396
cuda,timm_regnet,32,3.591522,6.030565,3.215545,9.374625,4.487671,1.719997,0.348207,21.153658,27.854798,20.610002
cuda,timm_resnest,32,0.928487,5.239750,1.334398,8.245060,3.146343,1.265062,0.103805,31.241402,42.891911,35.629821
cuda,timm_vision_transformer,8,1.516176,4.398241,1.645660,10.394216,2.834152,1.302900,0.208447,11.720628,14.889753,19.436260
cuda,timm_vision_transformer_large,8,5.442962,11.543737,6.341987,28.064291,10.228131,4.858124,1.230107,10.727414,11.247360,33.851237
cuda,timm_vovnet,32,2.017119,5.165302,1.920671,8.470047,3.766277,1.731565,0.155188,2.811134,8.111186,2.575344
cuda,tts_angular,64,0.110965,0.951658,0.046102,1.458310,0.026959,0.014667,0.001452,0.094413,0.649269
cuda,vgg16,64,0.201108,1.797174,0.326962,2.962784,0.867729,0.368750,0.027969,0.186748,1.689700
cuda,yolov3,16,2.843596,8.848210,3.689915,12.826628,6.550873,2.344491,0.337325,0.512851,8.568372
