dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,DistilBertForMaskedLM,128,18.084064,15.597915,11.942166,7.800596,1.261048,12.123636,1.920390,1.069105,0.119274,3.608847,8.821720,9.292557
cuda,DistilBertForQuestionAnswering,256,18.105320,15.638444,12.045235,7.906313,1.241680,12.529175,1.970266,1.074147,0.113010,3.635983,10.206963,9.598938
cuda,DistillGPT2,16,16.702909,14.172275,10.549670,6.906677,1.353439,11.327394,1.847166,0.993660,0.110556,0.986760,4.449248,6.852052
cuda,ElectraForCausalLM,32,35.862741,27.829364,24.230877,16.095064,2.269052,31.180498,4.107205,2.063939,0.315448,2.167466,9.513849,19.718466
cuda,ElectraForQuestionAnswering,64,26.479221,21.149778,17.304594,9.191024,2.032113,20.114641,4.037565,1.945793,0.291202,0.002570,3.107637,13.150622
cuda,GPT2ForSequenceClassification,4,24.605277,19.751861,16.071823,8.878233,2.266611,13.194881,3.802177,1.835397,0.268433,0.345389,2.276228,7.107697
cuda,LayoutLMForMaskedLM,16,26.448438,20.845654,17.275725,8.970228,2.052111,15.083881,4.104138,1.965902,0.293680,2.025093,3.004832,10.384480
cuda,LayoutLMForSequenceClassification,16,26.482012,20.778564,17.217317,8.949816,2.044991,16.663655,4.893475,2.228408,0.287236,6.259082,7.185638,16.210214
cuda,M2M100ForConditionalGeneration,16,54.581274,40.991824,37.932987,19.808338,5.088010,33.190361,8.969545,5.356516,0.667178,18.357025,24.110611,37.318140
cuda,MBartForCausalLM,4,30.266075,23.838578,20.294836,13.163580,2.053813,20.656912,3.439837,2.163186,0.217562,4.603050,2.927013,14.352634
cuda,MBartForConditionalGeneration,2,53.094471,40.937380,37.971829,18.795513,5.295308,28.918108,10.457523,5.003710,1.330813,0.572426,0.395657,16.475156
cuda,MT5ForConditionalGeneration,16,38.358892,30.259313,27.247367,13.304183,3.873405,21.843974,6.530944,2.692182,0.485414,40.264209,76.164950,53.032949
cuda,MegatronBertForCausalLM,4,43.605211,33.005672,29.750258,13.901577,4.290837,22.621106,8.509239,4.021148,0.911132,1.194224,3.474669,14.599547
cuda,MegatronBertForQuestionAnswering,8,42.568247,32.256055,29.037843,13.807365,4.179494,23.479963,8.224424,3.957730,0.908246,1.417643,2.957135,15.977516
cuda,MobileBertForMaskedLM,64,67.796400,49.976658,46.242829,17.424753,6.275654,36.472028,14.949416,7.670735,3.796460,22.373588,39.600329,48.384523
cuda,MobileBertForQuestionAnswering,128,67.639513,49.917041,46.072007,17.219968,6.240256,37.361191,14.879505,7.702458,3.721745,17.079592,33.512475,44.149316
cuda,OPTForCausalLM,2,24.719219,19.569407,16.161371,9.435655,2.049455,16.929766,3.620957,2.260879,0.213513,4.532279,2.397488,14.268917
cuda,PLBartForCausalLM,8,21.883359,18.355449,15.168377,11.377382,1.100050,17.254336,1.940622,1.151928,0.112862,2.431056,1.941195,9.515305
cuda,PLBartForConditionalGeneration,4,39.445719,30.494259,27.296926,17.660929,2.632271,26.430727,4.686909,2.738167,0.286480,4.179500,4.012953,15.836483
cuda,PegasusForCausalLM,32,27.347209,21.356679,18.087510,11.007501,2.033887,18.625789,3.433299,2.172860,0.220848,5.335192,3.470181,15.195320
cuda,PegasusForConditionalGeneration,32,47.035144,41.702385,38.469724,19.190263,5.142995,30.782917,9.683450,5.159614,0.982802,2.767145,1.955681,19.996749
cuda,RobertaForCausalLM,16,24.909629,19.686072,16.662689,8.809653,2.066216,13.575539,4.205526,2.035781,0.308758,0.002478,2.023057,7.029932
cuda,RobertaForQuestionAnswering,16,24.842419,19.698395,16.651372,8.907291,2.024646,13.289732,4.031616,1.942856,0.285366,0.002431,1.340093,6.603826
cuda,Speech2Text2ForCausalLM,256,20.568142,17.187699,14.122455,10.579993,0.918207,16.627945,1.827815,1.101278,0.112027,2.738523,4.091973,9.806903
cuda,T5ForConditionalGeneration,4,28.627593,23.007419,19.894698,10.465062,2.578279,16.394072,4.698168,1.956735,0.300732,3.350159,9.661463,12.099842
cuda,T5Small,4,28.244469,22.722096,19.615500,10.375081,2.572415,16.411086,4.653175,1.952435,0.304047,3.417737,9.338391,12.268095
cuda,TrOCRForCausalLM,32,28.306521,22.154935,19.156848,12.177032,1.864780,18.764951,3.365861,2.116385,0.212038,3.369612,1.831310,12.027813
cuda,XGLMForCausalLM,8,41.386091,31.605307,28.668831,14.377414,4.567367,24.904197,7.388377,4.545536,0.443515,9.042187,5.097726,24.551481
cuda,XLNetLMHeadModel,8,60.434127,50.199347,46.434002,24.304045,6.340636,31.768905,16.267873,4.471146,0.970649,11.443691,14.402474
cuda,YituTechConvBert,16,41.968970,30.375858,26.561965,13.978474,3.590829,27.000243,6.397517,2.980302,0.534883,1.155734,14.877199,18.074986
