dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,resnet50,32,1.373914,4.608635,1.644738,6.577348,2.964350,1.104013,0.184471,3.690315,14.520675
cuda,resnet50_quantized_qat,32,2.098994,6.778656,3.570668,9.886708,4.703894,1.919746,0.458390,6.823627,15.233457
cuda,resnext50_32x4d,8,1.390688,3.997799,1.523843,6.114877,2.349257,1.083614,0.167577,3.719152,15.118383
cuda,shufflenet_v2_x1_0,128,1.594335,5.474352,2.401996,7.679277,3.330014,1.851097,0.258979,4.697059
cuda,soft_actor_critic,256,0.113765,1.377494,0.056567,2.230299,0.049503,0.028835,0.005786,0.913496
cuda,speech_transformer,32,2.378210,14.102320,2.788798,17.786435,3.888436,1.622313,0.276125,117.373412,6.596586
cuda,squeezenet1_1,32,0.235547,1.934361,0.276018,2.598724,0.561192,0.301431,0.028604,0.954410
cuda,tacotron2,64,17.521133,17.198982,2.857528,25.704050,6.011858,3.376941,0.546854,47.812603,11.577766
cuda,timm_efficientdet,1,21.737366,18.968094,7.959198,28.441508,15.786873,4.726328,1.253172,406.922524,17.805877
cuda,timm_efficientnet,32,2.268475,5.918434,2.474769,8.619518,3.854080,1.577146,0.262406,5.278539,14.535204
cuda,timm_nfnet,128,2.576757,9.681139,4.591439,10.510279,5.793128,1.715832,0.258103,5.562755,1.880146
cuda,timm_regnet,32,2.939350,5.160121,2.161312,7.663794,3.572050,1.284576,0.305864,4.779517,14.318091
cuda,timm_resnest,32,0.757885,4.746219,1.229146,7.363931,2.803616,1.131677,0.088847,132.978935,3.888951
cuda,timm_vision_transformer,8,1.063302,4.390079,1.515212,6.861091,2.448766,1.067065,0.175463,146.543522,4.052390
cuda,timm_vision_transformer_large,8,3.583819,10.136476,4.827948,15.474275,7.923224,3.270952,0.985065,83.832870,11.054366
cuda,timm_vovnet,32,1.791644,4.639943,1.403481,7.440497,3.527925,1.298486,0.137482,4.266904,14.693657
cuda,tts_angular,64,0.120519,0.905088,0.045085,1.402301,0.026846,0.014136,0.001441,0.544323
cuda,vgg16,64,0.150296,1.477281,0.327802,2.317548,0.537868,0.219956,0.018167,1.176830
cuda,yolov3,16,3.644582,43.218787,3.576950,372.982428,14.576638,5.794635,0.339609,333.457006,31.349203
