dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistilBertForMaskedLM,128,7.079386,6.378521,2.956784,0.990117,4.693743,1.453542,0.675475,0.114292,1.489399,4.264081,1.183807
cuda,DistilBertForQuestionAnswering,256,7.024458,6.347142,3.100720,0.975169,4.951478,1.440653,0.669482,0.105884,0.905794,3.777713,0.576889
cuda,DistillGPT2,16,8.534874,7.696864,4.667129,1.040296,6.397281,1.642093,0.674692,0.098534,2.065286,2.698150,4.878276
cuda,ElectraForCausalLM,32,15.377073,13.618770,7.711633,2.041806,11.170765,3.083390,1.326905,0.250351,3.155395,2.592792,8.749124
cuda,ElectraForQuestionAnswering,64,13.267764,11.517772,5.583603,1.863073,8.071300,2.982567,1.261327,0.248931,1.827240,6.451897,1.337268
cuda,GPT2ForSequenceClassification,4,12.009601,10.201482,4.635125,1.990156,6.780150,2.755418,1.197945,0.216208,1.545012,5.761338,1.286494
cuda,GoogleFnet,16,9.998920,9.047210,5.960039,1.148811,9.657743,1.593691,0.663966,0.110089,3.740700,1.744287,8.654949
cuda,LayoutLMForMaskedLM,16,42.529857,40.536627,34.276027,1.878564,36.936120,2.959994,1.263438,0.251572,1.963491,1.793169,6.593844
cuda,LayoutLMForSequenceClassification,16,43.610220,41.644614,35.616725,2.055085,39.679813,3.689877,1.484101,0.248939,6.617565,6.466453,12.825185
cuda,M2M100ForConditionalGeneration,16,30.818008,27.117170,12.206167,4.189889,19.264071,7.350321,3.182558,0.679816,3.775116,8.637339,15.236090
cuda,MBartForCausalLM,4,14.738537,13.231910,7.416410,1.887707,10.890349,3.351170,1.307797,0.243723,1.516989,1.331633,6.965279
cuda,MBartForConditionalGeneration,2,31.599175,28.003089,13.036032,4.885842,18.765964,8.242913,3.186651,0.936366,1.151794,0.515071,12.313256
cuda,MT5ForConditionalGeneration,16,23.759000,20.234017,9.083375,3.709397,14.048539,5.908356,1.937984,0.462575,3.994009,20.626563,12.839668
cuda,MegatronBertForCausalLM,4,22.866745,19.584347,7.793166,3.775312,11.788757,6.037562,2.434549,0.635128,1.173620,9.121944,0.395768
cuda,MegatronBertForQuestionAnswering,8,22.884938,19.555222,7.894472,3.751174,11.529742,5.869127,2.393093,0.651748,1.380231,9.201093,0.553990
cuda,MobileBertForMaskedLM,64,33.963732,27.053688,7.173805,6.000310,18.264941,8.862606,4.250202,2.355828,3.098963,20.516261,1.723461
cuda,MobileBertForQuestionAnswering,128,34.112468,27.173837,7.149527,5.972746,18.210764,8.797147,4.205897,2.406396,2.634744,19.993176,1.016222
cuda,OPTForCausalLM,2,13.462462,12.069347,6.223452,1.861612,9.256112,3.601865,1.339396,0.237358,1.483178,1.705663,6.460706
cuda,PLBartForCausalLM,8,8.644987,7.928491,4.653817,1.007663,6.989758,1.569413,0.712086,0.119038,1.083956,1.198572,4.473833
cuda,PLBartForConditionalGeneration,4,17.170839,15.207262,7.179054,2.524488,11.508638,4.516850,1.737677,0.366657,1.664110,1.756715,8.636015
cuda,PegasusForCausalLM,32,13.318463,11.940252,6.264359,1.939908,9.778649,3.129811,1.280602,0.236962,1.693288,1.587898,7.234215
cuda,PegasusForConditionalGeneration,32,30.360491,26.769329,11.272292,4.403065,16.933493,7.309689,3.123158,0.668954,2.034165,0.679802,12.316426
cuda,RobertaForCausalLM,16,13.755630,11.995051,5.971390,1.888623,8.372784,3.042778,1.288461,0.251242,0.794846,0.716255,5.374706
cuda,RobertaForQuestionAnswering,16,13.523569,11.767977,5.824115,2.033057,8.197607,2.944186,1.254674,0.244846,0.497570,4.993992
cuda,Speech2Text2ForCausalLM,256,8.735708,7.927594,4.921386,0.866327,7.738957,1.352968,0.652287,0.106632,1.285737,1.105250,5.014414
cuda,T5ForConditionalGeneration,4,16.820471,14.330607,6.775454,2.223682,10.653568,4.253971,1.393379,0.285078,2.346560,5.700000,8.564322
cuda,T5Small,4,16.972524,14.443159,6.898588,2.264482,10.746388,4.311183,1.407681,0.287887,2.487939,5.819859,8.715919
cuda,TrOCRForCausalLM,32,13.056427,11.587424,5.911822,1.787621,9.286425,2.933633,1.256795,0.238688,1.253894,1.081717,6.500374
cuda,XGLMForCausalLM,8,27.601552,24.746614,12.154433,4.418260,18.019922,7.514542,2.705050,0.723285,4.198673,22.092833,14.667409
cuda,XLNetLMHeadModel,8,46.075473,41.967388,23.413825,7.127663,27.101610,11.063103,2.907095,0.775352,7.899758,11.389331
cuda,YituTechConvBert,16,20.452122,17.959215,8.917873,3.367164,13.964621,4.789005,1.872478,0.428123,6.900466,8.912606,15.452664
