dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,hf_DistilBert,8,17.257799,14.699488,11.457894,7.218120,1.059705,11.652663,1.895223,1.058179,0.120632,6.442202,5.588958
cuda,hf_GPT2,4,24.657472,19.895944,16.621764,9.307309,2.394333,13.366793,3.459688,1.794715,0.263985,2.807351,6.624305
cuda,hf_GPT2_large,4,60.328294,45.910037,42.538740,19.269615,6.148120,33.642555,12.232370,6.059927,1.434041,2.594339,21.374541
cuda,hf_Longformer,2,86.097702,74.040408,70.581438,45.562078,8.475963,61.585516,23.225672,7.666955,0.444847,6.891881,25.195735
cuda,hf_T5,8,36.117899,30.314064,26.844359,16.944539,2.445782,24.933634,4.288182,1.956072,0.270922,10.481290,11.257124
cuda,hf_T5_large,2,100.970718,77.193823,74.391714,36.277759,9.386743,54.137015,19.130226,7.434022,1.767769,36.210199,28.172162
cuda,lennard_jones,1000,5.164298,4.786216,1.805425,1.487546,0.066122,2.623068,0.083164,0.183128,0.006436,1.208158
cuda,mnasnet1_0,32,26.073900,22.892340,18.915769,11.662198,2.447238,18.799055,3.935195,1.923968,0.213960,72.502755,9.781231
cuda,mobilenet_v2,96,28.058188,24.897890,20.970118,13.115428,2.650116,19.871023,4.349611,2.269674,0.240131,96.343508,9.621817
cuda,mobilenet_v3_large,32,28.878245,25.451081,21.485762,13.010015,3.039304,21.788633,4.494330,2.171566,0.244554,91.516424,12.024761
cuda,nvidia_deeprecommender,256,6.192763,5.716335,2.441704,1.909786,0.133654,5.325955,0.275828,0.091331,0.009919,3.562709,0.550946
cuda,phlippe_densenet,128,29.299316,26.272454,22.288195,15.047953,2.755631,22.974237,4.507049,2.330000,0.232944,127.476378,10.884719
cuda,phlippe_resnet,128,11.660380,10.350389,7.373507,4.552087,0.946867,7.293261,1.049374,0.704437,0.071654,15.327080,3.761339
cuda,pytorch_CycleGAN_and_pix2pix,1,12.610549,11.444555,8.411794,5.185387,1.043098,9.204892,2.178601,1.023975,0.074911,17.860706,5.136244
cuda,pytorch_struct,200,6.041339,5.312573,2.777549,1.933351,0.153152,5.223921,0.263771,0.333600,0.021444,3.464592,8.946815
cuda,pytorch_unet,1,15.131988,13.347481,10.282570,6.758765,1.291437,11.899436,2.402926,1.142238,0.091722,37.974364,6.521589
cuda,resnet152,32,53.896239,44.200038,39.716329,17.162045,7.350847,24.370630,9.445692,4.652198,1.011498,31.139507,15.184779
cuda,resnet18,16,15.854965,14.523213,9.887826,6.932115,1.065427,11.624259,2.084579,0.865544,0.073622,22.727983,5.835347
cuda,resnet50,32,22.956138,19.605416,16.469798,8.958565,2.543077,14.204883,3.774211,1.840664,0.218298,32.947977,7.995008
cuda,resnext50_32x4d,8,23.909490,20.884503,16.256890,8.637487,2.369923,14.589027,3.050689,1.841819,0.207839,19.355485,8.773563
cuda,shufflenet_v2_x1_0,128,27.908043,24.355890,19.649033,11.352757,3.271844,17.275506,4.397367,2.746680,0.280059,42.814621,9.421276
cuda,squeezenet1_1,32,10.337873,9.323066,4.485955,3.400816,0.419038,8.693923,1.575913,0.745978,0.046900,5.737311,9.392458
cuda,timm_efficientnet,32,30.133946,25.262281,22.034580,12.824016,3.349381,21.061198,5.154161,2.459072,0.301063,103.093181,11.828336
cuda,timm_nfnet,128,27.135793,21.478211,18.216133,8.607610,3.720624,16.930871,5.226244,2.286242,0.291147,29.597353,12.287302
cuda,timm_regnet,32,30.395040,23.727014,20.468845,10.147074,3.707215,16.258993,4.554538,2.397177,0.366952,27.139740,10.094218
cuda,timm_resnest,32,18.367345,16.580765,13.383462,9.568883,1.412667,16.339938,3.541245,1.606439,0.106928,72.249978,8.284552
cuda,timm_vision_transformer,32,20.625156,17.541931,14.246321,8.532315,1.611535,21.969591,3.310175,1.809004,0.237400,14.219537,15.356779
cuda,timm_vovnet,32,20.841758,17.495957,14.267314,8.685971,1.999670,15.743572,4.350652,1.913640,0.160455,30.076329,9.208966
cuda,tts_angular,64,4.548157,3.982062,1.312378,1.181786,0.049836,2.034106,0.027825,0.018629,0.001919,0.906157
cuda,vgg16,64,7.245988,6.542566,3.413929,2.594460,0.248568,6.390099,0.943215,0.446329,0.027021,4.061813,4.712862
