dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,phlippe_resnet,128,6.765988,5.906372,2.859091,1.154366,3.343824,1.249458,0.678479,0.089632,0.170911,1.857950
cuda,pytorch_CycleGAN_and_pix2pix,1,6.913098,6.141708,2.720962,1.276267,4.521409,2.161871,0.867470,0.084780,0.197001,3.323891
cuda,pytorch_stargan,16,7.430261,6.636446,3.237626,1.133696,3.983512,1.433151,0.510908,0.072350,18.753148,37.842132,20.682570
cuda,pytorch_struct,200,2.183303,1.793414,0.888849,0.179811,1.973518,0.319461,0.177817,0.026140,14.217955,15.496627,14.092563
cuda,pytorch_unet,1,8.826478,7.783645,3.907051,1.337309,5.634884,2.512830,1.304832,0.106242,0.223858,3.346819
cuda,resnet152,32,50.191512,43.245928,17.658414,8.323317,19.564213,11.566731,4.470454,1.132839,3.303668,14.244308,2.468842
cuda,resnet18,16,7.923906,7.046137,3.857060,1.259476,4.872915,1.961009,0.841216,0.089671,2.686395,5.009747,2.495005
cuda,resnet50,32,17.576797,15.326614,6.786867,2.728113,8.557823,4.064674,1.753704,0.269662,2.591170,7.215802,2.380609
cuda,resnext50_32x4d,8,16.899349,14.657293,6.124795,2.578422,7.959719,3.796958,1.787348,0.243408,3.162491,7.704798,2.861044
cuda,shufflenet_v2_x1_0,128,20.015105,17.533419,8.191940,3.211865,10.278527,5.295458,2.683562,0.357728,0.363038,5.803543
cuda,soft_actor_critic,256,1.456560,1.265446,0.975201,0.065877,1.381816,0.091436,0.052988,0.008268,0.218907,0.697545
cuda,speech_transformer,32,25.293003,21.091493,9.609208,3.343055,14.112092,6.166761,2.615095,0.391688,0.000025,8.002874
cuda,squeezenet1_1,32,3.840475,3.266503,2.186833,0.473608,3.833201,1.671782,0.739169,0.061278,0.151966,2.291641
cuda,timm_efficientdet,1,80.241908,64.543901,28.264066,15.271974,49.845520,22.759255,7.550660,1.661067,33.822373,45.095929,71.233733
cuda,timm_efficientnet,32,23.058690,19.468618,9.137672,3.536565,12.366116,6.040817,2.505035,0.374936,37.233472,44.161218,36.937603
cuda,timm_nfnet,128,21.518753,17.599751,6.916013,3.980011,10.948351,6.127422,2.256068,0.339476,0.509693,8.697271
cuda,timm_regnet,32,24.701041,20.219475,8.612888,3.819095,10.791313,5.601409,2.314611,0.433665,20.847566,27.272754,20.360977
cuda,timm_resnest,32,11.626901,10.395858,6.101178,1.532193,8.781567,3.667589,1.556365,0.122874,30.591599,41.845694,34.868217
cuda,timm_vision_transformer,8,13.503538,11.353222,5.128586,1.820679,10.820751,3.830742,1.705371,0.268102,11.586654,17.224466,19.193875
cuda,timm_vision_transformer_large,8,43.578459,36.077901,15.061540,6.203624,33.497093,13.801495,5.244204,1.625718,10.858591,12.372675,36.080538
cuda,timm_vovnet,32,14.860602,12.524154,6.238250,2.155393,9.199898,4.488189,1.800209,0.190526,2.650224,7.863839,2.428438
cuda,tts_angular,64,1.185107,0.960099,0.792248,0.066697,1.029287,0.062165,0.034472,0.004439,0.102032,0.409852
cuda,vgg16,64,2.743507,2.370499,1.607349,0.288383,2.664899,1.049812,0.445232,0.036856,0.186308,1.546141
cuda,yolov3,16,28.598809,25.028297,12.028291,4.530615,15.333032,8.139338,3.075079,0.429894,0.526977,4.334661,8.554863
