dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,lennard_jones,1000,0.109073,1.031275,0.075630,1.595443,0.072355,0.045940,0.006444,0.644266
cuda,mnasnet1_0,32,1.715666,6.152100,2.748374,8.887511,3.879231,1.487567,0.212252,5.580568,2.388177
cuda,mobilenet_v2,96,1.692917,6.792858,3.008744,8.440248,3.662348,1.570672,0.231347,5.036702
cuda,mobilenet_v3_large,32,1.736727,6.504984,3.413482,9.254914,3.916355,1.624224,0.234129,6.259535,5.180853
cuda,nvidia_deeprecommender,256,0.206427,1.149580,0.123774,2.275346,0.117425,0.063525,0.009686,1.257059,0.437218
cuda,pytorch_CycleGAN_and_pix2pix,1,0.654651,2.554258,1.296307,4.575069,1.778968,0.675975,0.072033,3.360957
cuda,pytorch_stargan,16,0.657501,2.273673,0.999837,3.778152,0.961553,0.493905,0.048334,2.540489,20.444476
cuda,pytorch_struct,200,0.288474,1.259140,0.181565,2.766536,0.221453,0.130949,0.021903,1.700992,15.609925
cuda,pytorch_unet,1,0.828289,3.312245,1.205175,5.138608,2.095731,0.966089,0.077673,3.074272
cuda,resnet152,32,4.825620,12.230414,10.719325,15.903449,9.099396,3.128025,0.869068,14.664096,2.408858
cuda,resnet18,16,0.659543,3.314069,1.333649,4.584643,1.539057,0.621758,0.070785,2.639053,2.632353
cuda,resnet50,32,1.673295,5.291564,3.063851,7.350667,3.190873,1.305637,0.206044,5.212125,2.300590
cuda,resnext50_32x4d,8,1.734758,4.718040,2.667212,7.269255,3.103135,1.300324,0.190532,5.311466,2.622048
cuda,shufflenet_v2_x1_0,128,1.868102,6.320424,2.976895,8.939696,4.271861,2.106737,0.280899,5.971592
cuda,soft_actor_critic,256,0.142574,1.597898,0.069535,2.578923,0.070097,0.041149,0.006526,1.054990
cuda,speech_transformer,32,3.188681,8.295547,2.777800,12.693387,4.683599,2.261408,0.292583,7.305097
cuda,squeezenet1_1,32,0.304533,2.246416,0.487330,3.066170,0.838727,0.386300,0.041239,1.322078
cuda,tacotron2,64,8.044567,16.745351,3.824932,20.478491,5.827997,3.323757,0.476367,3.413971,7.713570
cuda,timm_efficientdet,1,23.058102,19.847338,16.180729,32.957822,18.443267,5.879580,1.251272,45.141290,30.698477
cuda,timm_efficientnet,32,2.722331,7.043160,3.760147,10.805997,4.705215,1.954891,0.288118,7.956034,2.501196
cuda,timm_nfnet,128,3.023520,7.967074,7.418038,10.605467,5.917056,1.815638,0.255835,10.705744
cuda,timm_regnet,32,3.634841,6.305657,4.757767,8.983297,4.095041,1.686079,0.333821,7.572998,2.250988
cuda,timm_resnest,32,0.931730,5.290575,1.469994,8.558600,3.402709,1.286684,0.098565,24.465996,4.790687
cuda,timm_vision_transformer,8,1.556077,4.960867,2.460003,10.675188,3.251748,1.318610,0.212394,15.346735,8.260053
cuda,timm_vision_transformer_large,8,5.101962,13.167137,10.169615,28.138077,11.147478,4.052382,1.212454,11.422484,25.869375
cuda,timm_vovnet,32,2.062949,5.230779,2.439017,8.351200,3.780263,1.458839,0.157675,5.631280,2.516667
cuda,tts_angular,64,0.110494,0.967977,0.051015,1.473607,0.027409,0.014349,0.001506,0.558557
cuda,vgg16,64,0.226151,1.896961,0.337248,2.903738,0.690485,0.286278,0.026378,1.354178
cuda,yolov3,16,4.098845,35.654035,5.435873,384.875507,15.124452,5.222117,0.336507,354.796162
