dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,resnet18,16,0.666810,3.575701,1.225194,4.806523,1.580456,0.636861,0.071737,2.751705,5.247696,2.511783
cuda,resnet50,32,1.663519,5.283088,2.755524,7.686356,3.169404,1.290413,0.209051,2.853657,8.105816,2.538480
cuda,resnext50_32x4d,8,1.788665,4.679079,2.724790,7.214683,3.123322,1.309082,0.192062,2.816937,8.172451,2.452669
cuda,shufflenet_v2_x1_0,128,1.879511,6.332312,3.000281,8.954534,4.282791,2.119153,0.286217,0.418841,6.145151
cuda,soft_actor_critic,256,0.141761,1.622202,0.068970,2.589576,0.068753,0.040916,0.006449,0.272811,1.314484
cuda,speech_transformer,32,3.185575,8.175607,3.030921,11.910350,4.048015,2.065416,0.292581,0.153939,7.054480
cuda,squeezenet1_1,32,0.308129,2.231048,0.494295,3.040364,0.845546,0.389823,0.040965,0.155046,1.473546
cuda,timm_efficientdet,1,23.098737,19.733968,15.932755,33.097970,18.533344,5.908374,1.231977,35.085607,46.192049,64.814602
cuda,timm_efficientnet,32,2.741112,7.012047,3.727974,10.669003,4.658421,1.940502,0.287129,3.047625,10.557141,2.542980
cuda,timm_nfnet,128,2.954288,7.933767,7.446777,10.661109,5.948414,1.833073,0.260155,0.751714,11.120023
cuda,timm_regnet,32,3.515915,6.181932,4.254763,9.324582,4.510235,1.659293,0.333408,3.128043,10.671690,2.440825
cuda,timm_resnest,32,0.923211,5.274966,1.464054,8.288372,3.171371,1.280253,0.097703,13.692660,24.548785,18.218538
cuda,timm_vision_transformer,8,1.534940,4.943365,2.407473,10.701476,3.204077,1.327613,0.209624,11.476865,15.106607,19.729716
cuda,timm_vision_transformer_large,8,5.193968,13.444935,9.369093,28.416294,11.205855,4.053145,1.222924,11.414168,11.317675,36.517108
cuda,timm_vovnet,32,2.065692,5.157111,2.180719,8.286836,3.778163,1.465484,0.155140,2.742306,8.127637,2.454384
cuda,tts_angular,64,0.110038,0.965227,0.049919,1.468858,0.026864,0.014074,0.001475,0.094254,0.649937
cuda,vgg16,64,0.221330,1.941229,0.331125,2.955833,0.678527,0.287134,0.026277,0.190603,1.546651
cuda,yolov3,16,4.057719,35.477387,5.370318,390.359308,14.952773,5.201059,0.339315,0.818996,361.215121
