dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,resnet50,32,28.743271,24.531342,8.166399,4.088996,9.267137,4.092448,2.000160,0.263369,2.734987,8.054505,2.500735
cuda,resnext50_32x4d,8,27.877828,23.678637,7.437173,3.910323,8.604665,3.799599,1.732992,0.244787,2.712721,7.921862,2.412691
cuda,shufflenet_v2_x1_0,128,31.043108,26.548455,9.599827,4.798985,10.771667,5.246428,2.592600,0.352613,0.359386,6.473085
cuda,soft_actor_critic,256,3.038977,2.748446,2.037596,0.077015,2.938349,0.090386,0.051725,0.008605,0.217659,1.201563
cuda,speech_transformer,32,44.991678,36.912566,10.819833,3.311505,14.616724,5.834410,2.817387,0.347713,0.136496,7.410467
cuda,squeezenet1_1,32,8.139030,7.027443,3.447483,1.225019,4.671884,1.723365,0.735280,0.062402,0.157922,2.628945
cuda,timm_efficientdet,1,130.086415,105.564698,32.734974,22.071480,50.007741,22.350750,7.317367,1.704798,33.146684,44.163095,73.042065
cuda,timm_efficientnet,32,37.911633,31.821299,11.007640,5.649556,12.840559,6.047934,2.446700,0.362300,36.977550,44.622432,36.682780
cuda,timm_nfnet,128,36.285731,29.676482,8.646596,5.948868,11.574586,6.104844,2.217624,0.337538,0.513058,9.563775
cuda,timm_regnet,32,42.392322,34.796055,10.402159,6.349473,11.485931,5.665668,2.279956,0.433032,20.550113,28.172091,20.068079
cuda,timm_resnest,32,17.681271,15.409859,7.127388,2.237486,9.418242,3.658720,1.509134,0.124318,30.118914,41.396283,34.712595
cuda,timm_vision_transformer,8,22.058698,18.306063,5.907474,2.028531,12.701212,3.608407,1.673567,0.268283,11.389799,16.968034,20.305873
cuda,timm_vision_transformer_large,8,69.458118,56.558735,15.530659,6.617302,38.165842,13.609590,5.039126,1.594519,10.391333,12.683194,40.222136
cuda,timm_vovnet,32,23.434721,19.613584,7.508845,3.285190,9.807157,4.468604,1.756339,0.188763,2.708448,8.391222,2.488732
cuda,tts_angular,64,2.275232,1.775854,1.554592,0.067804,2.019488,0.062724,0.034532,0.004416,0.099205,0.636548
cuda,vgg16,64,5.607794,4.867504,2.434471,0.629637,3.373558,1.031818,0.431577,0.036920,0.186874,1.769866
cuda,yolov3,16,43.911801,37.560033,13.527484,6.557405,15.501271,7.775679,2.964937,0.433529,0.530080,4.728649,9.254046
