dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,DistilBertForMaskedLM,128,11.729213,10.133833,5.392240,1.173038,7.310817,2.378051,1.051054,0.147650,1.387250,3.994004,4.543468
cuda,DistilBertForQuestionAnswering,256,11.684680,10.123631,5.407398,1.162035,7.514977,2.413603,1.050939,0.143404,0.794589,3.004062,4.127477
cuda,DistillGPT2,16,10.329853,8.841695,4.707989,1.232201,6.743751,2.218071,0.955858,0.130790,1.702108,2.761055,5.026311
cuda,ElectraForCausalLM,32,21.892476,18.268727,9.066933,2.269693,15.142669,4.635690,1.979018,0.353427,3.621582,3.986671,12.096420
cuda,ElectraForQuestionAnswering,64,19.895157,16.356382,7.342822,2.248049,12.532286,4.489852,1.911348,0.359256,2.150741,2.414768,9.711509
cuda,GPT2ForSequenceClassification,4,17.582063,14.493395,6.730770,2.624893,9.602583,4.118061,1.770141,0.308313,1.603526,2.363499,7.211022
cuda,LayoutLMForMaskedLM,16,21.451713,17.594884,8.354084,2.325083,11.563967,4.596838,1.965958,0.357017,1.804742,2.616106,7.464565
cuda,LayoutLMForSequenceClassification,16,21.695143,17.846683,8.617031,2.347557,13.391133,5.344800,2.222689,0.348183,5.919753,6.670293,13.167404
cuda,M2M100ForConditionalGeneration,16,46.477338,38.017986,16.812259,6.033431,24.198732,10.121563,4.720815,0.994623,4.278087,11.400944,17.999238
cuda,MBartForCausalLM,4,20.079679,16.765060,8.057506,2.242936,11.627516,4.313335,1.926694,0.387616,2.174609,2.319627,8.106924
cuda,MBartForConditionalGeneration,2,48.569107,39.895913,17.440655,6.472690,25.357426,12.334862,5.633244,1.566179,0.594940,0.640949,15.302252
cuda,MT5ForConditionalGeneration,16,31.433036,26.229846,11.633383,4.010828,17.247206,7.948425,2.974425,0.577827,4.132396,23.872559,13.972335
cuda,MegatronBertForCausalLM,4,38.127860,31.013890,13.261839,5.159976,19.200637,9.616242,3.852257,1.049074,1.124021,1.859685,12.471155
cuda,MegatronBertForQuestionAnswering,8,38.145960,31.050197,13.229549,5.142300,19.124446,9.543456,3.830244,1.047195,1.327514,1.633974,12.614281
cuda,MobileBertForMaskedLM,64,52.386685,43.617324,12.994494,6.820157,30.143460,15.642538,6.462679,4.231773,3.100881,4.273102,27.483155
cuda,MobileBertForQuestionAnswering,128,52.781435,43.922295,12.995232,6.879256,30.197704,15.726440,6.495672,4.180577,2.563313,2.840526,27.057034
cuda,OPTForCausalLM,2,19.618420,16.474212,7.984474,2.257263,11.088621,4.680633,2.011457,0.337463,2.345201,3.052242,8.020365
cuda,PLBartForCausalLM,8,11.898389,10.204547,5.628516,1.148391,7.801220,2.219808,1.005337,0.145241,1.347784,1.544120,4.730293
cuda,PLBartForConditionalGeneration,4,25.789265,21.464506,9.754653,3.175205,13.740549,5.655149,2.520557,0.520131,2.587485,2.764789,9.907802
cuda,PegasusForCausalLM,32,19.792222,16.371785,7.932717,2.409560,11.810122,4.156025,1.955701,0.376368,2.642238,2.454139,9.052494
cuda,PegasusForConditionalGeneration,32,37.398490,33.020815,12.754446,4.696808,21.380634,9.494429,4.226227,0.982272,1.951242,0.652575,15.540482
cuda,RobertaForCausalLM,16,19.943396,16.371483,7.359819,2.292135,10.297960,4.558962,1.951952,0.357095,0.690043,1.414025,6.047062
cuda,RobertaForQuestionAnswering,16,19.795858,16.264677,7.207564,2.228286,9.961869,4.446226,1.895721,0.346149,0.380521,0.702461,5.488774
cuda,Speech2Text2ForCausalLM,256,12.151894,10.409927,6.245480,0.999688,8.731236,1.959427,1.144419,0.147955,1.466593,1.334809,5.011957
cuda,T5ForConditionalGeneration,4,23.554740,19.820878,9.357896,2.695577,13.179219,5.602352,2.167122,0.363886,3.097830,7.973277,9.997201
cuda,T5Small,4,22.863462,19.219748,9.267347,2.648961,13.024054,5.512148,2.130049,0.359065,2.880330,7.679142,9.653485
cuda,TrOCRForCausalLM,32,19.377796,16.113378,7.727850,2.077838,10.926506,4.138427,1.867689,0.351079,1.272063,1.375168,6.852100
cuda,XGLMForCausalLM,8,38.942127,32.356558,14.452431,5.193304,21.727851,9.779900,4.027523,1.076377,4.446196,32.781622,17.170738
cuda,XLNetLMHeadModel,8,53.890238,45.286800,19.631180,7.284873,25.455131,14.241504,4.352574,1.088156,11.350436,13.449967
cuda,YituTechConvBert,16,29.622986,24.461315,10.783153,4.014151,16.802485,6.831537,2.897823,0.595544,5.699007,9.166333,15.925206
